"plh0178","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1996","Berlin","Rural Area","","","","","1"
"1 on Scale 1 to 10","1996","Hamburg","Urban Area","","","","","1"
"1 on Scale 1 to 10","1996","Hamburg","Rural Area","","","","","1"
"1 on Scale 1 to 10","1996","Bremen","Rural Area","","","","","1"
"1 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1996","Bremen","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1996","Hesse","Rural Area","","","","","1"
"1 on Scale 1 to 10","1996","Lower Saxony","Rural Area","8","","","","1"
"1 on Scale 1 to 10","1996","North Rhine-Westphalia","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1996","Lower Saxony","Urban Area","9","","","","1"
"1 on Scale 1 to 10","1996","North Rhine-Westphalia","Urban Area","25","","","","1"
"1 on Scale 1 to 10","1996","Hesse","Urban Area","9","","","","1"
"10 Completely satisfied","1996","Saxony-Anhalt","Urban Area","38","0.236408584665308","0.178529046333476","0.29428812299714","10"
"10 Completely satisfied","1996","Saxony-Anhalt","Rural Area","37","0.0983251570939803","0.0714349009976832","0.125215413190277","10"
"10 Completely satisfied","1996","Thuringia","Urban Area","12","","","","10"
"10 Completely satisfied","1996","Thuringia","Rural Area","32","0.0895732774683511","0.0637559732125067","0.115390581724195","10"
"10 Completely satisfied","1996","Mecklenburg-Western Pomerania","Rural Area","31","0.110444474050438","0.0773696859784562","0.14351926212242","10"
"10 Completely satisfied","1996","Saxony","Rural Area","48","0.121728108509659","0.094073285912221","0.149382931107097","10"
"10 Completely satisfied","1996","Saxony","Urban Area","60","0.127439545860401","0.0999432787689539","0.154935812951849","10"
"10 Completely satisfied","1996","Brandenburg","Rural Area","36","0.0721497668814097","0.0508530347563357","0.0934464990064837","10"
"10 Completely satisfied","1996","Brandenburg","Urban Area","","","","","10"
"10 Completely satisfied","1996","Mecklenburg-Western Pomerania","Urban Area","7","","","","10"
"10 Completely satisfied","1996","Schleswig-Holstein","Urban Area","34","0.247611804866532","0.17611432526153","0.319109284471534","10"
"10 Completely satisfied","1996","Schleswig-Holstein","Rural Area","26","","","","10"
"10 Completely satisfied","1996","Bavaria","Rural Area","122","0.150328268288316","0.12614510976403","0.174511426812602","10"
"10 Completely satisfied","1996","Berlin","Urban Area","69","0.154099326312411","0.123731882843817","0.184466769781006","10"
"10 Completely satisfied","1996","Berlin","Rural Area","","","","","10"
"10 Completely satisfied","1996","Baden-Württemberg","Rural Area","35","0.169437684504291","0.119639792469867","0.219235576538715","10"
"10 Completely satisfied","1996","Bavaria","Urban Area","89","0.127708566279858","0.104905723555909","0.150511409003807","10"
"10 Completely satisfied","1996","Hamburg","Urban Area","19","","","","10"
"10 Completely satisfied","1996","Hamburg","Rural Area","","","","","10"
"10 Completely satisfied","1996","Lower Saxony","Urban Area","91","0.189391071964222","0.156910203741145","0.2218719401873","10"
"10 Completely satisfied","1996","Lower Saxony","Rural Area","73","0.165301967428084","0.13241273354403","0.198191201312138","10"
"10 Completely satisfied","1996","Bremen","Urban Area","24","","","","10"
"10 Completely satisfied","1996","Bremen","Rural Area","","","","","10"
"10 Completely satisfied","1996","North Rhine-Westphalia","Urban Area","346","0.152511537485138","0.138401826651495","0.166621248318781","10"
"10 Completely satisfied","1996","North Rhine-Westphalia","Rural Area","4","","","","10"
"10 Completely satisfied","1996","Hesse","Urban Area","127","0.193351139315636","0.165402154408284","0.221300124222988","10"
"10 Completely satisfied","1996","Hesse","Rural Area","20","","","","10"
"10 Completely satisfied","1996","Rhineland-Palatinate,Saarland","Urban Area","108","0.225943765206697","0.191306745641363","0.26058078477203","10"
"10 Completely satisfied","1996","Rhineland-Palatinate,Saarland","Rural Area","10","","","","10"
"10 Completely satisfied","1996","Baden-Württemberg","Urban Area","164","0.137495999307328","0.120045498939184","0.154946499675472","10"
"2 on Scale 1 to 10","1996","Saxony-Anhalt","Rural Area","17","","","","2"
"2 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1996","Thuringia","Urban Area","9","","","","2"
"2 on Scale 1 to 10","1996","Brandenburg","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1996","Saxony-Anhalt","Urban Area","11","","","","2"
"2 on Scale 1 to 10","1996","Brandenburg","Rural Area","20","","","","2"
"2 on Scale 1 to 10","1996","Saxony","Urban Area","20","","","","2"
"2 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Rural Area","8","","","","2"
"2 on Scale 1 to 10","1996","Saxony","Rural Area","26","","","","2"
"2 on Scale 1 to 10","1996","Thuringia","Rural Area","18","","","","2"
"2 on Scale 1 to 10","1996","Hesse","Urban Area","17","","","","2"
"2 on Scale 1 to 10","1996","Hesse","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Urban Area","11","","","","2"
"2 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1996","Baden-Württemberg","Urban Area","57","0.0231581948963581","0.0155365841372562","0.0307798056554599","2"
"2 on Scale 1 to 10","1996","Baden-Württemberg","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1996","Bavaria","Urban Area","24","","","","2"
"2 on Scale 1 to 10","1996","Bavaria","Rural Area","23","","","","2"
"2 on Scale 1 to 10","1996","Berlin","Urban Area","24","","","","2"
"2 on Scale 1 to 10","1996","Berlin","Rural Area","","","","","2"
"2 on Scale 1 to 10","1996","Schleswig-Holstein","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1996","Schleswig-Holstein","Rural Area","7","","","","2"
"2 on Scale 1 to 10","1996","Hamburg","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1996","Hamburg","Rural Area","","","","","2"
"2 on Scale 1 to 10","1996","Lower Saxony","Urban Area","18","","","","2"
"2 on Scale 1 to 10","1996","Lower Saxony","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1996","North Rhine-Westphalia","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1996","Bremen","Urban Area","4","","","","2"
"2 on Scale 1 to 10","1996","North Rhine-Westphalia","Urban Area","59","0.0217209883518108","0.0160000004961813","0.0274419762074404","2"
"2 on Scale 1 to 10","1996","Bremen","Rural Area","","","","","2"
"3 on Scale 1 to 10","1996","Brandenburg","Urban Area","3","","","","3"
"3 on Scale 1 to 10","1996","Hesse","Urban Area","38","0.0386752965540772","0.0250293933413885","0.0523211997667659","3"
"3 on Scale 1 to 10","1996","Hesse","Rural Area","7","","","","3"
"3 on Scale 1 to 10","1996","Saxony","Rural Area","38","0.050151084458381","0.0316912255184233","0.0686109433983387","3"
"3 on Scale 1 to 10","1996","Saxony-Anhalt","Urban Area","13","","","","3"
"3 on Scale 1 to 10","1996","Saxony-Anhalt","Rural Area","24","","","","3"
"3 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Rural Area","19","","","","3"
"3 on Scale 1 to 10","1996","Saxony","Urban Area","37","0.0735229498842505","0.0520024348006552","0.0950434649678458","3"
"3 on Scale 1 to 10","1996","Thuringia","Urban Area","14","","","","3"
"3 on Scale 1 to 10","1996","Thuringia","Rural Area","36","0.064546156416623","0.0423311963462048","0.0867611164870412","3"
"3 on Scale 1 to 10","1996","Brandenburg","Rural Area","35","0.0540959901698632","0.0354767209264649","0.0727152594132615","3"
"3 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Urban Area","1","","","","3"
"3 on Scale 1 to 10","1996","Schleswig-Holstein","Urban Area","5","","","","3"
"3 on Scale 1 to 10","1996","Schleswig-Holstein","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1996","Hamburg","Urban Area","5","","","","3"
"3 on Scale 1 to 10","1996","Hamburg","Rural Area","","","","","3"
"3 on Scale 1 to 10","1996","Lower Saxony","Urban Area","17","","","","3"
"3 on Scale 1 to 10","1996","Lower Saxony","Rural Area","19","","","","3"
"3 on Scale 1 to 10","1996","Bremen","Urban Area","","","","","3"
"3 on Scale 1 to 10","1996","Bremen","Rural Area","","","","","3"
"3 on Scale 1 to 10","1996","North Rhine-Westphalia","Urban Area","117","0.0424881415297752","0.0345721409996878","0.0504041420598626","3"
"3 on Scale 1 to 10","1996","North Rhine-Westphalia","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Urban Area","16","","","","3"
"3 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Rural Area","6","","","","3"
"3 on Scale 1 to 10","1996","Baden-Württemberg","Urban Area","88","0.0485659458689432","0.0376731951250533","0.059458696612833","3"
"3 on Scale 1 to 10","1996","Baden-Württemberg","Rural Area","11","","","","3"
"3 on Scale 1 to 10","1996","Bavaria","Urban Area","27","","","","3"
"3 on Scale 1 to 10","1996","Berlin","Rural Area","","","","","3"
"3 on Scale 1 to 10","1996","Bavaria","Rural Area","34","0.0333328813610237","0.0211866370588871","0.0454791256631603","3"
"3 on Scale 1 to 10","1996","Berlin","Urban Area","28","","","","3"
"4 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Rural Area","17","","","","4"
"4 on Scale 1 to 10","1996","Saxony","Urban Area","32","0.0487860190029417","0.0310232499239292","0.0665487880819542","4"
"4 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Urban Area","5","","","","4"
"4 on Scale 1 to 10","1996","Brandenburg","Urban Area","2","","","","4"
"4 on Scale 1 to 10","1996","Brandenburg","Rural Area","42","0.065454528906056","0.0450969263697761","0.0858121314423359","4"
"4 on Scale 1 to 10","1996","Schleswig-Holstein","Rural Area","5","","","","4"
"4 on Scale 1 to 10","1996","Schleswig-Holstein","Urban Area","6","","","","4"
"4 on Scale 1 to 10","1996","Hesse","Urban Area","34","0.0376549932791868","0.0241831477374991","0.0511268388208746","4"
"4 on Scale 1 to 10","1996","Hesse","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Urban Area","27","","","","4"
"4 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Rural Area","3","","","","4"
"4 on Scale 1 to 10","1996","Baden-Württemberg","Urban Area","103","0.0680252518620944","0.0552661693464036","0.0807843343777852","4"
"4 on Scale 1 to 10","1996","Baden-Württemberg","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1996","Bavaria","Urban Area","38","0.0446153943903601","0.0305101809867214","0.0587206077939989","4"
"4 on Scale 1 to 10","1996","Bavaria","Rural Area","45","0.0599348559583052","0.0438733664401411","0.0759963454764693","4"
"4 on Scale 1 to 10","1996","Berlin","Urban Area","34","0.0515372497915951","0.0329412755701335","0.0701332240130566","4"
"4 on Scale 1 to 10","1996","Berlin","Rural Area","","","","","4"
"4 on Scale 1 to 10","1996","Saxony","Rural Area","36","0.0706701739050444","0.0489949313537649","0.092345416456324","4"
"4 on Scale 1 to 10","1996","Saxony-Anhalt","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1996","Saxony-Anhalt","Rural Area","25","","","","4"
"4 on Scale 1 to 10","1996","Thuringia","Urban Area","12","","","","4"
"4 on Scale 1 to 10","1996","Thuringia","Rural Area","33","0.0644977150306126","0.0422905176372164","0.0867049124240087","4"
"4 on Scale 1 to 10","1996","Hamburg","Urban Area","5","","","","4"
"4 on Scale 1 to 10","1996","Hamburg","Rural Area","","","","","4"
"4 on Scale 1 to 10","1996","Lower Saxony","Urban Area","32","0.055058532855208","0.036150038066316","0.0739670276441","4"
"4 on Scale 1 to 10","1996","Lower Saxony","Rural Area","27","","","","4"
"4 on Scale 1 to 10","1996","Bremen","Urban Area","3","","","","4"
"4 on Scale 1 to 10","1996","Bremen","Rural Area","","","","","4"
"4 on Scale 1 to 10","1996","North Rhine-Westphalia","Urban Area","135","0.0496494645872842","0.041124372811019","0.0581745563635495","4"
"4 on Scale 1 to 10","1996","North Rhine-Westphalia","Rural Area","3","","","","4"
"5 on Scale 1 to 10","1996","Thuringia","Urban Area","24","","","","5"
"5 on Scale 1 to 10","1996","Saxony-Anhalt","Rural Area","70","0.145512893813745","0.113667902617129","0.177357885010362","5"
"5 on Scale 1 to 10","1996","Thuringia","Rural Area","80","0.167582449951241","0.133816105713497","0.201348794188984","5"
"5 on Scale 1 to 10","1996","Saxony","Rural Area","80","0.152415304936894","0.122015780418222","0.182814829455566","5"
"5 on Scale 1 to 10","1996","Brandenburg","Urban Area","6","","","","5"
"5 on Scale 1 to 10","1996","Brandenburg","Rural Area","74","0.127841336028179","0.100356701802648","0.155325970253709","5"
"5 on Scale 1 to 10","1996","Saxony","Urban Area","95","0.150844418938992","0.121333541360856","0.180355296517129","5"
"5 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Urban Area","8","","","","5"
"5 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Rural Area","41","0.121713005578871","0.0872125156083432","0.1562134955494","5"
"5 on Scale 1 to 10","1996","Saxony-Anhalt","Urban Area","34","0.12799206060285","0.0824812413587746","0.173502879846925","5"
"5 on Scale 1 to 10","1996","Baden-Württemberg","Urban Area","191","0.12584283600475","0.109035793309561","0.142649878699939","5"
"5 on Scale 1 to 10","1996","Baden-Württemberg","Rural Area","25","","","","5"
"5 on Scale 1 to 10","1996","Bavaria","Urban Area","90","0.112587686875444","0.0909925308136113","0.134182842937276","5"
"5 on Scale 1 to 10","1996","Bavaria","Rural Area","86","0.0937811903515999","0.0740550773273439","0.113507303375856","5"
"5 on Scale 1 to 10","1996","Berlin","Urban Area","85","0.142901260090249","0.113465067633762","0.172337452546735","5"
"5 on Scale 1 to 10","1996","Berlin","Rural Area","","","","","5"
"5 on Scale 1 to 10","1996","Schleswig-Holstein","Urban Area","12","","","","5"
"5 on Scale 1 to 10","1996","Schleswig-Holstein","Rural Area","9","","","","5"
"5 on Scale 1 to 10","1996","Hamburg","Urban Area","16","","","","5"
"5 on Scale 1 to 10","1996","Hamburg","Rural Area","","","","","5"
"5 on Scale 1 to 10","1996","Lower Saxony","Urban Area","59","0.111709454223592","0.0855959790165653","0.137822929430618","5"
"5 on Scale 1 to 10","1996","Hesse","Urban Area","80","0.100806096708851","0.0794991860290588","0.122113007388643","5"
"5 on Scale 1 to 10","1996","Hesse","Rural Area","14","","","","5"
"5 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Urban Area","59","0.11015200359412","0.0842216647749303","0.13608234241331","5"
"5 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Rural Area","20","","","","5"
"5 on Scale 1 to 10","1996","Bremen","Urban Area","8","","","","5"
"5 on Scale 1 to 10","1996","Lower Saxony","Rural Area","50","0.0958904410680931","0.0698200083530153","0.121960873783171","5"
"5 on Scale 1 to 10","1996","Bremen","Rural Area","","","","","5"
"5 on Scale 1 to 10","1996","North Rhine-Westphalia","Urban Area","300","0.117329546422386","0.104699560776376","0.129959532068396","5"
"5 on Scale 1 to 10","1996","North Rhine-Westphalia","Rural Area","9","","","","5"
"6 on Scale 1 to 10","1996","Saxony","Rural Area","60","0.104196758978408","0.0783566483815816","0.130036869575233","6"
"6 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Urban Area","9","","","","6"
"6 on Scale 1 to 10","1996","Saxony-Anhalt","Urban Area","25","","","","6"
"6 on Scale 1 to 10","1996","Mecklenburg-Western Pomerania","Rural Area","45","0.126117568515611","0.0910865437253047","0.161148593305918","6"
"6 on Scale 1 to 10","1996","Saxony","Urban Area","68","0.0994282452192197","0.0747543386795578","0.124102151758882","6"
"6 on Scale 1 to 10","1996","Saxony-Anhalt","Rural Area","57","0.113551127687544","0.0848987802217438","0.142203475153343","6"
"6 on Scale 1 to 10","1996","Brandenburg","Urban Area","1","","","","6"
"6 on Scale 1 to 10","1996","Brandenburg","Rural Area","68","0.127999811536996","0.100500645954188","0.155498977119804","6"
"6 on Scale 1 to 10","1996","Berlin","Rural Area","","","","","6"
"6 on Scale 1 to 10","1996","Thuringia","Urban Area","23","","","","6"
"6 on Scale 1 to 10","1996","Thuringia","Rural Area","56","0.122178894417668","0.0925714947155911","0.151786294119746","6"
"6 on Scale 1 to 10","1996","Hesse","Urban Area","71","0.0799749970483179","0.0607782633435792","0.0991717307530567","6"
"6 on Scale 1 to 10","1996","Hesse","Rural Area","15","","","","6"
"6 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Urban Area","38","0.0671062442349768","0.0463832914655981","0.0878291970043555","6"
"6 on Scale 1 to 10","1996","Rhineland-Palatinate,Saarland","Rural Area","18","","","","6"
"6 on Scale 1 to 10","1996","Baden-Württemberg","Urban Area","159","0.0928538772110191","0.0781469839630375","0.107560770459001","6"
"6 on Scale 1 to 10","1996","Bavaria","Urban Area","89","0.0858993306763351","0.0667550048643551","0.105043656488315","6"
"6 on Scale 1 to 10","1996","Bavaria","Rural Area","87","0.1088197003709","0.0877478020397822","0.129891598702018","6"
"6 on Scale 1 to 10","1996","Berlin","Urban Area","61","0.108728174108682","0.0825448782677707","0.134911469949594","6"
"6 on Scale 1 to 10","1996","Baden-Württemberg","Rural Area","19","","","","6"
"6 on Scale 1 to 10","1996","Schleswig-Holstein","Urban Area","10","","","","6"
"6 on Scale 1 to 10","1996","Schleswig-Holstein","Rural Area","18","","","","6"
"6 on Scale 1 to 10","1996","Hamburg","Urban Area","13","","","","6"
"6 on Scale 1 to 10","1996","Hamburg","Rural Area","","","","","6"
"6 on Scale 1 to 10","1996","Lower Saxony","Urban Area","51","0.0671009193231709","0.0463602028462928","0.087841635800049","6"
"6 on Scale 1 to 10","1996","Lower Saxony","Rural Area","41","0.0843043515799388","0.0597034727237012","0.108905230436176","6"
"6 on Scale 1 to 10","1996","Bremen","Urban Area","9","","","","6"
"6 on Scale 1 to 10","1996","Bremen","Rural Area","","","","","6"
