"hlf0001_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1994","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1994","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1994","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","1994","Part Time","in school","","","",""
"Nursing Home/Retirement Community","1994","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","1994","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1994","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1994","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1994","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1994","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","1994","Not Working","in school","","","",""
"Nursing Home/Retirement Community","1994","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1994","Not Working","general elemantary","","","",""
"Nursing Home/Retirement Community","1994","Not Working","middle vocational","","","",""
"Nursing Home/Retirement Community","1994","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1994","Not Working","higher vocational","","","",""
"Nursing Home/Retirement Community","1994","Not Working","higher education","","","",""
"Tenant","1994","Full Time","in school","","","",""
"Tenant","1994","Full Time","inadequately","","","",""
"Tenant","1994","Full Time","general elemantary","","","",""
"Tenant","1994","Full Time","middle vocational","","","",""
"Tenant","1994","Full Time","vocational + Abi","","","",""
"Tenant","1994","Full Time","higher vocational","","","",""
"Tenant","1994","Full Time","higher education","","","",""
"Tenant","1994","Part Time","in school","","","",""
"Tenant","1994","Part Time","inadequately","","","",""
"Tenant","1994","Part Time","general elemantary","","","",""
"Tenant","1994","Part Time","middle vocational","","","",""
"Tenant","1994","Part Time","vocational + Abi","","","",""
"Tenant","1994","Part Time","higher vocational","","","",""
"Tenant","1994","Part Time","higher education","","","",""
"Tenant","1994","Not Working","in school","","","",""
"Tenant","1994","Not Working","inadequately","","","",""
"Tenant","1994","Not Working","general elemantary","","","",""
"Tenant","1994","Not Working","middle vocational","","","",""
"Tenant","1994","Not Working","vocational + Abi","","","",""
"Tenant","1994","Not Working","higher vocational","","","",""
"Tenant","1994","Not Working","higher education","","","",""
"Main Tenant","1995","Full Time","in school","4","","",""
"Main Tenant","1995","Full Time","inadequately","138","0.745879376973912","0.681375870777552","0.810382883170273"
"Main Tenant","1995","Full Time","general elemantary","522","0.596065727337228","0.56108815844379","0.631043296230667"
"Main Tenant","1995","Full Time","middle vocational","1786","0.520498480660192","0.502988370543089","0.538008590777295"
"Main Tenant","1995","Full Time","vocational + Abi","157","0.653272649056917","0.593060551199382","0.713484746914452"
"Main Tenant","1995","Full Time","higher vocational","211","0.448123313372374","0.401866426686515","0.494380200058234"
"Main Tenant","1995","Full Time","higher education","597","0.510517881876822","0.480537555297462","0.540498208456183"
"Main Tenant","1995","Part Time","in school","","","",""
"Main Tenant","1995","Part Time","inadequately","81","0.738207369366346","0.652472932247078","0.823941806485613"
"Main Tenant","1995","Part Time","general elemantary","326","0.584115997964078","0.541340146727197","0.626891849200958"
"Main Tenant","1995","Part Time","middle vocational","768","0.516656842595559","0.490195206808706","0.543118478382411"
"Main Tenant","1995","Part Time","vocational + Abi","67","0.63461356362548","0.544214126165145","0.725013001085816"
"Main Tenant","1995","Part Time","higher vocational","57","0.348599865014821","0.266684769067392","0.43051496096225"
"Main Tenant","1995","Part Time","higher education","182","0.525104398003742","0.47089667156311","0.579312124444374"
"Main Tenant","1995","Not Working","in school","156","0.490521866980936","0.431651035858583","0.54939269810329"
"Main Tenant","1995","Not Working","inadequately","222","0.816149845249966","0.76906530130849","0.863234389191442"
"Main Tenant","1995","Not Working","general elemantary","730","0.551381148480426","0.523809813108129","0.578952483852723"
"Main Tenant","1995","Not Working","middle vocational","1225","0.489342910183388","0.468733517005249","0.509952303361528"
"Main Tenant","1995","Not Working","vocational + Abi","82","0.508317802487604","0.422379589861188","0.594256015114021"
"Main Tenant","1995","Not Working","higher vocational","86","0.392568124589102","0.3233152646721","0.461820984506105"
"Main Tenant","1995","Not Working","higher education","217","0.540584560470841","0.489737070420421","0.59143205052126"
"Sub-Tenant","1995","Full Time","in school","","","",""
"Sub-Tenant","1995","Full Time","inadequately","9","","",""
"Sub-Tenant","1995","Full Time","general elemantary","24","","",""
"Sub-Tenant","1995","Full Time","middle vocational","98","0.0311995697080104","0.0251059462544124","0.0372931931616083"
"Sub-Tenant","1995","Full Time","vocational + Abi","7","","",""
"Sub-Tenant","1995","Full Time","higher vocational","14","","",""
"Sub-Tenant","1995","Full Time","higher education","22","","",""
"Sub-Tenant","1995","Part Time","in school","","","",""
"Sub-Tenant","1995","Part Time","inadequately","2","","",""
"Sub-Tenant","1995","Part Time","general elemantary","9","","",""
"Sub-Tenant","1995","Part Time","middle vocational","40","0.0321980356081674","0.0228505297661825","0.0415455414501523"
"Sub-Tenant","1995","Part Time","vocational + Abi","5","","",""
"Sub-Tenant","1995","Part Time","higher vocational","","","",""
"Sub-Tenant","1995","Part Time","higher education","11","","",""
"Sub-Tenant","1995","Not Working","in school","3","","",""
"Sub-Tenant","1995","Not Working","inadequately","12","","",""
"Sub-Tenant","1995","Not Working","general elemantary","34","0.0367003470378665","0.0262769598138278","0.0471237342619052"
"Sub-Tenant","1995","Not Working","middle vocational","63","0.0332142595956637","0.0258263550192263","0.040602164172101"
"Sub-Tenant","1995","Not Working","vocational + Abi","5","","",""
"Sub-Tenant","1995","Not Working","higher vocational","6","","",""
"Sub-Tenant","1995","Not Working","higher education","8","","",""
"Owner","1995","Full Time","in school","2","","",""
"Owner","1995","Full Time","inadequately","28","","",""
"Owner","1995","Full Time","general elemantary","210","0.335113407617514","0.301465591424969","0.368761223810058"
"Owner","1995","Full Time","middle vocational","1243","0.448301949631798","0.430871034483426","0.46573286478017"
"Owner","1995","Full Time","vocational + Abi","76","0.291346392507072","0.233860100870669","0.348832684143475"
"Owner","1995","Full Time","higher vocational","219","0.519734774839704","0.473263127824458","0.566206421854949"
"Owner","1995","Full Time","higher education","449","0.468343195846721","0.438416397283836","0.498269994409607"
"Owner","1995","Part Time","in school","4","","",""
"Owner","1995","Part Time","inadequately","18","","",""
"Owner","1995","Part Time","general elemantary","175","0.390785535779268","0.348439052818973","0.433132018739563"
"Owner","1995","Part Time","middle vocational","562","0.451145121796274","0.424795480673159","0.47749476291939"
"Owner","1995","Part Time","vocational + Abi","37","0.317386078865211","0.230005211869203","0.40476694586122"
"Owner","1995","Part Time","higher vocational","73","0.651400134985179","0.56948503903775","0.733315230932608"
"Owner","1995","Part Time","higher education","133","0.444832451056294","0.39088765466412","0.498777247448468"
"Owner","1995","Not Working","in school","118","0.492416789220438","0.433542150274386","0.551291428166489"
"Owner","1995","Not Working","inadequately","26","","",""
"Owner","1995","Not Working","general elemantary","486","0.411918504481708","0.384633910679377","0.439203098284038"
"Owner","1995","Not Working","middle vocational","972","0.477442830220948","0.456849742719761","0.498035917722136"
"Owner","1995","Not Working","vocational + Abi","43","0.42755443439714","0.342511307489427","0.512597561304854"
"Owner","1995","Not Working","higher vocational","99","0.577583371297444","0.507533192013515","0.647633550581372"
"Owner","1995","Not Working","higher education","144","0.428460956279115","0.377970012777463","0.478951899780767"
"Nursing Home/Retirement Community","1995","Full Time","in school","","","",""
"Nursing Home/Retirement Community","1995","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","1995","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1995","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1995","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1995","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1995","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","1995","Part Time","in school","","","",""
"Nursing Home/Retirement Community","1995","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","1995","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","1995","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","1995","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1995","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","1995","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","1995","Not Working","in school","","","",""
"Nursing Home/Retirement Community","1995","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","1995","Not Working","general elemantary","","","",""
"Nursing Home/Retirement Community","1995","Not Working","middle vocational","","","",""
"Nursing Home/Retirement Community","1995","Not Working","vocational + Abi","","","",""
"Nursing Home/Retirement Community","1995","Not Working","higher vocational","","","",""
"Nursing Home/Retirement Community","1995","Not Working","higher education","","","",""
"Tenant","1995","Full Time","in school","","","",""
"Tenant","1995","Full Time","inadequately","","","",""
"Tenant","1995","Full Time","general elemantary","","","",""
"Tenant","1995","Full Time","middle vocational","","","",""
"Tenant","1995","Full Time","vocational + Abi","","","",""
"Tenant","1995","Full Time","higher vocational","","","",""
"Tenant","1995","Full Time","higher education","","","",""
"Tenant","1995","Part Time","in school","","","",""
"Tenant","1995","Part Time","inadequately","","","",""
"Tenant","1995","Part Time","general elemantary","","","",""
"Tenant","1995","Part Time","middle vocational","","","",""
"Tenant","1995","Part Time","vocational + Abi","","","",""
"Tenant","1995","Part Time","higher vocational","","","",""
"Tenant","1995","Part Time","higher education","","","",""
"Tenant","1995","Not Working","in school","","","",""
"Tenant","1995","Not Working","inadequately","","","",""
"Tenant","1995","Not Working","general elemantary","","","",""
"Tenant","1995","Not Working","middle vocational","","","",""
"Tenant","1995","Not Working","vocational + Abi","","","",""
"Tenant","1995","Not Working","higher vocational","","","",""
