"pld0045","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2005","Hamburg","vocational + Abi","","","","","3"
"Sometimes","2005","Hamburg","higher vocational","","","","","3"
"Sometimes","2005","Hamburg","higher education","","","","","3"
"Sometimes","2005","Lower Saxony","in school","","","","","3"
"Sometimes","2005","Lower Saxony","inadequately","","","","","3"
"Sometimes","2005","Schleswig-Holstein","middle vocational","","","","","3"
"Sometimes","2005","Schleswig-Holstein","vocational + Abi","","","","","3"
"Sometimes","2005","Lower Saxony","vocational + Abi","","","","","3"
"Sometimes","2005","Lower Saxony","higher vocational","","","","","3"
"Sometimes","2005","Lower Saxony","higher education","","","","","3"
"Sometimes","2005","Bremen","in school","","","","","3"
"Sometimes","2005","Bremen","inadequately","","","","","3"
"Sometimes","2005","Hesse","higher vocational","","","","","3"
"Sometimes","2005","Hesse","higher education","","","","","3"
"Sometimes","2005","Lower Saxony","general elemantary","","","","","3"
"Sometimes","2005","Lower Saxony","middle vocational","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Sometimes","2005","Baden-Württemberg","in school","","","","","3"
"Sometimes","2005","Baden-Württemberg","inadequately","","","","","3"
"Sometimes","2005","Baden-Württemberg","general elemantary","","","","","3"
"Sometimes","2005","Baden-Württemberg","middle vocational","","","","","3"
"Sometimes","2005","Baden-Württemberg","vocational + Abi","","","","","3"
"Sometimes","2005","Baden-Württemberg","higher vocational","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Sometimes","2005","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Sometimes","2005","Baden-Württemberg","higher education","","","","","3"
"Sometimes","2005","Bavaria","in school","","","","","3"
"Sometimes","2005","Hesse","in school","","","","","3"
"Sometimes","2005","Hesse","inadequately","","","","","3"
"Sometimes","2005","Bremen","general elemantary","","","","","3"
"Sometimes","2005","Bremen","middle vocational","","","","","3"
"Sometimes","2005","Bremen","vocational + Abi","","","","","3"
"Sometimes","2005","Bremen","higher vocational","","","","","3"
"Sometimes","2005","Bremen","higher education","","","","","3"
"Sometimes","2005","Hesse","general elemantary","","","","","3"
"Sometimes","2005","Hesse","middle vocational","","","","","3"
"Sometimes","2005","Hesse","vocational + Abi","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","in school","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","inadequately","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","general elemantary","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","middle vocational","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","higher vocational","","","","","3"
"Sometimes","2005","North Rhine-Westphalia","higher education","","","","","3"
"Sometimes","2005","Bavaria","inadequately","","","","","3"
"Sometimes","2005","Bavaria","general elemantary","","","","","3"
"Sometimes","2005","Bavaria","middle vocational","","","","","3"
"Sometimes","2005","Bavaria","vocational + Abi","","","","","3"
"Sometimes","2005","Bavaria","higher vocational","","","","","3"
"Sometimes","2005","Bavaria","higher education","","","","","3"
"Sometimes","2005","Berlin","in school","","","","","3"
"Sometimes","2005","Berlin","inadequately","","","","","3"
"Sometimes","2005","Berlin","general elemantary","","","","","3"
"Sometimes","2005","Berlin","middle vocational","","","","","3"
"Sometimes","2005","Berlin","vocational + Abi","","","","","3"
"Sometimes","2005","Berlin","higher vocational","","","","","3"
"Sometimes","2005","Berlin","higher education","","","","","3"
"Sometimes","2005","Brandenburg","in school","","","","","3"
"Sometimes","2005","Brandenburg","higher education","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","in school","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Sometimes","2005","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Sometimes","2005","Saxony","in school","","","","","3"
"Sometimes","2005","Saxony","inadequately","","","","","3"
"Sometimes","2005","Saxony","general elemantary","","","","","3"
"Sometimes","2005","Saxony","middle vocational","","","","","3"
"Sometimes","2005","Saxony","vocational + Abi","","","","","3"
"Sometimes","2005","Saxony","higher vocational","","","","","3"
"Sometimes","2005","Saxony","higher education","","","","","3"
"Sometimes","2005","Saxony-Anhalt","in school","","","","","3"
"Sometimes","2005","Saxony-Anhalt","inadequately","","","","","3"
"Sometimes","2005","Saxony-Anhalt","general elemantary","","","","","3"
"Sometimes","2005","Saxony-Anhalt","middle vocational","","","","","3"
"Sometimes","2005","Saxony-Anhalt","vocational + Abi","","","","","3"
"Sometimes","2005","Saxony-Anhalt","higher vocational","","","","","3"
"Sometimes","2005","Saxony-Anhalt","higher education","","","","","3"
"Sometimes","2005","Thuringia","in school","","","","","3"
"Sometimes","2005","Thuringia","inadequately","","","","","3"
"Sometimes","2005","Brandenburg","inadequately","","","","","3"
"Sometimes","2005","Brandenburg","general elemantary","","","","","3"
"Sometimes","2005","Brandenburg","middle vocational","","","","","3"
"Sometimes","2005","Brandenburg","vocational + Abi","","","","","3"
"Sometimes","2005","Brandenburg","higher vocational","","","","","3"
"Sometimes","2005","Thuringia","general elemantary","","","","","3"
"Sometimes","2005","Thuringia","middle vocational","","","","","3"
"Sometimes","2005","Thuringia","vocational + Abi","","","","","3"
"Sometimes","2005","Thuringia","higher vocational","","","","","3"
"Sometimes","2005","Thuringia","higher education","","","","","3"
"Very often","2005","Schleswig-Holstein","in school","","","","","1"
"Very often","2005","Schleswig-Holstein","inadequately","","","","","1"
"Very often","2005","Schleswig-Holstein","general elemantary","","","","","1"
"Very often","2005","Schleswig-Holstein","middle vocational","","","","","1"
"Very often","2005","Schleswig-Holstein","vocational + Abi","","","","","1"
"Very often","2005","Schleswig-Holstein","higher vocational","","","","","1"
"Very often","2005","Schleswig-Holstein","higher education","","","","","1"
"Very often","2005","Hamburg","in school","","","","","1"
"Very often","2005","Hamburg","inadequately","","","","","1"
"Very often","2005","Hamburg","general elemantary","","","","","1"
"Very often","2005","Hamburg","middle vocational","","","","","1"
"Very often","2005","Hamburg","vocational + Abi","","","","","1"
"Very often","2005","Hamburg","higher vocational","","","","","1"
"Very often","2005","Hamburg","higher education","","","","","1"
"Very often","2005","Lower Saxony","in school","","","","","1"
"Very often","2005","Lower Saxony","inadequately","","","","","1"
"Very often","2005","Lower Saxony","general elemantary","","","","","1"
"Very often","2005","Lower Saxony","middle vocational","","","","","1"
"Very often","2005","Lower Saxony","vocational + Abi","","","","","1"
"Very often","2005","Lower Saxony","higher vocational","","","","","1"
"Very often","2005","Lower Saxony","higher education","","","","","1"
"Very often","2005","Bremen","in school","","","","","1"
"Very often","2005","Bremen","inadequately","","","","","1"
"Very often","2005","Bremen","general elemantary","","","","","1"
"Very often","2005","Bremen","middle vocational","","","","","1"
"Very often","2005","Bremen","vocational + Abi","","","","","1"
"Very often","2005","Bremen","higher vocational","","","","","1"
"Very often","2005","Bremen","higher education","","","","","1"
"Very often","2005","North Rhine-Westphalia","in school","","","","","1"
"Very often","2005","North Rhine-Westphalia","inadequately","","","","","1"
"Very often","2005","North Rhine-Westphalia","general elemantary","","","","","1"
"Very often","2005","North Rhine-Westphalia","middle vocational","","","","","1"
"Very often","2005","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Very often","2005","North Rhine-Westphalia","higher vocational","","","","","1"
"Very often","2005","North Rhine-Westphalia","higher education","","","","","1"
"Very often","2005","Hesse","in school","","","","","1"
"Very often","2005","Hesse","inadequately","","","","","1"
"Very often","2005","Hesse","general elemantary","","","","","1"
"Very often","2005","Hesse","middle vocational","","","","","1"
"Very often","2005","Hesse","vocational + Abi","","","","","1"
"Very often","2005","Hesse","higher vocational","","","","","1"
"Very often","2005","Hesse","higher education","","","","","1"
"Very often","2005","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Very often","2005","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Very often","2005","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Very often","2005","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Very often","2005","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Very often","2005","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Very often","2005","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Very often","2005","Baden-Württemberg","in school","","","","","1"
"Very often","2005","Baden-Württemberg","inadequately","","","","","1"
"Very often","2005","Baden-Württemberg","general elemantary","","","","","1"
"Very often","2005","Baden-Württemberg","middle vocational","","","","","1"
"Very often","2005","Baden-Württemberg","vocational + Abi","","","","","1"
"Very often","2005","Baden-Württemberg","higher vocational","","","","","1"
"Very often","2005","Baden-Württemberg","higher education","","","","","1"
"Very often","2005","Bavaria","in school","","","","","1"
"Very often","2005","Bavaria","inadequately","","","","","1"
"Very often","2005","Bavaria","general elemantary","","","","","1"
"Very often","2005","Bavaria","middle vocational","","","","","1"
"Very often","2005","Bavaria","vocational + Abi","","","","","1"
"Very often","2005","Bavaria","higher vocational","","","","","1"
"Very often","2005","Bavaria","higher education","","","","","1"
"Very often","2005","Berlin","in school","","","","","1"
"Very often","2005","Berlin","inadequately","","","","","1"
"Very often","2005","Berlin","general elemantary","","","","","1"
"Very often","2005","Berlin","middle vocational","","","","","1"
"Very often","2005","Berlin","vocational + Abi","","","","","1"
"Very often","2005","Berlin","higher vocational","","","","","1"
"Very often","2005","Berlin","higher education","","","","","1"
"Very often","2005","Brandenburg","in school","","","","","1"
"Very often","2005","Brandenburg","inadequately","","","","","1"
"Very often","2005","Brandenburg","general elemantary","","","","","1"
"Very often","2005","Brandenburg","middle vocational","","","","","1"
"Very often","2005","Brandenburg","vocational + Abi","","","","","1"
"Very often","2005","Brandenburg","higher vocational","","","","","1"
"Very often","2005","Brandenburg","higher education","","","","","1"
"Very often","2005","Mecklenburg-Western Pomerania","in school","","","","","1"
"Very often","2005","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Very often","2005","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Very often","2005","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Very often","2005","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Very often","2005","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Very often","2005","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Very often","2005","Saxony","in school","","","","","1"
"Very often","2005","Saxony","inadequately","","","","","1"
"Very often","2005","Saxony","general elemantary","","","","","1"
"Very often","2005","Saxony","middle vocational","","","","","1"
"Very often","2005","Saxony","vocational + Abi","","","","","1"
