"pld0043","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Rarely","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely","2007","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely","2007","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Never","2007","1-pers.-HH","(0) in school","","","",""
"Never","2007","1-pers.-HH","(1a) inadequately completed","","","",""
"Never","2007","1-pers.-HH","(1b) general elementary school","","","",""
"Never","2007","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Never","2007","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Never","2007","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","2007","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Never","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","2007","1-pers.-HH","(3b) higher tertiary education","","","",""
"Never","2007","(Married) couple without C. ","(0) in school","","","",""
"Never","2007","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Never","2007","(Married) couple without C. ","(1b) general elementary school","","","",""
"Never","2007","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2007","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Never","2007","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Never","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2007","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Never","2007","Single parent ","(0) in school","","","",""
"Never","2007","Single parent ","(1a) inadequately completed","","","",""
"Never","2007","Single parent ","(1b) general elementary school","","","",""
"Never","2007","Single parent ","(1c) basic vocational qualification","","","",""
"Never","2007","Single parent ","(2b) intermediate general qualification","","","",""
"Never","2007","Single parent ","(2a) intermediate vocational","","","",""
"Never","2007","Single parent ","(2c_gen) general maturity certificate","","","",""
"Never","2007","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Single parent ","(3a) lower tertiary education","","","",""
"Never","2007","Single parent ","(3b) higher tertiary education","","","",""
"Never","2007","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2007","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","2007","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Never","2007","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Never","2007","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2007","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2007","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2007","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2007","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Never","2007","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2007","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","2007","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Never","2007","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2007","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Never","2007","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2007","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2007","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2007","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Never","2007","Couple + C. LE and GT 16","(0) in school","","","",""
"Never","2007","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","2007","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Never","2007","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Never","2007","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2007","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2007","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Never","2007","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","2007","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2007","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very often","2008","1-pers.-HH","(0) in school","","","",""
"Very often","2008","1-pers.-HH","(1a) inadequately completed","1","","",""
"Very often","2008","1-pers.-HH","(1b) general elementary school","5","","",""
"Very often","2008","1-pers.-HH","(1c) basic vocational qualification","18","","",""
"Very often","2008","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Very often","2008","1-pers.-HH","(2a) intermediate vocational","24","","",""
"Very often","2008","1-pers.-HH","(2c_gen) general maturity certificate","12","","",""
"Very often","2008","1-pers.-HH","(2c_voc) vocational maturity certificate","10","","",""
"Very often","2008","1-pers.-HH","(3a) lower tertiary education","5","","",""
"Very often","2008","1-pers.-HH","(3b) higher tertiary education","20","","",""
"Very often","2008","(Married) couple without C. ","(0) in school","","","",""
"Very often","2008","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very often","2008","(Married) couple without C. ","(1b) general elementary school","7","","",""
"Very often","2008","(Married) couple without C. ","(1c) basic vocational qualification","34","0.0155277149656498","0.0105770879609272","0.0204783419703723"
"Very often","2008","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Very often","2008","(Married) couple without C. ","(2a) intermediate vocational","41","0.026632938367303","0.0186174478093304","0.0346484289252757"
"Very often","2008","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Very often","2008","(Married) couple without C. ","(2c_voc) vocational maturity certificate","10","","",""
"Very often","2008","(Married) couple without C. ","(3a) lower tertiary education","24","","",""
"Very often","2008","(Married) couple without C. ","(3b) higher tertiary education","33","0.0331496963166721","0.0222795941088661","0.0440197985244781"
"Very often","2008","Single parent ","(0) in school","6","","",""
"Very often","2008","Single parent ","(1a) inadequately completed","","","",""
"Very often","2008","Single parent ","(1b) general elementary school","","","",""
"Very often","2008","Single parent ","(1c) basic vocational qualification","7","","",""
"Very often","2008","Single parent ","(2b) intermediate general qualification","4","","",""
"Very often","2008","Single parent ","(2a) intermediate vocational","6","","",""
"Very often","2008","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Very often","2008","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Very often","2008","Single parent ","(3a) lower tertiary education","1","","",""
"Very often","2008","Single parent ","(3b) higher tertiary education","2","","",""
"Very often","2008","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2008","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Very often","2008","Couple + C. LE 16 ","(1b) general elementary school","3","","",""
"Very often","2008","Couple + C. LE 16 ","(1c) basic vocational qualification","15","","",""
"Very often","2008","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Very often","2008","Couple + C. LE 16 ","(2a) intermediate vocational","41","0.0421730417379394","0.0299286023119853","0.0544174811638935"
"Very often","2008","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Very often","2008","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Very often","2008","Couple + C. LE 16 ","(3a) lower tertiary education","12","","",""
"Very often","2008","Couple + C. LE 16 ","(3b) higher tertiary education","31","0.0480428281430956","0.0294459852347715","0.0666396710514197"
"Very often","2008","Couple + C. GT 16 ","(0) in school","17","","",""
"Very often","2008","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Very often","2008","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"Very often","2008","Couple + C. GT 16 ","(1c) basic vocational qualification","12","","",""
"Very often","2008","Couple + C. GT 16 ","(2b) intermediate general qualification","11","","",""
"Very often","2008","Couple + C. GT 16 ","(2a) intermediate vocational","16","","",""
"Very often","2008","Couple + C. GT 16 ","(2c_gen) general maturity certificate","21","","",""
"Very often","2008","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Very often","2008","Couple + C. GT 16 ","(3a) lower tertiary education","7","","",""
"Very often","2008","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Very often","2008","Couple + C. LE and GT 16","(0) in school","14","","",""
"Very often","2008","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very often","2008","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Very often","2008","Couple + C. LE and GT 16","(1c) basic vocational qualification","2","","",""
"Very often","2008","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Very often","2008","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"Very often","2008","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Very often","2008","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Very often","2008","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Very often","2008","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Often","2008","1-pers.-HH","(0) in school","2","","",""
"Often","2008","1-pers.-HH","(1a) inadequately completed","2","","",""
"Often","2008","1-pers.-HH","(1b) general elementary school","25","","",""
"Often","2008","1-pers.-HH","(1c) basic vocational qualification","94","0.101967851912394","0.0821538745083579","0.12178182931643"
"Often","2008","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"Often","2008","1-pers.-HH","(2a) intermediate vocational","106","0.149756422003073","0.122175612264491","0.177337231741655"
"Often","2008","1-pers.-HH","(2c_gen) general maturity certificate","39","0.300432750233062","0.222519621925985","0.378345878540139"
"Often","2008","1-pers.-HH","(2c_voc) vocational maturity certificate","58","0.257264237618559","0.201494453061633","0.313034022175486"
