"m11126","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2000","no migration background","higher vocational","580","0.359053381543595","0.335962193986215","0.382144569100975"
"Satisfactory","2000","no migration background","higher education","999","0.303187365937064","0.287680473994452","0.318694257879676"
"Satisfactory","2000","direct migration background","in school","6","","",""
"Satisfactory","2000","direct migration background","inadequately","102","0.351318330542653","0.295895094582704","0.406741566502602"
"Satisfactory","2000","direct migration background","general elemantary","277","0.324437294806681","0.293111459096728","0.355763130516634"
"Satisfactory","2000","direct migration background","middle vocational","373","0.302882968290347","0.277296949710836","0.328468986869858"
"Satisfactory","2000","direct migration background","vocational + Abi","78","0.303460828217586","0.249221082858335","0.357700573576837"
"Satisfactory","2000","direct migration background","higher vocational","64","0.326266301359101","0.260460977573185","0.392071625145018"
"Satisfactory","2000","direct migration background","higher education","134","0.356681216866169","0.310143601899092","0.403218831833246"
"Satisfactory","2000","indirect migration background","in school","7","","",""
"Satisfactory","2000","indirect migration background","inadequately","5","","",""
"Satisfactory","2000","indirect migration background","general elemantary","52","0.207956048707684","0.158719425886238","0.25719267152913"
"Satisfactory","2000","indirect migration background","middle vocational","67","0.225933171612965","0.181995433406788","0.269870909819142"
"Satisfactory","2000","indirect migration background","vocational + Abi","12","","",""
"Satisfactory","2000","indirect migration background","higher vocational","10","","",""
"Satisfactory","2000","indirect migration background","higher education","6","","",""
"Poor","2000","no migration background","in school","13","","",""
"Poor","2000","no migration background","inadequately","20","","",""
"Poor","2000","no migration background","general elemantary","469","0.208300857945027","0.192233797470006","0.224367918420048"
"Poor","2000","no migration background","middle vocational","1430","0.134097444334083","0.12780600283304","0.140388885835126"
"Poor","2000","no migration background","vocational + Abi","87","0.121247510916082","0.0987268556016453","0.143768166230519"
"Poor","2000","no migration background","higher vocational","175","0.117882724168914","0.102360853036972","0.133404595300856"
"Poor","2000","no migration background","higher education","308","0.0916599686556923","0.0819252079186078","0.101394729392777"
"Poor","2000","direct migration background","in school","1","","",""
"Poor","2000","direct migration background","inadequately","69","0.236259531218657","0.186942919409281","0.285576143028034"
"Poor","2000","direct migration background","general elemantary","144","0.165896952747906","0.141006459360549","0.190787446135264"
"Poor","2000","direct migration background","middle vocational","153","0.120961278198019","0.102804465034565","0.139118091361472"
"Poor","2000","direct migration background","vocational + Abi","32","0.136083740850022","0.0956324399051711","0.176535041794873"
"Poor","2000","direct migration background","higher vocational","32","0.167763816874853","0.115318920529593","0.220208713220113"
"Poor","2000","direct migration background","higher education","31","0.0869603917832529","0.0595852460898355","0.11433553747667"
"Poor","2000","indirect migration background","in school","3","","",""
"Poor","2000","indirect migration background","inadequately","1","","",""
"Poor","2000","indirect migration background","general elemantary","11","","",""
"Poor","2000","indirect migration background","middle vocational","20","","",""
"Poor","2000","indirect migration background","vocational + Abi","5","","",""
"Poor","2000","indirect migration background","higher vocational","3","","",""
"Poor","2000","indirect migration background","higher education","1","","",""
"Bad ","2000","no migration background","in school","3","","",""
"Bad ","2000","no migration background","inadequately","10","","",""
"Bad ","2000","no migration background","general elemantary","182","0.0837791578199919","0.0728174331269113","0.0947408825130726"
"Bad ","2000","no migration background","middle vocational","395","0.0396744583219819","0.0360705797917356","0.0432783368522281"
"Bad ","2000","no migration background","vocational + Abi","10","","",""
"Bad ","2000","no migration background","higher vocational","50","0.0347701955036842","0.0259521008540842","0.0435882901532842"
"Bad ","2000","no migration background","higher education","67","0.0227019005394444","0.0176766717652643","0.0277271293136245"
"Bad ","2000","direct migration background","in school","","","",""
"Bad ","2000","direct migration background","inadequately","19","","",""
"Bad ","2000","direct migration background","general elemantary","43","0.0474816596806007","0.0332516870148165","0.0617116323463849"
"Bad ","2000","direct migration background","middle vocational","46","0.0442221591256928","0.0327746529090398","0.0556696653423459"
"Bad ","2000","direct migration background","vocational + Abi","10","","",""
"Bad ","2000","direct migration background","higher vocational","5","","",""
"Bad ","2000","direct migration background","higher education","7","","",""
"Bad ","2000","indirect migration background","in school","","","",""
"Bad ","2000","indirect migration background","inadequately","2","","",""
"Bad ","2000","indirect migration background","general elemantary","3","","",""
