"ple0044_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","1995","Couple + C. GT 16 ","vocational + Abi","17","","","","1"
"Yes","1995","Couple + C. GT 16 ","higher vocational","43","0.403340272384899","0.305208050784295","0.501472493985504","1"
"Yes","1995","Couple + C. GT 16 ","higher education","124","0.44263422124315","0.381308810673052","0.503959631813247","1"
"Yes","1995","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","1995","Couple + C. LE and GT 16","inadequately","19","","","","1"
"Yes","1995","Couple + C. LE and GT 16","general elemantary","93","0.329748247524092","0.274285193857287","0.385211301190897","1"
"Yes","1995","Couple + C. LE and GT 16","middle vocational","182","0.378772989280581","0.334965102566842","0.422580875994321","1"
"Yes","1995","Couple + C. LE and GT 16","vocational + Abi","11","","","","1"
"Yes","1995","Couple + C. LE and GT 16","higher vocational","21","","","","1"
"Yes","1995","Couple + C. LE and GT 16","higher education","80","0.559525803909716","0.476995967046908","0.642055640772524","1"
"No","1996","1-pers.-HH","in school","2","","","","2"
"No","1996","1-pers.-HH","inadequately","26","","","","2"
"No","1996","1-pers.-HH","general elemantary","309","0.921313817087848","0.893106154499732","0.949521479675963","2"
"No","1996","1-pers.-HH","middle vocational","598","0.813247909234026","0.785319801821963","0.841176016646089","2"
"No","1996","1-pers.-HH","vocational + Abi","52","0.820830131940522","0.727601235181707","0.914059028699337","2"
"No","1996","Couple + C. GT 16 ","inadequately","117","0.833378935995626","0.771652630410654","0.895105241580598","2"
"No","1996","Couple + C. GT 16 ","general elemantary","321","0.730804026013819","0.689823589512723","0.771784462514915","2"
"No","1996","Couple + C. GT 16 ","middle vocational","697","0.647053705820972","0.618565852693074","0.67554155894887","2"
"No","1996","Couple + C. GT 16 ","vocational + Abi","48","0.625546315281789","0.510513321123439","0.740579309440138","2"
"No","1996","Couple + C. GT 16 ","higher vocational","55","0.559410618012165","0.463534190191328","0.655287045833001","2"
"No","1996","Couple + C. GT 16 ","higher education","130","0.527287731632081","0.467626224331355","0.586949238932807","2"
"No","1996","Couple + C. LE and GT 16","in school","115","0.979671362549228","0.954100257170676","1.00524246792778","2"
"No","1996","Couple + C. LE and GT 16","inadequately","65","0.762931195066777","0.671437969985308","0.854424420148246","2"
"No","1996","Couple + C. LE and GT 16","general elemantary","199","0.730681922125888","0.677866545634298","0.783497298617477","2"
"No","1996","Couple + C. LE and GT 16","middle vocational","293","0.604465472884525","0.560858847879372","0.648072097889679","2"
"No","1996","Couple + C. LE and GT 16","vocational + Abi","14","","","","2"
"No","1996","Couple + C. LE and GT 16","higher vocational","27","","","","2"
"No","1996","Couple + C. LE and GT 16","higher education","70","0.493978893995107","0.412319649519011","0.575638138471202","2"
"No","1996","1-pers.-HH","higher vocational","47","0.675615720000166","0.566723039249804","0.784508400750529","2"
"No","1996","1-pers.-HH","higher education","111","0.638791735199902","0.567213081909817","0.710370388489986","2"
"No","1996","(Married) couple without C. ","in school","2","","","","2"
"No","1996","(Married) couple without C. ","inadequately","63","0.87415939758658","0.798591395388657","0.949727399784503","2"
"No","1996","(Married) couple without C. ","general elemantary","501","0.893918989873691","0.869007658128139","0.918830321619243","2"
"No","1996","(Married) couple without C. ","middle vocational","1429","0.779012916512749","0.760312206273527","0.79771362675197","2"
"No","1996","(Married) couple without C. ","vocational + Abi","77","0.77658949689359","0.698750129450287","0.854428864336894","2"
"No","1996","(Married) couple without C. ","higher vocational","169","0.715839328223366","0.658540020451863","0.773138635994868","2"
"No","1996","(Married) couple without C. ","higher education","341","0.688495433252266","0.647780602145433","0.729210264359098","2"
"No","1996","Couple + C. GT 16 ","in school","118","0.979450739232704","0.954067510176144","1.00483396828926","2"
"No","1996","Single parent ","in school","32","0.987485965287543","0.949558373793019","1.02541355678207","2"
"No","1996","Single parent ","inadequately","22","","","","2"
"No","1996","Single parent ","general elemantary","111","0.837420990859871","0.77563472269689","0.899207259022853","2"
"No","1996","Single parent ","middle vocational","210","0.668932743522651","0.616376771222824","0.721488715822478","2"
"No","1996","Single parent ","vocational + Abi","8","","","","2"
"No","1996","Single parent ","higher vocational","13","","","","2"
"No","1996","Single parent ","higher education","41","0.647584267745114","0.529619150176945","0.765549385313283","2"
"No","1996","Couple + C. LE 16 ","in school","3","","","","2"
"No","1996","Couple + C. LE 16 ","inadequately","55","0.777809373113589","0.683725126275798","0.871893619951381","2"
"No","1996","Couple + C. LE 16 ","general elemantary","255","0.739247552344819","0.693052815423851","0.785442289265787","2"
"No","1996","Couple + C. LE 16 ","middle vocational","1007","0.65447593081445","0.630647888197026","0.678303973431874","2"
"No","1996","Couple + C. LE 16 ","vocational + Abi","96","0.580700665583943","0.50251257201386","0.658888759154026","2"
"No","1996","Couple + C. LE 16 ","higher vocational","133","0.560928890706846","0.496652469927633","0.625205311486058","2"
"No","1996","Couple + C. LE 16 ","higher education","264","0.554890181990203","0.510614779544826","0.599165584435579","2"
"Yes","1996","Single parent ","in school","1","","","","1"
"Yes","1996","Single parent ","inadequately","4","","","","1"
"Yes","1996","Single parent ","general elemantary","26","","","","1"
"Yes","1996","Single parent ","middle vocational","98","0.331067256477349","0.278511284177522","0.383623228777176","1"
"Yes","1996","Single parent ","vocational + Abi","3","","","","1"
"Yes","1996","Single parent ","higher vocational","7","","","","1"
"Yes","1996","Single parent ","higher education","22","","","","1"
"Yes","1996","Couple + C. LE 16 ","in school","","","","","1"
"Yes","1996","Couple + C. LE 16 ","inadequately","20","","","","1"
"Yes","1996","Couple + C. LE 16 ","general elemantary","92","0.260752447655181","0.214557710734213","0.306947184576149","1"
"Yes","1996","Couple + C. LE 16 ","middle vocational","523","0.34552406918555","0.321696026568126","0.369352111802974","1"
"Yes","1996","Couple + C. LE 16 ","vocational + Abi","57","0.419299334416057","0.341111240845974","0.49748742798614","1"
"Yes","1996","Couple + C. LE 16 ","higher vocational","96","0.439071109293154","0.374794688513942","0.503347530072367","1"
"Yes","1996","Couple + C. LE 16 ","higher education","220","0.445109818009797","0.400834415564421","0.489385220455174","1"
"Yes","1996","1-pers.-HH","in school","","","","","1"
"Yes","1996","1-pers.-HH","inadequately","4","","","","1"
"Yes","1996","1-pers.-HH","general elemantary","41","0.0786861829121522","0.0504785203240367","0.106893845500268","1"
"Yes","1996","1-pers.-HH","middle vocational","150","0.186752090765974","0.158823983353911","0.214680198178037","1"
"Yes","1996","1-pers.-HH","vocational + Abi","13","","","","1"
"Yes","1996","1-pers.-HH","higher vocational","24","","","","1"
"Yes","1996","1-pers.-HH","higher education","62","0.361208264800098","0.289629611510014","0.432786918090183","1"
"Yes","1996","(Married) couple without C. ","in school","","","","","1"
"Yes","1996","(Married) couple without C. ","inadequately","11","","","","1"
"Yes","1996","(Married) couple without C. ","general elemantary","86","0.106081010126309","0.0811696783807564","0.130992341871861","1"
"Yes","1996","(Married) couple without C. ","middle vocational","462","0.220987083487251","0.20228637324803","0.239687793726473","1"
"Yes","1996","(Married) couple without C. ","vocational + Abi","33","0.22341050310641","0.145571135663106","0.301249870549713","1"
"Yes","1996","(Married) couple without C. ","higher vocational","69","0.284160671776634","0.226861364005132","0.341459979548137","1"
"Yes","1996","(Married) couple without C. ","higher education","156","0.311504566747734","0.270789735640902","0.352219397854567","1"
"Yes","1996","Couple + C. GT 16 ","in school","2","","","","1"
"Yes","1996","Couple + C. GT 16 ","inadequately","23","","","","1"
"Yes","1996","Couple + C. GT 16 ","general elemantary","129","0.269195973986181","0.228215537485085","0.310176410487277","1"
"Yes","1996","Couple + C. GT 16 ","middle vocational","384","0.352946294179028","0.32445844105113","0.381434147306926","1"
"Yes","1996","Couple + C. GT 16 ","vocational + Abi","20","","","","1"
"Yes","1996","Couple + C. GT 16 ","higher vocational","48","0.440589381987835","0.344712954166999","0.536465809808672","1"
"Yes","1996","Couple + C. GT 16 ","higher education","139","0.472712268367919","0.413050761067193","0.532373775668646","1"
"Yes","1996","Couple + C. LE and GT 16","in school","2","","","","1"
"Yes","1996","Couple + C. LE and GT 16","inadequately","18","","","","1"
"Yes","1996","Couple + C. LE and GT 16","general elemantary","72","0.269318077874112","0.216502701382523","0.322133454365702","1"
"Yes","1996","Couple + C. LE and GT 16","middle vocational","190","0.395534527115474","0.351927902110321","0.439141152120628","1"
"Yes","1996","Couple + C. LE and GT 16","vocational + Abi","14","","","","1"
"Yes","1996","Couple + C. LE and GT 16","higher vocational","19","","","","1"
"Yes","1996","Couple + C. LE and GT 16","higher education","74","0.506021106004893","0.424361861528798","0.587680350480989","1"
"No","1997","1-pers.-HH","in school","","","","","2"
"No","1997","1-pers.-HH","inadequately","24","","","","2"
"No","1997","1-pers.-HH","general elemantary","298","0.925535133455363","0.89733844299865","0.953731823912075","2"
"No","1997","1-pers.-HH","middle vocational","578","0.810067737769916","0.781495855861053","0.838639619678779","2"
"No","1997","1-pers.-HH","vocational + Abi","37","0.698399994938938","0.575989403260694","0.820810586617182","2"
"No","1997","Couple + C. GT 16 ","inadequately","105","0.774195403657247","0.702868592426914","0.84552221488758","2"
"No","1997","Couple + C. GT 16 ","general elemantary","341","0.738487395973349","0.698757537463927","0.778217254482771","2"
"No","1997","Couple + C. GT 16 ","middle vocational","658","0.651935168558053","0.623177076968113","0.680693260147993","2"
"No","1997","Couple + C. GT 16 ","vocational + Abi","44","0.578414084862207","0.458366372334988","0.698461797389426","2"
"No","1997","Couple + C. GT 16 ","higher vocational","54","0.5842801685326","0.489560021052809","0.679000316012391","2"
"No","1997","Couple + C. GT 16 ","higher education","141","0.577000352354725","0.517630589431673","0.636370115277778","2"
"No","1997","Couple + C. LE and GT 16","in school","134","0.989088413373966","0.971564031175097","1.00661279557283","2"
"No","1997","Couple + C. LE and GT 16","inadequately","46","0.837793037781895","0.743728656293556","0.931857419270235","2"
"No","1997","Couple + C. LE and GT 16","general elemantary","165","0.691105557516729","0.632405726296457","0.749805388737","2"
"No","1997","Couple + C. LE and GT 16","middle vocational","278","0.631708441609974","0.587867907445616","0.675548975774331","2"
"No","1997","Couple + C. LE and GT 16","vocational + Abi","22","","","","2"
"No","1997","Couple + C. LE and GT 16","higher vocational","30","0.601861228027666","0.474781556696851","0.72894089935848","2"
"No","1997","Couple + C. LE and GT 16","higher education","65","0.401389947202406","0.32214990971894","0.480629984685873","2"
"No","1997","1-pers.-HH","higher vocational","45","0.735741691623957","0.627713995883412","0.843769387364502","2"
"No","1997","1-pers.-HH","higher education","124","0.653319496688068","0.585108435456555","0.721530557919581","2"
"No","1997","(Married) couple without C. ","in school","2","","","","2"
"No","1997","(Married) couple without C. ","inadequately","69","0.817965732320459","0.735933834609851","0.899997630031067","2"
"No","1997","(Married) couple without C. ","general elemantary","495","0.893656350414503","0.868502687436339","0.918810013392667","2"
"No","1997","(Married) couple without C. ","middle vocational","1479","0.807302846611133","0.789642215057514","0.824963478164752","2"
"No","1997","(Married) couple without C. ","vocational + Abi","80","0.703598608373083","0.62120193228559","0.785995284460575","2"
"No","1997","(Married) couple without C. ","higher vocational","175","0.767884231294043","0.714021014479055","0.821747448109031","2"
"No","1997","(Married) couple without C. ","higher education","360","0.70823910211197","0.669017373174443","0.747460831049497","2"
"No","1997","Couple + C. GT 16 ","in school","135","0.974263338221048","0.947843945200952","1.00068273124114","2"
"No","1997","Single parent ","in school","26","","","","2"
"No","1997","Single parent ","inadequately","16","","","","2"
"No","1997","Single parent ","general elemantary","96","0.809746908942606","0.741750869619632","0.877742948265581","2"
"No","1997","Single parent ","middle vocational","213","0.648819747308122","0.595683079384019","0.701956415232226","2"
