"ple0044_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"No","1999","Saxony-Anhalt","no migration background","421","0.680329800136","0.644143133861582","0.716516466410418","2"
"No","1999","Saxony-Anhalt","direct migration background","26","","","","2"
"No","1999","Thuringia","direct migration background","20","","","","2"
"No","1999","Thuringia","indirect migration background","2","","","","2"
"No","1999","Saxony-Anhalt","indirect migration background","5","","","","2"
"No","1999","Thuringia","no migration background","461","0.746011462789736","0.712852655170909","0.779170270408562","2"
"Yes","1999","Schleswig-Holstein","no migration background","103","0.322553096094666","0.268187123783765","0.376919068405567","1"
"Yes","1999","Schleswig-Holstein","direct migration background","8","","","","1"
"Yes","1999","Schleswig-Holstein","indirect migration background","5","","","","1"
"Yes","1999","Hamburg","no migration background","24","","","","1"
"Yes","1999","Hamburg","direct migration background","3","","","","1"
"Yes","1999","Hamburg","indirect migration background","4","","","","1"
"Yes","1999","Lower Saxony","no migration background","285","0.297621486873074","0.267700933655002","0.327542040091145","1"
"Yes","1999","Lower Saxony","direct migration background","68","0.379191528912699","0.306682515147986","0.451700542677412","1"
"Yes","1999","Lower Saxony","indirect migration background","16","","","","1"
"Yes","1999","Bremen","no migration background","21","","","","1"
"Yes","1999","Bremen","direct migration background","1","","","","1"
"Yes","1999","Bremen","indirect migration background","2","","","","1"
"Yes","1999","North Rhine-Westphalia","no migration background","619","0.291449821735551","0.271139086179227","0.311760557291874","1"
"Yes","1999","Hesse","indirect migration background","20","","","","1"
"Yes","1999","Rhineland-Palatinate,Saarland","indirect migration background","5","","","","1"
"Yes","1999","Baden-Württemberg","no migration background","292","0.264157097653825","0.236596094116412","0.291718101191239","1"
"Yes","1999","Baden-Württemberg","direct migration background","108","0.200223941365375","0.166346710878063","0.234101171852688","1"
"Yes","1999","Baden-Württemberg","indirect migration background","39","0.222906133851278","0.15738521305925","0.288427054643305","1"
"Yes","1999","Bavaria","no migration background","434","0.294939556933189","0.270459484254538","0.319419629611839","1"
"Yes","1999","Bavaria","direct migration background","85","0.283513722641001","0.233015236550327","0.334012208731674","1"
"Yes","1999","Bavaria","indirect migration background","27","","","","1"
"Yes","1999","Berlin","no migration background","136","0.311498780459543","0.267624830174921","0.355372730744166","1"
"Yes","1999","Berlin","direct migration background","14","","","","1"
"Yes","1999","Berlin","indirect migration background","9","","","","1"
"Yes","1999","Brandenburg","no migration background","176","0.303650451426844","0.265462961926097","0.341837940927591","1"
"Yes","1999","Brandenburg","direct migration background","2","","","","1"
"Yes","1999","Brandenburg","indirect migration background","","","","","1"
"Yes","1999","Mecklenburg-Western Pomerania","no migration background","128","0.308720268646873","0.261648912315895","0.355791624977851","1"
"Yes","1999","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Yes","1999","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","1999","Saxony","no migration background","377","0.318767662226107","0.290872078423215","0.346663246028999","1"
"Yes","1999","Saxony","direct migration background","9","","","","1"
"Yes","1999","Saxony","indirect migration background","3","","","","1"
"Yes","1999","Saxony-Anhalt","no migration background","217","0.319670199864","0.283483533589582","0.355856866138418","1"
"Yes","1999","North Rhine-Westphalia","direct migration background","159","0.323118878609971","0.283564158534094","0.362673598685848","1"
"Yes","1999","North Rhine-Westphalia","indirect migration background","54","0.278407183848881","0.208296438529058","0.348517929168703","1"
"Yes","1999","Hesse","no migration background","169","0.25764918083337","0.222538120895862","0.292760240770877","1"
"Yes","1999","Hesse","direct migration background","65","0.29892071751413","0.238428664319678","0.359412770708582","1"
"Yes","1999","Rhineland-Palatinate,Saarland","no migration background","136","0.224533570157957","0.190777554300497","0.258289586015416","1"
"Yes","1999","Rhineland-Palatinate,Saarland","direct migration background","43","0.294676489673472","0.219954746269599","0.369398233077346","1"
"Yes","1999","Saxony-Anhalt","direct migration background","2","","","","1"
"Yes","1999","Saxony-Anhalt","indirect migration background","2","","","","1"
"Yes","1999","Thuringia","no migration background","201","0.253988537210264","0.220829729591438","0.287147344829091","1"
"Yes","1999","Thuringia","direct migration background","2","","","","1"
"Yes","1999","Thuringia","indirect migration background","2","","","","1"
"No","2000","Berlin","direct migration background","52","0.725603393219991","0.625285058184169","0.825921728255812","2"
"No","2000","Schleswig-Holstein","no migration background","436","0.718139531813008","0.682725632525604","0.753553431100411","2"
"No","2000","Schleswig-Holstein","direct migration background","36","0.630834543257722","0.511670267481058","0.749998819034386","2"
"No","2000","Schleswig-Holstein","indirect migration background","4","","","","2"
"No","2000","Baden-Württemberg","direct migration background","574","0.732926156804384","0.701220038143606","0.764632275465162","2"
"No","2000","Baden-Württemberg","indirect migration background","165","0.716136245306503","0.657092094504139","0.775180396108866","2"
"No","2000","Bavaria","direct migration background","314","0.724240977809308","0.682765912960597","0.765716042658019","2"
"No","2000","Bavaria","indirect migration background","75","0.647219009092114","0.557100409723904","0.737337608460323","2"
"No","2000","Berlin","no migration background","468","0.686278442716726","0.651781703281072","0.72077518215238","2"
"No","2000","Hamburg","no migration background","185","0.77480530106526","0.722285831949187","0.827324770181333","2"
"No","2000","Hamburg","direct migration background","22","","","","2"
"No","2000","Hamburg","indirect migration background","5","","","","2"
"No","2000","Lower Saxony","no migration background","1191","0.722413415089787","0.700961676194438","0.743865153985136","2"
"No","2000","Lower Saxony","direct migration background","163","0.671786084717903","0.612747090401669","0.730825079034138","2"
"No","2000","Lower Saxony","indirect migration background","42","0.706325631705047","0.591084378949367","0.821566884460727","2"
"No","2000","Bremen","no migration background","104","0.713585272371548","0.640253484220934","0.786917060522161","2"
"No","2000","Bremen","direct migration background","24","","","","2"
"No","2000","Bremen","indirect migration background","4","","","","2"
"No","2000","North Rhine-Westphalia","no migration background","2745","0.716456355930756","0.702314406280924","0.730598305580588","2"
"No","2000","North Rhine-Westphalia","direct migration background","616","0.699708829783736","0.669108619109621","0.73030904045785","2"
"No","2000","Hesse","direct migration background","258","0.738621777243193","0.692785800258063","0.784457754228323","2"
"No","2000","Hesse","indirect migration background","59","0.751599711126051","0.657502894286356","0.845696527965746","2"
"No","2000","Rhineland-Palatinate,Saarland","no migration background","870","0.760703756612225","0.736130114315389","0.785277398909061","2"
"No","2000","Rhineland-Palatinate,Saarland","direct migration background","165","0.71359674293972","0.655044200747034","0.772149285132406","2"
"No","2000","Rhineland-Palatinate,Saarland","indirect migration background","31","0.688419829738749","0.544894125570706","0.831945533906792","2"
"No","2000","Baden-Württemberg","no migration background","1353","0.716434577999826","0.696257794232564","0.736611361767088","2"
"No","2000","Bavaria","no migration background","1839","0.700554571944249","0.683326249030513","0.717782894857984","2"
"No","2000","North Rhine-Westphalia","indirect migration background","141","0.701883378454955","0.641980229019936","0.761786527889973","2"
"No","2000","Hesse","no migration background","854","0.737714368725476","0.712530893779449","0.762897843671504","2"
"No","2000","Berlin","indirect migration background","15","","","","2"
"No","2000","Brandenburg","no migration background","682","0.708843179990266","0.680194930239449","0.737491429741084","2"
"No","2000","Brandenburg","direct migration background","16","","","","2"
"No","2000","Brandenburg","indirect migration background","4","","","","2"
"No","2000","Mecklenburg-Western Pomerania","no migration background","350","0.693092971419841","0.653678620082487","0.732507322757195","2"
"No","2000","Mecklenburg-Western Pomerania","direct migration background","18","","","","2"
"No","2000","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"No","2000","Saxony","no migration background","1133","0.704588520652432","0.682798456301852","0.726378585003012","2"
"No","2000","Saxony","direct migration background","26","","","","2"
"No","2000","Saxony","indirect migration background","7","","","","2"
"No","2000","Saxony-Anhalt","no migration background","664","0.690519342249064","0.661737675294068","0.719301009204061","2"
"No","2000","Saxony-Anhalt","direct migration background","34","0.913712858453895","0.825588960891707","1.00183675601608","2"
"No","2000","Thuringia","direct migration background","20","","","","2"
"No","2000","Thuringia","indirect migration background","4","","","","2"
