"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1994","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"1994","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"1994","North Rhine-Westphalia","in school","","","","","","","","","","",""
"1994","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"1994","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"1994","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"1994","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"1994","Saxony","general elemantary","","","","","","","","","","",""
"1994","Saxony","higher education","","","","","","","","","","",""
"1994","Saxony","higher vocational","","","","","","","","","","",""
"1994","Saxony","in school","","","","","","","","","","",""
"1994","Saxony","inadequately","","","","","","","","","","",""
"1994","Saxony","middle vocational","","","","","","","","","","",""
"1994","Saxony","vocational + Abi","","","","","","","","","","",""
"1994","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"1994","Saxony-Anhalt","higher education","","","","","","","","","","",""
"1994","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"1994","Saxony-Anhalt","in school","","","","","","","","","","",""
"1994","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"1994","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"1994","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"1994","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"1994","Schleswig-Holstein","higher education","","","","","","","","","","",""
"1994","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"1994","Schleswig-Holstein","in school","","","","","","","","","","",""
"1994","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"1994","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"1994","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"1994","Thuringia","general elemantary","","","","","","","","","","",""
"1994","Thuringia","higher education","","","","","","","","","","",""
"1994","Thuringia","higher vocational","","","","","","","","","","",""
"1994","Thuringia","in school","","","","","","","","","","",""
"1994","Thuringia","inadequately","","","","","","","","","","",""
"1994","Thuringia","middle vocational","","","","","","","","","","",""
"1994","Thuringia","vocational + Abi","","","","","","","","","","",""
"1995","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"1995","Baden-Württemberg","higher education","","","","","","","","","","",""
"1995","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"1995","Baden-Württemberg","in school","","","","","","","","","","",""
"1995","Baden-Württemberg","inadequately","","","","","","","","","","",""
"1995","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"1995","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"1995","Bavaria","general elemantary","","","","","","","","","","",""
"1995","Bavaria","higher education","","","","","","","","","","",""
"1995","Bavaria","higher vocational","","","","","","","","","","",""
"1995","Bavaria","in school","","","","","","","","","","",""
"1995","Bavaria","inadequately","","","","","","","","","","",""
"1995","Bavaria","middle vocational","","","","","","","","","","",""
"1995","Bavaria","vocational + Abi","","","","","","","","","","",""
"1995","Berlin","general elemantary","","","","","","","","","","",""
"1995","Berlin","higher education","","","","","","","","","","",""
"1995","Berlin","higher vocational","","","","","","","","","","",""
"1995","Berlin","in school","","","","","","","","","","",""
"1995","Berlin","inadequately","","","","","","","","","","",""
"1995","Berlin","middle vocational","","","","","","","","","","",""
"1995","Berlin","vocational + Abi","","","","","","","","","","",""
"1995","Brandenburg","general elemantary","","","","","","","","","","",""
"1995","Brandenburg","higher education","","","","","","","","","","",""
"1995","Brandenburg","higher vocational","","","","","","","","","","",""
"1995","Brandenburg","in school","","","","","","","","","","",""
"1995","Brandenburg","inadequately","","","","","","","","","","",""
"1995","Brandenburg","middle vocational","","","","","","","","","","",""
"1995","Brandenburg","vocational + Abi","","","","","","","","","","",""
"1995","Bremen","general elemantary","","","","","","","","","","",""
"1995","Bremen","higher education","","","","","","","","","","",""
"1995","Bremen","higher vocational","","","","","","","","","","",""
"1995","Bremen","in school","","","","","","","","","","",""
"1995","Bremen","inadequately","","","","","","","","","","",""
"1995","Bremen","middle vocational","","","","","","","","","","",""
"1995","Bremen","vocational + Abi","","","","","","","","","","",""
"1995","Hamburg","general elemantary","","","","","","","","","","",""
"1995","Hamburg","higher education","","","","","","","","","","",""
"1995","Hamburg","higher vocational","","","","","","","","","","",""
"1995","Hamburg","in school","","","","","","","","","","",""
"1995","Hamburg","inadequately","","","","","","","","","","",""
"1995","Hamburg","middle vocational","","","","","","","","","","",""
"1995","Hamburg","vocational + Abi","","","","","","","","","","",""
"1995","Hesse","general elemantary","","","","","","","","","","",""
"1995","Hesse","higher education","","","","","","","","","","",""
"1995","Hesse","higher vocational","","","","","","","","","","",""
"1995","Hesse","in school","","","","","","","","","","",""
"1995","Hesse","inadequately","","","","","","","","","","",""
"1995","Hesse","middle vocational","","","","","","","","","","",""
"1995","Hesse","vocational + Abi","","","","","","","","","","",""
"1995","Lower Saxony","general elemantary","","","","","","","","","","",""
"1995","Lower Saxony","higher education","","","","","","","","","","",""
"1995","Lower Saxony","higher vocational","","","","","","","","","","",""
"1995","Lower Saxony","in school","","","","","","","","","","",""
"1995","Lower Saxony","inadequately","","","","","","","","","","",""
"1995","Lower Saxony","middle vocational","","","","","","","","","","",""
"1995","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"1995","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"1995","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"1995","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"1995","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"1995","North Rhine-Westphalia","in school","","","","","","","","","","",""
"1995","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"1995","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"1995","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"1995","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"1995","Saxony","general elemantary","","","","","","","","","","",""
"1995","Saxony","higher education","","","","","","","","","","",""
"1995","Saxony","higher vocational","","","","","","","","","","",""
"1995","Saxony","in school","","","","","","","","","","",""
"1995","Saxony","inadequately","","","","","","","","","","",""
"1995","Saxony","middle vocational","","","","","","","","","","",""
"1995","Saxony","vocational + Abi","","","","","","","","","","",""
"1995","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"1995","Saxony-Anhalt","higher education","","","","","","","","","","",""
"1995","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"1995","Saxony-Anhalt","in school","","","","","","","","","","",""
"1995","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"1995","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"1995","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"1995","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"1995","Schleswig-Holstein","higher education","","","","","","","","","","",""
"1995","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"1995","Schleswig-Holstein","in school","","","","","","","","","","",""
"1995","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"1995","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"1995","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"1995","Thuringia","general elemantary","","","","","","","","","","",""
"1995","Thuringia","higher education","","","","","","","","","","",""
"1995","Thuringia","higher vocational","","","","","","","","","","",""
"1995","Thuringia","in school","","","","","","","","","","",""
