"m11104","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"At least once a month","1994","direct migration background","inadequately","8","","",""
"At least once a month","1994","direct migration background","general elemantary","37","0.0503231715391169","0.034128542891445","0.0665178001867888"
"At least once a month","1994","direct migration background","middle vocational","36","0.0341049054572348","0.0216212009111505","0.0465886100033191"
"At least once a month","1994","direct migration background","vocational + Abi","3","","",""
"At least once a month","1994","direct migration background","higher vocational","5","","",""
"At least once a month","1994","direct migration background","higher education","11","","",""
"At least once a month","1994","indirect migration background","in school","6","","",""
"At least once a month","1994","indirect migration background","inadequately","","","",""
"At least once a month","1994","indirect migration background","general elemantary","25","","",""
"At least once a month","1994","indirect migration background","middle vocational","22","","",""
