"pli0081","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1995","Single parent ","middle vocational","72","0.257699488220477","0.207874306248384","0.30752467019257","4"
"Rarely","1995","Single parent ","vocational + Abi","4","","","","4"
"Rarely","1995","Single parent ","higher vocational","4","","","","4"
"Rarely","1995","Single parent ","higher education","17","","","","4"
"Rarely","1995","Couple + C. LE 16 ","in school","1","","","","4"
"Rarely","1995","Couple + C. LE 16 ","inadequately","12","","","","4"
"Rarely","1995","Couple + C. LE 16 ","general elemantary","48","0.163485539144139","0.126736186872276","0.200234891416003","4"
"Rarely","1995","Couple + C. GT 16 ","in school","24","","","","4"
"Rarely","1995","Couple + C. GT 16 ","inadequately","17","","","","4"
"Rarely","1995","Couple + C. GT 16 ","general elemantary","117","0.275435059487076","0.236852348089557","0.314017770884595","4"
"Rarely","1995","Couple + C. GT 16 ","middle vocational","288","0.26000338262952","0.235608897324924","0.284397867934115","4"
"Rarely","1995","Couple + C. GT 16 ","vocational + Abi","21","","","","4"
"Rarely","1995","Couple + C. GT 16 ","higher vocational","16","","","","4"
"Rarely","1995","Couple + C. GT 16 ","higher education","57","0.220227128698311","0.169758944654989","0.270695312741633","4"
"Rarely","1995","Couple + C. LE and GT 16","in school","32","0.270718735226327","0.195486775254893","0.345950695197761","4"
"Rarely","1995","Couple + C. LE and GT 16","inadequately","14","","","","4"
"Rarely","1995","Couple + C. LE and GT 16","general elemantary","60","0.234987369020651","0.185413650860936","0.284561087180367","4"
"Rarely","1995","Couple + C. LE and GT 16","higher education","38","0.291644873196462","0.216622425633166","0.366667320759757","4"
"Rarely","1995","(Married) couple without C. ","vocational + Abi","21","","","","4"
"Rarely","1995","(Married) couple without C. ","higher vocational","52","0.215469368622366","0.164401687313314","0.266537049931418","4"
"Daily","1996","1-pers.-HH","in school","","","","","1"
"Daily","1996","1-pers.-HH","inadequately","","","","","1"
"Daily","1996","1-pers.-HH","general elemantary","","","","","1"
"Daily","1996","1-pers.-HH","middle vocational","","","","","1"
"Daily","1996","1-pers.-HH","vocational + Abi","","","","","1"
"Daily","1996","1-pers.-HH","higher vocational","","","","","1"
"Daily","1996","1-pers.-HH","higher education","","","","","1"
"Daily","1996","(Married) couple without C. ","in school","","","","","1"
"Daily","1996","(Married) couple without C. ","inadequately","","","","","1"
"Daily","1996","(Married) couple without C. ","general elemantary","","","","","1"
"Daily","1996","(Married) couple without C. ","middle vocational","","","","","1"
"Daily","1996","(Married) couple without C. ","vocational + Abi","","","","","1"
"Daily","1996","(Married) couple without C. ","higher vocational","","","","","1"
"Daily","1996","(Married) couple without C. ","higher education","","","","","1"
"Daily","1996","Single parent ","in school","","","","","1"
"Daily","1996","Single parent ","inadequately","","","","","1"
"Daily","1996","Single parent ","general elemantary","","","","","1"
"Daily","1996","Single parent ","middle vocational","","","","","1"
"Daily","1996","Single parent ","vocational + Abi","","","","","1"
"Daily","1996","Single parent ","higher vocational","","","","","1"
"Daily","1996","Single parent ","higher education","","","","","1"
"Daily","1996","Couple + C. LE 16 ","in school","","","","","1"
"Daily","1996","Couple + C. LE 16 ","inadequately","","","","","1"
"Daily","1996","Couple + C. LE 16 ","general elemantary","","","","","1"
"Daily","1996","Couple + C. LE 16 ","middle vocational","","","","","1"
"Daily","1996","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Daily","1996","Couple + C. LE 16 ","higher vocational","","","","","1"
"Daily","1996","Couple + C. LE 16 ","higher education","","","","","1"
"Daily","1996","Couple + C. GT 16 ","in school","","","","","1"
"Daily","1996","Couple + C. GT 16 ","inadequately","","","","","1"
"Daily","1996","Couple + C. GT 16 ","general elemantary","","","","","1"
"Daily","1996","Couple + C. GT 16 ","middle vocational","","","","","1"
"Daily","1996","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Daily","1996","Couple + C. GT 16 ","higher vocational","","","","","1"
"Daily","1996","Couple + C. GT 16 ","higher education","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","in school","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","inadequately","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","higher education","","","","","1"
"Min 1x per month","1996","Couple + C. LE and GT 16","middle vocational","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","middle vocational","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","vocational + Abi","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","higher vocational","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","higher vocational","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","higher education","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","in school","","","","","3"
"Min 1x per month","1996","1-pers.-HH","in school","","","","","3"
"Min 1x per month","1996","1-pers.-HH","inadequately","","","","","3"
"Min 1x per month","1996","1-pers.-HH","general elemantary","","","","","3"
"Min 1x per month","1996","1-pers.-HH","middle vocational","","","","","3"
"Min 1x per month","1996","1-pers.-HH","vocational + Abi","","","","","3"
"Min 1x per month","1996","1-pers.-HH","higher vocational","","","","","3"
"Min 1x per month","1996","1-pers.-HH","higher education","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","in school","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","inadequately","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","general elemantary","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","middle vocational","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","vocational + Abi","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","higher vocational","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","higher education","","","","","3"
"Min 1x per month","1996","Single parent ","in school","","","","","3"
"Min 1x per month","1996","Single parent ","inadequately","","","","","3"
"Min 1x per month","1996","Single parent ","general elemantary","","","","","3"
"Min 1x per month","1996","Single parent ","middle vocational","","","","","3"
"Min 1x per month","1996","Single parent ","vocational + Abi","","","","","3"
"Min 1x per month","1996","Single parent ","higher vocational","","","","","3"
"Min 1x per month","1996","Single parent ","higher education","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","in school","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","inadequately","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","general elemantary","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","higher education","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","in school","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","inadequately","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","general elemantary","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","middle vocational","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","vocational + Abi","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","inadequately","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","general elemantary","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","higher vocational","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","higher education","","","","","3"
"Min 1x per week","1996","1-pers.-HH","in school","","","","","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","middle vocational","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","vocational + Abi","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","higher vocational","","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","middle vocational","","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","in school","","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","inadequately","","","","","2"
"Min 1x per week","1996","Couple + C. GT 16 ","higher vocational","","","","","2"
"Min 1x per week","1996","Couple + C. GT 16 ","higher education","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","in school","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","inadequately","","","","","2"
"Min 1x per week","1996","Single parent ","inadequately","","","","","2"
"Min 1x per week","1996","Single parent ","general elemantary","","","","","2"
"Min 1x per week","1996","1-pers.-HH","inadequately","","","","","2"
"Min 1x per week","1996","1-pers.-HH","general elemantary","","","","","2"
"Min 1x per week","1996","1-pers.-HH","middle vocational","","","","","2"
"Min 1x per week","1996","1-pers.-HH","vocational + Abi","","","","","2"
"Min 1x per week","1996","1-pers.-HH","higher vocational","","","","","2"
"Min 1x per week","1996","1-pers.-HH","higher education","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","general elemantary","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","middle vocational","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","higher education","","","","","2"
"Min 1x per week","1996","Single parent ","in school","","","","","2"
"Min 1x per week","1996","Single parent ","middle vocational","","","","","2"
"Min 1x per week","1996","Single parent ","vocational + Abi","","","","","2"
"Min 1x per week","1996","Single parent ","higher vocational","","","","","2"
"Min 1x per week","1996","Single parent ","higher education","","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","general elemantary","","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","higher vocational","","","","","2"
"Min 1x per week","1996","Couple + C. LE 16 ","higher education","","","","","2"
"Min 1x per week","1996","Couple + C. GT 16 ","in school","","","","","2"
"Min 1x per week","1996","Couple + C. GT 16 ","inadequately","","","","","2"
"Min 1x per week","1996","Couple + C. GT 16 ","general elemantary","","","","","2"
"Min 1x per week","1996","Couple + C. GT 16 ","middle vocational","","","","","2"
"Min 1x per week","1996","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","in school","","","","","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","inadequately","","","","","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","general elemantary","","","","","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","higher education","","","","","2"
"Never","1996","Couple + C. LE and GT 16","middle vocational","","","","","5"
"Never","1996","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Never","1996","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Never","1996","Couple + C. LE and GT 16","higher education","","","","","5"
"Never","1996","1-pers.-HH","in school","","","","","5"
"Never","1996","1-pers.-HH","inadequately","","","","","5"
"Never","1996","1-pers.-HH","general elemantary","","","","","5"
"Never","1996","1-pers.-HH","middle vocational","","","","","5"
"Never","1996","1-pers.-HH","vocational + Abi","","","","","5"
"Never","1996","1-pers.-HH","higher vocational","","","","","5"
"Never","1996","1-pers.-HH","higher education","","","","","5"
"Never","1996","(Married) couple without C. ","in school","","","","","5"
"Never","1996","(Married) couple without C. ","inadequately","","","","","5"
"Never","1996","(Married) couple without C. ","general elemantary","","","","","5"
"Never","1996","(Married) couple without C. ","middle vocational","","","","","5"
"Never","1996","(Married) couple without C. ","vocational + Abi","","","","","5"
"Never","1996","(Married) couple without C. ","higher education","","","","","5"
"Never","1996","Single parent ","in school","","","","","5"
"Never","1996","Single parent ","inadequately","","","","","5"
"Never","1996","Single parent ","general elemantary","","","","","5"
"Never","1996","Single parent ","middle vocational","","","","","5"
