"plh0204_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"5","2010","lower secondary degree","indirect migration background","62","0.199350535535717","0.154366678645024","0.24433439242641"
"5","2010","secondary school degree","no migration background","1514","0.212854503245432","0.20316120145479","0.222547805036075"
"5","2010","secondary school degree","direct migration background","64","0.224725534605005","0.176768143674855","0.272682925535154"
"5","2010","secondary school degree","indirect migration background","67","0.310040111501888","0.258801566814532","0.361278656189244"
"5","2010","college entrance qualification","no migration background","1157","0.181158642120015","0.171529641241245","0.190787642998785"
"5","2010","college entrance qualification","direct migration background","49","0.152260074167661","0.113844901499869","0.190675246835453"
"5","2010","college entrance qualification","indirect migration background","63","0.169245930338523","0.12847958618512","0.210012274491925"
"5","2010","Other degree","no migration background","40","0.200670122144222","0.136577676711887","0.264762567576556"
"5","2010","Other degree","direct migration background","287","0.179694630163888","0.159597714450687","0.199791545877088"
"5","2010","Other degree","indirect migration background","7","","",""
"5","2010","no degree/no degree yet","no migration background","98","0.198613533607881","0.162075869999245","0.235151197216517"
"5","2010","no degree/no degree yet","direct migration background","38","0.115876853574882","0.0738670755385264","0.157886631611237"
"5","2010","no degree/no degree yet","indirect migration background","9","","",""
"6","2010","lower secondary degree","no migration background","510","0.0786808924179981","0.0718569213520736","0.0855048634839227"
"6","2010","lower secondary degree","direct migration background","57","0.140551402800629","0.112044004563876","0.169058801037382"
"6","2010","lower secondary degree","indirect migration background","25","","",""
"6","2010","secondary school degree","no migration background","738","0.10793523550767","0.100587007563232","0.115283463452108"
"6","2010","secondary school degree","direct migration background","41","0.115608537379495","0.0788702573068482","0.152346817452142"
"6","2010","secondary school degree","indirect migration background","31","0.119188294285214","0.083293269019222","0.155083319551206"
"6","2010","college entrance qualification","no migration background","767","0.114661538538149","0.106695995999058","0.12262708107724"
"6","2010","college entrance qualification","direct migration background","33","0.0697478491201604","0.0425117940613213","0.0969839041789994"
"6","2010","college entrance qualification","indirect migration background","48","0.167311428114932","0.126731570787735","0.20789128544213"
"6","2010","Other degree","no migration background","15","","",""
"6","2010","Other degree","direct migration background","133","0.095487635758154","0.080104144525126","0.110871126991182"
"6","2010","Other degree","indirect migration background","3","","",""
"6","2010","no degree/no degree yet","no migration background","58","0.109551572532435","0.0809474226109687","0.138155722453902"
"6","2010","no degree/no degree yet","direct migration background","22","","",""
"6","2010","no degree/no degree yet","indirect migration background","13","","",""
"7","2010","lower secondary degree","no migration background","509","0.0711227833358742","0.0646082842658467","0.0776372824059016"
"7","2010","lower secondary degree","direct migration background","47","0.0860470227862182","0.0630453253183595","0.109048720254077"
"7","2010","lower secondary degree","indirect migration background","29","","",""
"7","2010","secondary school degree","no migration background","717","0.0986648905768494","0.0916028978048045","0.105726883348894"
"7","2010","secondary school degree","direct migration background","34","0.141702404216369","0.101633344241682","0.181771464191056"
"7","2010","secondary school degree","indirect migration background","39","0.155342054294157","0.115212819337037","0.195471289251278"
"7","2010","college entrance qualification","no migration background","784","0.134726986937499","0.126190961688107","0.14326301218689"
"7","2010","college entrance qualification","direct migration background","53","0.142517708954875","0.105138900909325","0.179896517000424"
"7","2010","college entrance qualification","indirect migration background","45","0.184896998174313","0.142690668490305","0.22710332785832"
"7","2010","Other degree","no migration background","10","","",""
"7","2010","Other degree","direct migration background","103","0.0608082100496063","0.0482989293527196","0.073317490746493"
