"plh0204_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"2","2010","direct migration background","general elemantary","74","0.113367556470274","0.088511954550667","0.13822315838988"
"2","2010","direct migration background","middle vocational","120","0.125235336453736","0.105148340325533","0.145322332581939"
"2","2010","direct migration background","vocational + Abi","46","0.180587616554933","0.13876591918381","0.222409313926056"
"2","2010","direct migration background","higher vocational","13","","",""
"2","2010","direct migration background","higher education","60","0.10504295668216","0.0792302817840846","0.130855631580235"
"2","2010","indirect migration background","in school","6","","",""
"2","2010","indirect migration background","inadequately","2","","",""
"2","2010","indirect migration background","general elemantary","16","","",""
"2","2010","indirect migration background","middle vocational","55","0.0842158250815825","0.0595256950266689","0.108905955136496"
"2","2010","indirect migration background","vocational + Abi","7","","",""
"2","2010","indirect migration background","higher vocational","7","","",""
"2","2010","indirect migration background","higher education","17","","",""
"3","2010","no migration background","in school","29","","",""
"3","2010","no migration background","inadequately","16","","",""
"3","2010","no migration background","general elemantary","230","0.13188269624077","0.115471580296082","0.148293812185458"
"3","2010","no migration background","middle vocational","1555","0.160512157160689","0.15339780867979","0.167626505641588"
"3","2010","no migration background","vocational + Abi","205","0.179043596430161","0.158242689108231","0.199844503752091"
"3","2010","no migration background","higher vocational","214","0.15635108984802","0.13764447772183","0.17505770197421"
"3","2010","no migration background","higher education","773","0.178597386634168","0.167613431574073","0.189581341694263"
"3","2010","direct migration background","in school","2","","",""
"3","2010","direct migration background","inadequately","25","","",""
"3","2010","direct migration background","general elemantary","92","0.143435378926229","0.115955406589053","0.170915351263405"
"3","2010","direct migration background","middle vocational","121","0.123804010110831","0.103815799196846","0.143792221024816"
"3","2010","direct migration background","vocational + Abi","42","0.100388069003675","0.0677161183790447","0.133060019628305"
"3","2010","direct migration background","higher vocational","19","","",""
"3","2010","direct migration background","higher education","75","0.138916775752597","0.109799659573825","0.16803389193137"
"3","2010","indirect migration background","in school","7","","",""
"3","2010","indirect migration background","inadequately","5","","",""
"3","2010","indirect migration background","general elemantary","18","","",""
"3","2010","indirect migration background","middle vocational","64","0.122684686449709","0.0935169323448032","0.151852440554614"
"3","2010","indirect migration background","vocational + Abi","14","","",""
"3","2010","indirect migration background","higher vocational","5","","",""
"3","2010","indirect migration background","higher education","23","","",""
"4","2010","no migration background","in school","31","0.120856939506352","0.0846879507683281","0.157025928244376"
"4","2010","no migration background","inadequately","9","","",""
"4","2010","no migration background","general elemantary","129","0.0774537358728969","0.0644888033436853","0.0904186684021084"
"4","2010","no migration background","middle vocational","977","0.0923659961458768","0.0867544130118767","0.0979775792798769"
"4","2010","no migration background","vocational + Abi","153","0.110474747078784","0.0934667378004118","0.127482756357156"
"4","2010","no migration background","higher vocational","144","0.115016050818278","0.0985832824757982","0.131448819160757"
"4","2010","no migration background","higher education","537","0.117444647143635","0.108211904123687","0.126677390163584"
"4","2010","direct migration background","in school","3","","",""
"4","2010","direct migration background","inadequately","6","","",""
"4","2010","direct migration background","general elemantary","43","0.0807030605064288","0.0593489742876564","0.102057146725201"
"4","2010","direct migration background","middle vocational","93","0.0920007104899429","0.0744601170784813","0.109541303901405"
"4","2010","direct migration background","vocational + Abi","38","0.102078248412564","0.0691633695366018","0.134993127288526"
"4","2010","direct migration background","higher vocational","12","","",""
