"plh0204_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6","2007","Thuringia","inadequately","","","","","6"
"6","2007","Thuringia","general elemantary","","","","","6"
"6","2007","Thuringia","middle vocational","","","","","6"
"6","2007","Thuringia","vocational + Abi","","","","","6"
"6","2007","Thuringia","higher vocational","","","","","6"
"6","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","6"
"6","2007","Baden-Württemberg","general elemantary","","","","","6"
"6","2007","Baden-Württemberg","middle vocational","","","","","6"
"6","2007","Rhineland-Palatinate,Saarland","in school","","","","","6"
"6","2007","Rhineland-Palatinate,Saarland","inadequately","","","","","6"
"6","2007","Rhineland-Palatinate,Saarland","general elemantary","","","","","6"
"6","2007","Rhineland-Palatinate,Saarland","middle vocational","","","","","6"
"6","2007","Rhineland-Palatinate,Saarland","higher vocational","","","","","6"
"6","2007","Baden-Württemberg","in school","","","","","6"
"6","2007","Baden-Württemberg","inadequately","","","","","6"
"6","2007","Thuringia","higher education","","","","","6"
"7","2007","Baden-Württemberg","vocational + Abi","","","","","7"
"7","2007","Rhineland-Palatinate,Saarland","higher education","","","","","7"
"7","2007","Baden-Württemberg","in school","","","","","7"
"7","2007","Baden-Württemberg","inadequately","","","","","7"
"7","2007","Baden-Württemberg","general elemantary","","","","","7"
"7","2007","Baden-Württemberg","middle vocational","","","","","7"
"7","2007","Baden-Württemberg","higher vocational","","","","","7"
"7","2007","Schleswig-Holstein","in school","","","","","7"
"7","2007","Schleswig-Holstein","inadequately","","","","","7"
"7","2007","Schleswig-Holstein","general elemantary","","","","","7"
"7","2007","Schleswig-Holstein","middle vocational","","","","","7"
"7","2007","Schleswig-Holstein","vocational + Abi","","","","","7"
"7","2007","Rhineland-Palatinate,Saarland","higher vocational","","","","","7"
"7","2007","Baden-Württemberg","higher education","","","","","7"
"7","2007","Bavaria","in school","","","","","7"
"7","2007","Bavaria","inadequately","","","","","7"
"7","2007","Bavaria","general elemantary","","","","","7"
"7","2007","Bavaria","middle vocational","","","","","7"
"7","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","7"
"7","2007","Rhineland-Palatinate,Saarland","middle vocational","","","","","7"
"7","2007","Hamburg","inadequately","","","","","7"
"7","2007","Bremen","vocational + Abi","","","","","7"
"7","2007","Bremen","higher education","","","","","7"
"7","2007","Schleswig-Holstein","higher vocational","","","","","7"
"7","2007","Schleswig-Holstein","higher education","","","","","7"
"7","2007","Hamburg","in school","","","","","7"
"7","2007","Saxony","vocational + Abi","","","","","7"
"7","2007","Hamburg","general elemantary","","","","","7"
"7","2007","Hamburg","middle vocational","","","","","7"
"7","2007","Berlin","general elemantary","","","","","7"
"7","2007","Bremen","higher vocational","","","","","7"
"7","2007","Berlin","vocational + Abi","","","","","7"
"7","2007","North Rhine-Westphalia","in school","","","","","7"
"7","2007","North Rhine-Westphalia","inadequately","","","","","7"
"7","2007","North Rhine-Westphalia","general elemantary","","","","","7"
"7","2007","North Rhine-Westphalia","middle vocational","","","","","7"
"7","2007","North Rhine-Westphalia","vocational + Abi","","","","","7"
"7","2007","North Rhine-Westphalia","higher vocational","","","","","7"
"7","2007","Rhineland-Palatinate,Saarland","inadequately","","","","","7"
"7","2007","Rhineland-Palatinate,Saarland","general elemantary","","","","","7"
"7","2007","Saxony","inadequately","","","","","7"
"7","2007","Saxony","general elemantary","","","","","7"
"7","2007","Saxony","middle vocational","","","","","7"
"7","2007","Saxony","higher vocational","","","","","7"
"7","2007","Saxony","higher education","","","","","7"
"7","2007","Hamburg","vocational + Abi","","","","","7"
"7","2007","Hamburg","higher vocational","","","","","7"
"7","2007","Hamburg","higher education","","","","","7"
"7","2007","Lower Saxony","in school","","","","","7"
"7","2007","Bavaria","vocational + Abi","","","","","7"
"7","2007","Bavaria","higher vocational","","","","","7"
"7","2007","Bremen","middle vocational","","","","","7"
"7","2007","Berlin","middle vocational","","","","","7"
"7","2007","Berlin","higher vocational","","","","","7"
"7","2007","Berlin","higher education","","","","","7"
"7","2007","Brandenburg","in school","","","","","7"
"7","2007","Brandenburg","inadequately","","","","","7"
"7","2007","Brandenburg","general elemantary","","","","","7"
"7","2007","Brandenburg","middle vocational","","","","","7"
"7","2007","North Rhine-Westphalia","higher education","","","","","7"
"7","2007","Hesse","in school","","","","","7"
"7","2007","Hesse","inadequately","","","","","7"
"7","2007","Saxony-Anhalt","in school","","","","","7"
"7","2007","Saxony-Anhalt","inadequately","","","","","7"
"7","2007","Saxony-Anhalt","general elemantary","","","","","7"
"7","2007","Saxony-Anhalt","middle vocational","","","","","7"
"7","2007","Lower Saxony","inadequately","","","","","7"
"7","2007","Lower Saxony","general elemantary","","","","","7"
"7","2007","Lower Saxony","middle vocational","","","","","7"
"7","2007","Lower Saxony","vocational + Abi","","","","","7"
"7","2007","Thuringia","higher education","","","","","7"
"7","2007","Berlin","inadequately","","","","","7"
"7","2007","Brandenburg","vocational + Abi","","","","","7"
"7","2007","Brandenburg","higher vocational","","","","","7"
"7","2007","Brandenburg","higher education","","","","","7"
"7","2007","Hesse","general elemantary","","","","","7"
"7","2007","Hesse","middle vocational","","","","","7"
"7","2007","Thuringia","in school","","","","","7"
"7","2007","Bremen","in school","","","","","7"
"7","2007","Saxony-Anhalt","vocational + Abi","","","","","7"
"7","2007","Saxony-Anhalt","higher vocational","","","","","7"
"7","2007","Saxony-Anhalt","higher education","","","","","7"
"7","2007","Lower Saxony","higher vocational","","","","","7"
"7","2007","Lower Saxony","higher education","","","","","7"
"7","2007","Bremen","inadequately","","","","","7"
"7","2007","Bremen","general elemantary","","","","","7"
"7","2007","Mecklenburg-Western Pomerania","inadequately","","","","","7"
"7","2007","Hesse","higher vocational","","","","","7"
"7","2007","Saxony","in school","","","","","7"
"7","2007","Thuringia","general elemantary","","","","","7"
"7","2007","Mecklenburg-Western Pomerania","in school","","","","","7"
"7","2007","Hesse","vocational + Abi","","","","","7"
"7","2007","Hesse","higher education","","","","","7"
"7","2007","Rhineland-Palatinate,Saarland","in school","","","","","7"
"7","2007","Thuringia","inadequately","","","","","7"
"7","2007","Thuringia","middle vocational","","","","","7"
"7","2007","Mecklenburg-Western Pomerania","general elemantary","","","","","7"
"7","2007","Bavaria","higher education","","","","","7"
"7","2007","Berlin","in school","","","","","7"
"7","2007","Mecklenburg-Western Pomerania","middle vocational","","","","","7"
"7","2007","Mecklenburg-Western Pomerania","higher education","","","","","7"
"7","2007","Thuringia","higher vocational","","","","","7"
"7","2007","Mecklenburg-Western Pomerania","vocational + Abi","","","","","7"
"7","2007","Mecklenburg-Western Pomerania","higher vocational","","","","","7"
"7","2007","Thuringia","vocational + Abi","","","","","7"
"8","2007","Schleswig-Holstein","in school","","","","","8"
"8","2007","Schleswig-Holstein","inadequately","","","","","8"
"8","2007","Schleswig-Holstein","general elemantary","","","","","8"
"8","2007","Schleswig-Holstein","middle vocational","","","","","8"
"8","2007","Schleswig-Holstein","vocational + Abi","","","","","8"
"8","2007","Schleswig-Holstein","higher vocational","","","","","8"
"8","2007","Schleswig-Holstein","higher education","","","","","8"
"8","2007","Hamburg","in school","","","","","8"
"8","2007","Hamburg","inadequately","","","","","8"
"8","2007","Hamburg","general elemantary","","","","","8"
"8","2007","Hamburg","middle vocational","","","","","8"
"8","2007","Hamburg","vocational + Abi","","","","","8"
"8","2007","Hamburg","higher vocational","","","","","8"
"8","2007","Hamburg","higher education","","","","","8"
"8","2007","Lower Saxony","in school","","","","","8"
"8","2007","Lower Saxony","inadequately","","","","","8"
"8","2007","Lower Saxony","general elemantary","","","","","8"
"8","2007","Lower Saxony","middle vocational","","","","","8"
"8","2007","Lower Saxony","vocational + Abi","","","","","8"
"8","2007","Lower Saxony","higher vocational","","","","","8"
"8","2007","Lower Saxony","higher education","","","","","8"
"8","2007","Bremen","in school","","","","","8"
"8","2007","Bremen","inadequately","","","","","8"
"8","2007","Bremen","general elemantary","","","","","8"
"8","2007","Bremen","middle vocational","","","","","8"
"8","2007","Bremen","vocational + Abi","","","","","8"
"8","2007","Bremen","higher vocational","","","","","8"
"8","2007","Bremen","higher education","","","","","8"
"8","2007","North Rhine-Westphalia","in school","","","","","8"
"8","2007","North Rhine-Westphalia","inadequately","","","","","8"
"8","2007","North Rhine-Westphalia","general elemantary","","","","","8"
"8","2007","North Rhine-Westphalia","middle vocational","","","","","8"
"8","2007","North Rhine-Westphalia","vocational + Abi","","","","","8"
"8","2007","North Rhine-Westphalia","higher vocational","","","","","8"
"8","2007","North Rhine-Westphalia","higher education","","","","","8"
"8","2007","Hesse","in school","","","","","8"
"8","2007","Hesse","inadequately","","","","","8"
"8","2007","Hesse","general elemantary","","","","","8"
"8","2007","Hesse","middle vocational","","","","","8"
"8","2007","Hesse","vocational + Abi","","","","","8"
"8","2007","Hesse","higher vocational","","","","","8"
"8","2007","Hesse","higher education","","","","","8"
"8","2007","Rhineland-Palatinate,Saarland","in school","","","","","8"
"8","2007","Rhineland-Palatinate,Saarland","inadequately","","","","","8"
"8","2007","Rhineland-Palatinate,Saarland","general elemantary","","","","","8"
"8","2007","Rhineland-Palatinate,Saarland","middle vocational","","","","","8"
"8","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","8"
"8","2007","Rhineland-Palatinate,Saarland","higher vocational","","","","","8"
"8","2007","Rhineland-Palatinate,Saarland","higher education","","","","","8"
"8","2007","Baden-Württemberg","in school","","","","","8"
"8","2007","Baden-Württemberg","inadequately","","","","","8"
"8","2007","Baden-Württemberg","general elemantary","","","","","8"
"8","2007","Baden-Württemberg","middle vocational","","","","","8"
"8","2007","Baden-Württemberg","vocational + Abi","","","","","8"
"8","2007","Baden-Württemberg","higher vocational","","","","","8"
"8","2007","Baden-Württemberg","higher education","","","","","8"
"8","2007","Bavaria","in school","","","","","8"
"8","2007","Bavaria","inadequately","","","","","8"
"8","2007","Bavaria","general elemantary","","","","","8"
"8","2007","Bavaria","middle vocational","","","","","8"
"8","2007","Bavaria","vocational + Abi","","","","","8"
"8","2007","Bavaria","higher vocational","","","","","8"
"8","2007","Bavaria","higher education","","","","","8"
"8","2007","Berlin","in school","","","","","8"
"8","2007","Berlin","inadequately","","","","","8"
"8","2007","Berlin","general elemantary","","","","","8"
"8","2007","Berlin","middle vocational","","","","","8"
"8","2007","Berlin","vocational + Abi","","","","","8"
"8","2007","Berlin","higher vocational","","","","","8"
"8","2007","Berlin","higher education","","","","","8"
"8","2007","Brandenburg","in school","","","","","8"
"8","2007","Brandenburg","inadequately","","","","","8"
"8","2007","Brandenburg","general elemantary","","","","","8"
"8","2007","Brandenburg","middle vocational","","","","","8"
"8","2007","Brandenburg","vocational + Abi","","","","","8"
"8","2007","Brandenburg","higher vocational","","","","","8"
"8","2007","Brandenburg","higher education","","","","","8"
"8","2007","Mecklenburg-Western Pomerania","in school","","","","","8"
"8","2007","Mecklenburg-Western Pomerania","inadequately","","","","","8"
"8","2007","Mecklenburg-Western Pomerania","general elemantary","","","","","8"
"8","2007","Mecklenburg-Western Pomerania","middle vocational","","","","","8"
"8","2007","Mecklenburg-Western Pomerania","vocational + Abi","","","","","8"
"8","2007","Mecklenburg-Western Pomerania","higher vocational","","","","","8"
"8","2007","Mecklenburg-Western Pomerania","higher education","","","","","8"
"8","2007","Saxony","in school","","","","","8"
"8","2007","Saxony","inadequately","","","","","8"
"8","2007","Saxony","general elemantary","","","","","8"
"8","2007","Saxony","middle vocational","","","","","8"
"8","2007","Saxony","vocational + Abi","","","","","8"
"8","2007","Saxony","higher vocational","","","","","8"
"8","2007","Saxony","higher education","","","","","8"
"8","2007","Saxony-Anhalt","in school","","","","","8"
"8","2007","Saxony-Anhalt","inadequately","","","","","8"
"8","2007","Saxony-Anhalt","general elemantary","","","","","8"
"8","2007","Saxony-Anhalt","middle vocational","","","","","8"
"8","2007","Saxony-Anhalt","vocational + Abi","","","","","8"
"8","2007","Saxony-Anhalt","higher vocational","","","","","8"
