"pli0080","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1998","Brandenburg","Female","112","0.361622893891592","0.308814721010447","0.414431066772737","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Male","57","0.310984182050125","0.246990984927026","0.374977379173223","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Female","68","0.351509653894398","0.286781185016936","0.41623812277186","3"
"Min 1x per month","1998","Saxony","Male","182","0.325216521499288","0.28679287683087","0.363640166167706","3"
"Min 1x per month","1998","Saxony","Female","202","0.308228524150176","0.271644614261892","0.34481243403846","3"
"Min 1x per month","1998","Saxony-Anhalt","Male","107","0.350946118800617","0.299452700981029","0.402439536620205","3"
"Min 1x per month","1998","Saxony-Anhalt","Female","119","0.316846001052192","0.268852999452528","0.364839002651857","3"
"Min 1x per month","1998","Thuringia","Male","110","0.277358998218169","0.230722182522989","0.323995813913349","3"
"Min 1x per month","1998","Thuringia","Female","110","0.25757268716339","0.213605045919057","0.301540328407723","3"
"Min 1x per week","1998","Schleswig-Holstein","Female","96","0.477727617641257","0.406702821567477","0.548752413715037","2"
"Min 1x per week","1998","Schleswig-Holstein","Male","70","0.401446858250334","0.326194575626375","0.476699140874292","2"
"Min 1x per week","1998","Bremen","Male","21","","","","2"
"Min 1x per week","1998","Lower Saxony","Female","279","0.44240089434381","0.40285687487023","0.481944913817391","2"
"Min 1x per week","1998","Hesse","Female","234","0.461419990587266","0.417053963553132","0.505786017621401","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Male","172","0.43230184098003","0.382817246947752","0.481786435012308","2"
"Min 1x per week","1998","Hamburg","Male","29","","","","2"
"Min 1x per week","1998","Hamburg","Female","40","0.456113145899498","0.350846825808892","0.561379465990103","2"
"Min 1x per week","1998","Lower Saxony","Male","230","0.37255965774357","0.33371120373103","0.41140811175611","2"
"Min 1x per week","1998","Hesse","Male","212","0.415530493599132","0.370689886956301","0.460371100241963","2"
"Min 1x per week","1998","Bremen","Female","21","","","","2"
"Min 1x per week","1998","North Rhine-Westphalia","Male","604","0.424441926808765","0.398269649022089","0.450614204595442","2"
"Min 1x per week","1998","North Rhine-Westphalia","Female","742","0.490082401668916","0.464579507629674","0.515585295708158","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Female","179","0.421724277433688","0.374439335407461","0.469009219459914","2"
"Min 1x per week","1998","Baden-Württemberg","Male","406","0.419423235489314","0.386819840656089","0.452026630322539","2"
"Min 1x per week","1998","Baden-Württemberg","Female","435","0.412246033668656","0.380795406773625","0.443696660563686","2"
"Min 1x per week","1998","Bavaria","Male","402","0.415452206075254","0.383363327504116","0.447541084646392","2"
"Min 1x per week","1998","Bavaria","Female","438","0.436026421953103","0.4046248695432","0.467427974363006","2"
"Min 1x per week","1998","Berlin","Male","106","0.446297476022292","0.384676502727863","0.507918449316721","2"
"Min 1x per week","1998","Berlin","Female","114","0.421915632355894","0.364069077835344","0.479762186876445","2"
"Min 1x per week","1998","Brandenburg","Male","90","0.325074379135812","0.272333652984557","0.377815105287068","2"
"Min 1x per week","1998","Brandenburg","Female","94","0.312825653826381","0.261866855239665","0.363784452413096","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Male","82","0.380228404724497","0.313118260037048","0.447338549411945","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Female","73","0.372358642094938","0.306817886550116","0.43789939763976","2"
"Min 1x per week","1998","Saxony","Male","167","0.288749900934242","0.251579082053782","0.325920719814701","2"
"Min 1x per week","1998","Saxony","Female","166","0.280454729671814","0.244864333232373","0.316045126111254","2"
"Min 1x per week","1998","Saxony-Anhalt","Male","105","0.30361005327163","0.253999343376269","0.35322076316699","2"
"Min 1x per week","1998","Saxony-Anhalt","Female","127","0.341631088107403","0.292708678459002","0.390553497755803","2"
"Min 1x per week","1998","Thuringia","Male","114","0.353104993624745","0.303318070302358","0.402891916947131","2"
"Min 1x per week","1998","Thuringia","Female","148","0.451163730884681","0.401132085683653","0.501195376085709","2"
"Never","1998","Thuringia","Female","4","","","","5"
"Never","1998","Thuringia","Male","5","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","Female","1","","","","5"
"Never","1998","Saxony","Male","13","","","","5"
"Never","1998","Saxony","Female","19","","","","5"
"Never","1998","Saxony-Anhalt","Male","8","","","","5"
"Never","1998","Saxony-Anhalt","Female","13","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","Male","4","","","","5"
"Never","1998","Schleswig-Holstein","Male","3","","","","5"
"Never","1998","Schleswig-Holstein","Female","5","","","","5"
"Never","1998","North Rhine-Westphalia","Male","21","","","","5"
"Never","1998","Hamburg","Male","2","","","","5"
"Never","1998","Hamburg","Female","","","","","5"
"Never","1998","Lower Saxony","Male","13","","","","5"
"Never","1998","Lower Saxony","Female","9","","","","5"
"Never","1998","Bremen","Male","","","","","5"
"Never","1998","Bremen","Female","2","","","","5"
"Never","1998","North Rhine-Westphalia","Female","26","","","","5"
"Never","1998","Hesse","Male","13","","","","5"
"Never","1998","Hesse","Female","15","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","Male","7","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","Female","9","","","","5"
"Never","1998","Baden-Württemberg","Male","10","","","","5"
"Never","1998","Baden-Württemberg","Female","19","","","","5"
"Never","1998","Bavaria","Male","13","","","","5"
"Never","1998","Bavaria","Female","22","","","","5"
"Never","1998","Berlin","Male","6","","","","5"
"Never","1998","Berlin","Female","7","","","","5"
"Never","1998","Brandenburg","Male","2","","","","5"
"Never","1998","Brandenburg","Female","13","","","","5"
"Rarely","1998","North Rhine-Westphalia","Female","202","0.151470968191828","0.133181420472889","0.169760515910767","4"
"Rarely","1998","Hesse","Male","76","0.194903833164552","0.158860647379277","0.230947018949827","4"
"Rarely","1998","Baden-Württemberg","Female","139","0.207956952199416","0.182026243026071","0.233887661372762","4"
"Rarely","1998","Bavaria","Male","189","0.239024507158392","0.211253569522679","0.266795444794106","4"
"Rarely","1998","Schleswig-Holstein","Female","23","","","","4"
"Rarely","1998","Hamburg","Male","10","","","","4"
"Rarely","1998","Schleswig-Holstein","Male","31","0.204242113798032","0.142352551286316","0.266131676309747","4"
"Rarely","1998","Hamburg","Female","11","","","","4"
"Rarely","1998","Lower Saxony","Male","106","0.220478694331358","0.187167752108093","0.253789636554622","4"
"Rarely","1998","North Rhine-Westphalia","Male","222","0.179192809919947","0.158884738908546","0.199500880931349","4"
"Rarely","1998","Hesse","Female","73","0.167103211542469","0.133901137495687","0.20030528558925","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","Male","74","0.204626647844512","0.164328569264252","0.244924726424771","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","Female","90","0.236552464596495","0.195861834322552","0.277243094870437","4"
"Rarely","1998","Baden-Württemberg","Male","156","0.228562029933118","0.200818654261301","0.256305405604936","4"
"Rarely","1998","Lower Saxony","Female","101","0.224571182221552","0.191346582298648","0.257795782144457","4"
"Rarely","1998","Bremen","Male","13","","","","4"
"Rarely","1998","Bremen","Female","8","","","","4"
"Rarely","1998","Thuringia","Female","99","0.238988380450324","0.196109806843627","0.281866954057022","4"
"Rarely","1998","Mecklenburg-Western Pomerania","Female","51","0.200128247451642","0.145885794114106","0.254370700789178","4"
"Rarely","1998","Saxony","Male","178","0.308913397331873","0.271015540946091","0.346811253717654","4"
"Rarely","1998","Saxony","Female","203","0.317120002501297","0.280251423946731","0.353988581055864","4"
"Rarely","1998","Saxony-Anhalt","Male","86","0.232741579106114","0.187148498095061","0.278334660117166","4"
"Rarely","1998","Saxony-Anhalt","Female","82","0.252703721850357","0.207875994804668","0.297531448896047","4"
"Rarely","1998","Thuringia","Male","102","0.304574599819664","0.256632331777821","0.352516867861507","4"
"Rarely","1998","Bavaria","Female","186","0.218687829552539","0.192512633797696","0.244863025307383","4"
"Rarely","1998","Berlin","Male","40","0.163243041709319","0.117429370769133","0.209056712649505","4"
"Rarely","1998","Berlin","Female","54","0.196945975185161","0.15036430974589","0.243527640624432","4"
"Rarely","1998","Brandenburg","Male","91","0.311432915694643","0.259291578856504","0.363574252532782","4"
"Rarely","1998","Brandenburg","Female","88","0.241034303023232","0.194024867992277","0.288043738054188","4"
"Rarely","1998","Mecklenburg-Western Pomerania","Male","42","0.184383465245053","0.130772446570691","0.237994483919416","4"
"Daily","1999","Schleswig-Holstein","Male","","","","","1"
"Daily","1999","Schleswig-Holstein","Female","","","","","1"
"Daily","1999","Hamburg","Male","","","","","1"
"Daily","1999","Hamburg","Female","","","","","1"
"Daily","1999","Lower Saxony","Male","","","","","1"
"Daily","1999","Lower Saxony","Female","","","","","1"
"Daily","1999","Bremen","Male","","","","","1"
"Daily","1999","Bremen","Female","","","","","1"
"Daily","1999","North Rhine-Westphalia","Male","","","","","1"
"Daily","1999","North Rhine-Westphalia","Female","","","","","1"
"Daily","1999","Hesse","Male","","","","","1"
"Daily","1999","Hesse","Female","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Daily","1999","Baden-Württemberg","Male","","","","","1"
"Daily","1999","Baden-Württemberg","Female","","","","","1"
"Daily","1999","Bavaria","Male","","","","","1"
"Daily","1999","Bavaria","Female","","","","","1"
"Daily","1999","Berlin","Male","","","","","1"
"Daily","1999","Berlin","Female","","","","","1"
"Daily","1999","Brandenburg","Male","","","","","1"
"Daily","1999","Brandenburg","Female","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","Male","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","Female","","","","","1"
"Daily","1999","Saxony","Male","","","","","1"
"Daily","1999","Saxony","Female","","","","","1"
"Daily","1999","Saxony-Anhalt","Male","","","","","1"
"Daily","1999","Saxony-Anhalt","Female","","","","","1"
"Daily","1999","Thuringia","Male","","","","","1"
"Daily","1999","Thuringia","Female","","","","","1"
"Min 1x per month","1999","Schleswig-Holstein","Female","","","","","3"
"Min 1x per month","1999","Hamburg","Female","","","","","3"
"Min 1x per month","1999","Hamburg","Male","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","Male","","","","","3"
"Min 1x per month","1999","Lower Saxony","Male","","","","","3"
"Min 1x per month","1999","Lower Saxony","Female","","","","","3"
"Min 1x per month","1999","Bremen","Male","","","","","3"
"Min 1x per month","1999","Bremen","Female","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","Male","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","Female","","","","","3"
"Min 1x per month","1999","Hesse","Male","","","","","3"
"Min 1x per month","1999","Hesse","Female","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","Male","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","Female","","","","","3"
"Min 1x per month","1999","Bavaria","Male","","","","","3"
"Min 1x per month","1999","Bavaria","Female","","","","","3"
"Min 1x per month","1999","Berlin","Male","","","","","3"
"Min 1x per month","1999","Berlin","Female","","","","","3"
"Min 1x per month","1999","Brandenburg","Male","","","","","3"
"Min 1x per month","1999","Brandenburg","Female","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","Male","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","Female","","","","","3"
"Min 1x per month","1999","Saxony","Male","","","","","3"
"Min 1x per month","1999","Saxony","Female","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","Male","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","Female","","","","","3"
"Min 1x per month","1999","Thuringia","Male","","","","","3"
"Min 1x per month","1999","Thuringia","Female","","","","","3"
"Min 1x per week","1999","Hesse","Male","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","Male","","","","","2"
"Min 1x per week","1999","Hesse","Female","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Min 1x per week","1999","Bremen","Male","","","","","2"
"Min 1x per week","1999","Hamburg","Male","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","Female","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","Female","","","","","2"
"Min 1x per week","1999","Hamburg","Female","","","","","2"
"Min 1x per week","1999","Lower Saxony","Male","","","","","2"
"Min 1x per week","1999","Lower Saxony","Female","","","","","2"
"Min 1x per week","1999","Bremen","Female","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","Male","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","Male","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","Female","","","","","2"
"Min 1x per week","1999","Bavaria","Male","","","","","2"
"Min 1x per week","1999","Bavaria","Female","","","","","2"
"Min 1x per week","1999","Berlin","Male","","","","","2"
"Min 1x per week","1999","Berlin","Female","","","","","2"
"Min 1x per week","1999","Brandenburg","Male","","","","","2"
"Min 1x per week","1999","Brandenburg","Female","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Male","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","Female","","","","","2"
"Min 1x per week","1999","Saxony","Male","","","","","2"
"Min 1x per week","1999","Saxony","Female","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","Male","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","Female","","","","","2"
"Min 1x per week","1999","Thuringia","Male","","","","","2"
"Min 1x per week","1999","Thuringia","Female","","","","","2"
"Never","1999","Schleswig-Holstein","Female","","","","","5"
"Never","1999","Schleswig-Holstein","Male","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","Male","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","Female","","","","","5"
"Never","1999","Saxony","Male","","","","","5"
"Never","1999","Saxony","Female","","","","","5"
"Never","1999","Saxony-Anhalt","Male","","","","","5"
