"pli0080","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","Saxony","direct migration background","","","",""
"Rarely","1996","Saxony","indirect migration background","","","",""
"Rarely","1996","Saxony-Anhalt","no migration background","","","",""
"Rarely","1996","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1996","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1996","Thuringia","no migration background","","","",""
"Rarely","1996","Thuringia","direct migration background","","","",""
"Rarely","1996","Thuringia","indirect migration background","","","",""
"Never","1996","Schleswig-Holstein","no migration background","","","",""
"Never","1996","Schleswig-Holstein","direct migration background","","","",""
"Never","1996","Schleswig-Holstein","indirect migration background","","","",""
"Never","1996","Hamburg","no migration background","","","",""
"Never","1996","Hamburg","direct migration background","","","",""
"Never","1996","Hamburg","indirect migration background","","","",""
"Never","1996","Lower Saxony","no migration background","","","",""
"Never","1996","Lower Saxony","direct migration background","","","",""
"Never","1996","Lower Saxony","indirect migration background","","","",""
"Never","1996","Bremen","no migration background","","","",""
"Never","1996","Bremen","direct migration background","","","",""
"Never","1996","Bremen","indirect migration background","","","",""
"Never","1996","North Rhine-Westphalia","no migration background","","","",""
"Never","1996","North Rhine-Westphalia","direct migration background","","","",""
"Never","1996","North Rhine-Westphalia","indirect migration background","","","",""
"Never","1996","Hesse","no migration background","","","",""
"Never","1996","Hesse","direct migration background","","","",""
"Never","1996","Hesse","indirect migration background","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","1996","Baden-Württemberg","no migration background","","","",""
"Never","1996","Baden-Württemberg","direct migration background","","","",""
"Never","1996","Baden-Württemberg","indirect migration background","","","",""
"Never","1996","Bavaria","no migration background","","","",""
"Never","1996","Bavaria","direct migration background","","","",""
"Never","1996","Bavaria","indirect migration background","","","",""
"Never","1996","Berlin","no migration background","","","",""
"Never","1996","Berlin","direct migration background","","","",""
"Never","1996","Berlin","indirect migration background","","","",""
"Never","1996","Brandenburg","no migration background","","","",""
"Never","1996","Brandenburg","direct migration background","","","",""
"Never","1996","Brandenburg","indirect migration background","","","",""
"Never","1996","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","1996","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1996","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1996","Saxony","no migration background","","","",""
"Never","1996","Saxony","direct migration background","","","",""
"Never","1996","Saxony","indirect migration background","","","",""
"Never","1996","Saxony-Anhalt","no migration background","","","",""
"Never","1996","Saxony-Anhalt","direct migration background","","","",""
"Never","1996","Saxony-Anhalt","indirect migration background","","","",""
"Never","1996","Thuringia","no migration background","","","",""
"Never","1996","Thuringia","direct migration background","","","",""
"Never","1996","Thuringia","indirect migration background","","","",""
"Daily","1997","Schleswig-Holstein","no migration background","","","",""
"Daily","1997","Schleswig-Holstein","direct migration background","","","",""
"Daily","1997","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1997","Hamburg","no migration background","","","",""
"Daily","1997","Hamburg","direct migration background","","","",""
"Daily","1997","Hamburg","indirect migration background","","","",""
"Daily","1997","Lower Saxony","no migration background","","","",""
"Daily","1997","Lower Saxony","direct migration background","","","",""
"Daily","1997","Lower Saxony","indirect migration background","","","",""
"Daily","1997","Bremen","no migration background","","","",""
"Daily","1997","Bremen","direct migration background","","","",""
"Daily","1997","Bremen","indirect migration background","","","",""
"Daily","1997","North Rhine-Westphalia","no migration background","","","",""
"Daily","1997","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1997","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1997","Hesse","no migration background","","","",""
"Daily","1997","Hesse","direct migration background","","","",""
"Daily","1997","Hesse","indirect migration background","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1997","Baden-Württemberg","no migration background","","","",""
"Daily","1997","Baden-Württemberg","direct migration background","","","",""
"Daily","1997","Baden-Württemberg","indirect migration background","","","",""
"Daily","1997","Bavaria","no migration background","","","",""
"Daily","1997","Bavaria","direct migration background","","","",""
"Daily","1997","Bavaria","indirect migration background","","","",""
"Daily","1997","Berlin","no migration background","","","",""
"Daily","1997","Berlin","direct migration background","","","",""
"Daily","1997","Berlin","indirect migration background","","","",""
"Daily","1997","Brandenburg","no migration background","","","",""
"Daily","1997","Brandenburg","direct migration background","","","",""
"Daily","1997","Brandenburg","indirect migration background","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1997","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1997","Saxony","no migration background","","","",""
"Daily","1997","Saxony","direct migration background","","","",""
"Daily","1997","Saxony","indirect migration background","","","",""
"Daily","1997","Saxony-Anhalt","no migration background","","","",""
"Daily","1997","Saxony-Anhalt","direct migration background","","","",""
"Daily","1997","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1997","Thuringia","no migration background","","","",""
"Daily","1997","Thuringia","direct migration background","","","",""
"Daily","1997","Thuringia","indirect migration background","","","",""
"Min 1x per week","1997","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","1997","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1997","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1997","Hamburg","no migration background","","","",""
"Min 1x per week","1997","Hamburg","direct migration background","","","",""
"Min 1x per week","1997","Hamburg","indirect migration background","","","",""
"Min 1x per week","1997","Lower Saxony","no migration background","","","",""
"Min 1x per week","1997","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1997","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1997","Bremen","no migration background","","","",""
"Min 1x per week","1997","Bremen","direct migration background","","","",""
"Min 1x per week","1997","Bremen","indirect migration background","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","1997","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1997","Hesse","no migration background","","","",""
"Min 1x per week","1997","Hesse","direct migration background","","","",""
"Min 1x per week","1997","Hesse","indirect migration background","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1997","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","1997","Baden-Württemberg","direct migration background","","","",""
