"pli0098_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1999","no migration background","higher education","114","0.0864441670324219","0.0732853625386441","0.0996029715261997"
"Min 1x per week","1999","direct migration background","in school","","","",""
"Min 1x per week","1999","direct migration background","inadequately","62","0.180867825913556","0.139954358834902","0.221781292992211"
"Min 1x per week","1999","direct migration background","general elemantary","113","0.200987571637831","0.16923830129954","0.232736841976121"
"Min 1x per week","1999","direct migration background","middle vocational","113","0.125492314695322","0.102332920324929","0.148651709065716"
"Min 1x per week","1999","direct migration background","vocational + Abi","30","0.207280298999759","0.137329597383519","0.277231000616"
"Min 1x per week","1999","direct migration background","higher vocational","","","",""
"Min 1x per week","1999","direct migration background","higher education","","","",""
"Min 1x per week","1999","indirect migration background","in school","","","",""
"Min 1x per week","1999","indirect migration background","inadequately","","","",""
"Min 1x per week","1999","indirect migration background","general elemantary","","","",""
"Min 1x per week","1999","indirect migration background","middle vocational","","","",""
"Min 1x per week","1999","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1999","indirect migration background","higher vocational","","","",""
"Min 1x per week","1999","indirect migration background","higher education","","","",""
"Min 1x per month","1999","no migration background","in school","","","",""
"Min 1x per month","1999","no migration background","inadequately","","","",""
"Min 1x per month","1999","no migration background","general elemantary","151","0.0973940267735783","0.0830661973463951","0.111721856200761"
"Min 1x per month","1999","no migration background","middle vocational","455","0.0810135890623743","0.0740688772963576","0.0879583008283909"
"Min 1x per month","1999","no migration background","vocational + Abi","","","",""
"Min 1x per month","1999","no migration background","higher vocational","62","0.0713285358926742","0.052871987089299","0.0897850846960494"
"Min 1x per month","1999","no migration background","higher education","134","0.0831144697843025","0.0701880897808528","0.0960408497877522"
"Min 1x per month","1999","direct migration background","in school","","","",""
"Min 1x per month","1999","direct migration background","inadequately","61","0.184458209128073","0.143231303733358","0.225685114522789"
"Min 1x per month","1999","direct migration background","general elemantary","93","0.122613200890867","0.0966273738845364","0.148599027897197"
"Min 1x per month","1999","direct migration background","middle vocational","96","0.123451235267814","0.100454161464669","0.146448309070959"
"Min 1x per month","1999","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1999","direct migration background","higher vocational","","","",""
"Min 1x per month","1999","direct migration background","higher education","","","",""
"Min 1x per month","1999","indirect migration background","in school","","","",""
"Min 1x per month","1999","indirect migration background","inadequately","","","",""
"Min 1x per month","1999","indirect migration background","general elemantary","","","",""
"Min 1x per month","1999","indirect migration background","middle vocational","","","",""
"Min 1x per month","1999","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1999","indirect migration background","higher vocational","","","",""
"Min 1x per month","1999","indirect migration background","higher education","","","",""
"Rarely","1999","no migration background","in school","81","0.41208478095733","0.348748182186178","0.475421379728482"
"Rarely","1999","no migration background","inadequately","","","",""
"Rarely","1999","no migration background","general elemantary","466","0.29816303393578","0.27605703428584","0.32026903358572"
"Rarely","1999","no migration background","middle vocational","1782","0.317730534888622","0.305880266438898","0.329580803338347"
"Rarely","1999","no migration background","vocational + Abi","130","0.383626154191992","0.333113603740267","0.434138704643716"
"Rarely","1999","no migration background","higher vocational","267","0.355217992679382","0.320898431754125","0.389537553604639"
"Rarely","1999","no migration background","higher education","495","0.292025947518257","0.270734733208052","0.313317161828462"
"Rarely","1999","direct migration background","in school","","","",""
"Rarely","1999","direct migration background","inadequately","97","0.235476484346568","0.190376350765064","0.280576617928072"
"Rarely","1999","direct migration background","general elemantary","188","0.293821198688485","0.257732495098551","0.329909902278418"
"Rarely","1999","direct migration background","middle vocational","249","0.307963378170625","0.275689519401224","0.340237236940026"
"Rarely","1999","direct migration background","vocational + Abi","35","0.327257294013801","0.246287617863374","0.408226970164228"
