"pli0098_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1993","Thuringia","middle vocational","","","",""
"Never","1993","Thuringia","vocational + Abi","","","",""
"Never","1993","Thuringia","higher vocational","","","",""
"Never","1993","Thuringia","higher education","","","",""
"Daily","1994","Schleswig-Holstein","in school","","","",""
"Daily","1994","Schleswig-Holstein","inadequately","","","",""
"Daily","1994","Schleswig-Holstein","general elemantary","","","",""
"Daily","1994","Schleswig-Holstein","middle vocational","","","",""
"Daily","1994","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","1994","Schleswig-Holstein","higher vocational","","","",""
"Daily","1994","Schleswig-Holstein","higher education","","","",""
"Daily","1994","Hamburg","in school","","","",""
"Daily","1994","Hamburg","inadequately","","","",""
"Daily","1994","Hamburg","general elemantary","","","",""
"Daily","1994","Hamburg","middle vocational","","","",""
"Daily","1994","Hamburg","vocational + Abi","","","",""
"Daily","1994","Hamburg","higher vocational","","","",""
"Daily","1994","Hamburg","higher education","","","",""
"Daily","1994","Lower Saxony","in school","","","",""
"Daily","1994","Lower Saxony","inadequately","","","",""
"Daily","1994","Lower Saxony","general elemantary","","","",""
"Daily","1994","Lower Saxony","middle vocational","","","",""
"Daily","1994","Lower Saxony","vocational + Abi","","","",""
"Daily","1994","Lower Saxony","higher vocational","","","",""
"Daily","1994","Lower Saxony","higher education","","","",""
"Daily","1994","Bremen","in school","","","",""
"Daily","1994","Bremen","inadequately","","","",""
"Daily","1994","Bremen","general elemantary","","","",""
"Daily","1994","Bremen","middle vocational","","","",""
"Daily","1994","Bremen","vocational + Abi","","","",""
"Daily","1994","Bremen","higher vocational","","","",""
"Daily","1994","Bremen","higher education","","","",""
"Daily","1994","North Rhine-Westphalia","in school","","","",""
"Daily","1994","North Rhine-Westphalia","inadequately","","","",""
"Daily","1994","North Rhine-Westphalia","general elemantary","","","",""
"Daily","1994","North Rhine-Westphalia","middle vocational","","","",""
"Daily","1994","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","1994","North Rhine-Westphalia","higher vocational","","","",""
"Daily","1994","North Rhine-Westphalia","higher education","","","",""
"Daily","1994","Hesse","in school","","","",""
"Daily","1994","Hesse","inadequately","","","",""
"Daily","1994","Hesse","general elemantary","","","",""
"Daily","1994","Hesse","middle vocational","","","",""
"Daily","1994","Hesse","vocational + Abi","","","",""
"Daily","1994","Hesse","higher vocational","","","",""
"Daily","1994","Hesse","higher education","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","1994","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","1994","Baden-Württemberg","in school","","","",""
"Daily","1994","Baden-Württemberg","inadequately","","","",""
"Daily","1994","Baden-Württemberg","general elemantary","","","",""
"Daily","1994","Baden-Württemberg","middle vocational","","","",""
"Daily","1994","Baden-Württemberg","vocational + Abi","","","",""
"Daily","1994","Baden-Württemberg","higher vocational","","","",""
"Daily","1994","Baden-Württemberg","higher education","","","",""
"Daily","1994","Bavaria","in school","","","",""
"Daily","1994","Bavaria","inadequately","","","",""
"Daily","1994","Bavaria","general elemantary","","","",""
"Daily","1994","Bavaria","middle vocational","","","",""
"Daily","1994","Bavaria","vocational + Abi","","","",""
"Daily","1994","Bavaria","higher vocational","","","",""
"Daily","1994","Bavaria","higher education","","","",""
"Daily","1994","Berlin","in school","","","",""
"Daily","1994","Berlin","inadequately","","","",""
"Daily","1994","Berlin","general elemantary","","","",""
"Daily","1994","Berlin","middle vocational","","","",""
"Daily","1994","Berlin","vocational + Abi","","","",""
"Daily","1994","Berlin","higher vocational","","","",""
"Daily","1994","Berlin","higher education","","","",""
"Daily","1994","Brandenburg","in school","","","",""
"Daily","1994","Brandenburg","inadequately","","","",""
"Daily","1994","Brandenburg","general elemantary","","","",""
"Daily","1994","Brandenburg","middle vocational","","","",""
"Daily","1994","Brandenburg","vocational + Abi","","","",""
"Daily","1994","Brandenburg","higher vocational","","","",""
"Daily","1994","Brandenburg","higher education","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","1994","Saxony","in school","","","",""
"Daily","1994","Saxony","inadequately","","","",""
"Daily","1994","Saxony","general elemantary","","","",""
"Daily","1994","Saxony","middle vocational","","","",""
"Daily","1994","Saxony","vocational + Abi","","","",""
"Daily","1994","Saxony","higher vocational","","","",""
"Daily","1994","Saxony","higher education","","","",""
"Daily","1994","Saxony-Anhalt","in school","","","",""
"Daily","1994","Saxony-Anhalt","inadequately","","","",""
"Daily","1994","Saxony-Anhalt","general elemantary","","","",""
"Daily","1994","Saxony-Anhalt","middle vocational","","","",""
"Daily","1994","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","1994","Saxony-Anhalt","higher vocational","","","",""
"Daily","1994","Saxony-Anhalt","higher education","","","",""
"Daily","1994","Thuringia","in school","","","",""
"Daily","1994","Thuringia","inadequately","","","",""
"Daily","1994","Thuringia","general elemantary","","","",""
"Daily","1994","Thuringia","middle vocational","","","",""
"Daily","1994","Thuringia","vocational + Abi","","","",""
"Daily","1994","Thuringia","higher vocational","","","",""
"Daily","1994","Thuringia","higher education","","","",""
"Min 1x per week","1994","Schleswig-Holstein","in school","","","",""
"Min 1x per week","1994","Schleswig-Holstein","inadequately","","","",""
"Min 1x per week","1994","Schleswig-Holstein","general elemantary","3","","",""
"Min 1x per week","1994","Schleswig-Holstein","middle vocational","5","","",""
"Min 1x per week","1994","Schleswig-Holstein","vocational + Abi","1","","",""
"Min 1x per week","1994","Schleswig-Holstein","higher vocational","1","","",""
"Min 1x per week","1994","Schleswig-Holstein","higher education","4","","",""
"Min 1x per week","1994","Hamburg","in school","","","",""
"Min 1x per week","1994","Hamburg","inadequately","3","","",""
"Min 1x per week","1994","Hamburg","general elemantary","6","","",""
"Min 1x per week","1994","Hamburg","middle vocational","4","","",""
"Min 1x per week","1994","Hamburg","vocational + Abi","","","",""
"Min 1x per week","1994","Hamburg","higher vocational","","","",""
"Min 1x per week","1994","Hamburg","higher education","1","","",""
"Min 1x per week","1994","Lower Saxony","in school","","","",""
"Min 1x per week","1994","Lower Saxony","inadequately","7","","",""
"Min 1x per week","1994","Lower Saxony","general elemantary","14","","",""
"Min 1x per week","1994","Lower Saxony","middle vocational","32","0.057823753900346","0.0373443630400275","0.0783031447606645"
"Min 1x per week","1994","Lower Saxony","vocational + Abi","4","","",""
"Min 1x per week","1994","Lower Saxony","higher vocational","6","","",""
"Min 1x per week","1994","Lower Saxony","higher education","5","","",""
"Min 1x per week","1994","Bremen","in school","","","",""
"Min 1x per week","1994","Bremen","inadequately","1","","",""
"Min 1x per week","1994","Bremen","general elemantary","1","","",""
"Min 1x per week","1994","Bremen","middle vocational","1","","",""
"Min 1x per week","1994","Bremen","vocational + Abi","","","",""
"Min 1x per week","1994","Bremen","higher vocational","2","","",""
"Min 1x per week","1994","Bremen","higher education","","","",""
"Min 1x per week","1994","North Rhine-Westphalia","in school","7","","",""
"Min 1x per week","1994","North Rhine-Westphalia","inadequately","32","0.148656836368771","0.0921018285711983","0.205211844166343"
"Min 1x per week","1994","North Rhine-Westphalia","general elemantary","84","0.169468165359379","0.137097960639069","0.20183837007969"
"Min 1x per week","1994","North Rhine-Westphalia","middle vocational","138","0.113507227076858","0.0957726226307743","0.131241831522942"
"Min 1x per week","1994","North Rhine-Westphalia","vocational + Abi","12","","",""
"Min 1x per week","1994","North Rhine-Westphalia","higher vocational","22","","",""
"Min 1x per week","1994","North Rhine-Westphalia","higher education","43","0.179190375716569","0.128967376780836","0.229413374652303"
"Min 1x per week","1994","Hesse","in school","2","","",""
"Min 1x per week","1994","Hesse","inadequately","11","","",""
"Min 1x per week","1994","Hesse","general elemantary","31","0.121369103825966","0.0790742373924959","0.163663970259435"
"Min 1x per week","1994","Hesse","middle vocational","34","0.0925928651293626","0.0647386271356734","0.120447103123052"
"Min 1x per week","1994","Hesse","vocational + Abi","5","","",""
"Min 1x per week","1994","Hesse","higher vocational","6","","",""
"Min 1x per week","1994","Hesse","higher education","6","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","in school","1","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","inadequately","5","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","general elemantary","35","0.213292210955833","0.15361575456621","0.272968667345455"
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","middle vocational","36","0.112495931593614","0.0778217408409646","0.147170122346263"
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","vocational + Abi","2","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","higher vocational","4","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","higher education","9","","",""
"Min 1x per week","1994","Baden-Württemberg","in school","6","","",""
"Min 1x per week","1994","Baden-Württemberg","inadequately","38","0.164769029445084","0.10980606439236","0.219731994497808"
"Min 1x per week","1994","Baden-Württemberg","general elemantary","82","0.241377595850276","0.201025366945735","0.281729824754817"
"Min 1x per week","1994","Baden-Württemberg","middle vocational","101","0.133776310382771","0.11000847573167","0.157544145033872"
"Min 1x per week","1994","Baden-Württemberg","vocational + Abi","8","","",""
"Min 1x per week","1994","Baden-Württemberg","higher vocational","18","","",""
"Min 1x per week","1994","Baden-Württemberg","higher education","8","","",""
"Min 1x per week","1994","Bavaria","in school","3","","",""
"Min 1x per week","1994","Bavaria","inadequately","7","","",""
"Min 1x per week","1994","Bavaria","general elemantary","79","0.259539119771944","0.213742942009434","0.305335297534454"
"Min 1x per week","1994","Bavaria","middle vocational","131","0.17862421995503","0.152180552374822","0.205067887535239"
"Min 1x per week","1994","Bavaria","vocational + Abi","6","","",""
"Min 1x per week","1994","Bavaria","higher vocational","18","","",""
"Min 1x per week","1994","Bavaria","higher education","28","","",""
"Min 1x per week","1994","Berlin","in school","1","","",""
"Min 1x per week","1994","Berlin","inadequately","1","","",""
"Min 1x per week","1994","Berlin","general elemantary","3","","",""
"Min 1x per week","1994","Berlin","middle vocational","13","","",""
"Min 1x per week","1994","Berlin","vocational + Abi","","","",""
"Min 1x per week","1994","Berlin","higher vocational","4","","",""
"Min 1x per week","1994","Berlin","higher education","4","","",""
"Min 1x per week","1994","Brandenburg","in school","1","","",""
"Min 1x per week","1994","Brandenburg","inadequately","","","",""
"Min 1x per week","1994","Brandenburg","general elemantary","","","",""
"Min 1x per week","1994","Brandenburg","middle vocational","5","","",""
"Min 1x per week","1994","Brandenburg","vocational + Abi","","","",""
"Min 1x per week","1994","Brandenburg","higher vocational","3","","",""
"Min 1x per week","1994","Brandenburg","higher education","3","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","in school","1","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","general elemantary","1","","",""
