"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1997","Bavaria","West Germany","248","0.181724144304704","0.162969394999566","0.200478893609841","2"
"Min 1x per week","1997","Bavaria","East Germany","","","","","2"
"Min 1x per week","1997","Berlin","West Germany","20","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","West Germany","104","0.160500995301906","0.133576476959055","0.187425513644757","2"
"Min 1x per week","1997","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1997","Bremen","West Germany","5","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1997","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1997","Lower Saxony","West Germany","86","0.0763928914566574","0.0602103017309415","0.0925754811823733","2"
"Min 1x per week","1997","Bremen","East Germany","","","","","2"
"Min 1x per week","1997","Berlin","East Germany","7","","","","2"
"Min 1x per week","1997","Hamburg","East Germany","","","","","2"
"Never","1997","Mecklenburg-Western Pomerania","East Germany","308","0.767516863083439","0.725539709924741","0.809494016242138","5"
"Never","1997","Thuringia","West Germany","","","","","5"
"Never","1997","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1997","Saxony","West Germany","","","","","5"
"Never","1997","Thuringia","East Germany","437","0.68425363502108","0.648765504638143","0.719741765404018","5"
"Never","1997","Brandenburg","East Germany","482","0.791775691506042","0.759232188762193","0.824319194249891","5"
"Never","1997","Saxony","East Germany","796","0.715503877854073","0.688633236389104","0.742374519319041","5"
"Never","1997","Saxony-Anhalt","West Germany","","","","","5"
"Never","1997","Saxony-Anhalt","East Germany","535","0.829718857953121","0.801150450851879","0.858287265054363","5"
"Never","1997","Schleswig-Holstein","West Germany","149","0.515960653338533","0.45624054649172","0.575680760185346","5"
"Never","1997","Schleswig-Holstein","East Germany","","","","","5"
"Never","1997","Hamburg","West Germany","80","0.693498032419168","0.612350279447929","0.774645785390407","5"
"Never","1997","Hamburg","East Germany","","","","","5"
"Never","1997","Lower Saxony","West Germany","520","0.505603978873581","0.475144628187335","0.536063329559827","5"
"Never","1997","Lower Saxony","East Germany","","","","","5"
"Never","1997","Bremen","West Germany","59","0.586280437481838","0.485091479221938","0.687469395741738","5"
"Never","1997","Bremen","East Germany","","","","","5"
"Never","1997","North Rhine-Westphalia","West Germany","1122","0.440136962254821","0.420717104287194","0.459556820222448","5"
"Never","1997","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1997","Hesse","West Germany","356","0.462463675597532","0.428925690465959","0.496001660729104","5"
"Never","1997","Hesse","East Germany","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","West Germany","297","0.448126999537865","0.411649999448376","0.484603999627354","5"
"Never","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1997","Baden-Württemberg","West Germany","603","0.370688088319912","0.347842611079833","0.393533565559991","5"
"Never","1997","Baden-Württemberg","East Germany","","","","","5"
"Never","1997","Bavaria","West Germany","621","0.369164953854782","0.345694406520992","0.392635501188571","5"
"Never","1997","Bavaria","East Germany","","","","","5"
"Never","1997","Berlin","West Germany","184","0.66514132211647","0.609362480880788","0.720920163352153","5"
"Never","1997","Berlin","East Germany","188","0.782941951332104","0.730235122271334","0.835648780392875","5"
"Never","1997","Brandenburg","West Germany","","","","","5"
"Rarely","1997","Thuringia","East Germany","135","0.171930062241392","0.143121949826019","0.200738174656766","4"
"Rarely","1997","Schleswig-Holstein","West Germany","91","0.402867914353709","0.344255650636899","0.461480178070518","4"
"Rarely","1997","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1997","Hamburg","West Germany","27","","","","4"
"Rarely","1997","Hamburg","East Germany","","","","","4"
"Rarely","1997","Lower Saxony","West Germany","374","0.366196425304569","0.336846141263129","0.395546709346009","4"
"Rarely","1997","Lower Saxony","East Germany","","","","","4"
"Rarely","1997","Bremen","West Germany","21","","","","4"
"Rarely","1997","Bremen","East Germany","","","","","4"
"Rarely","1997","North Rhine-Westphalia","West Germany","794","0.324224395233346","0.305912414208885","0.342536376257807","4"
"Rarely","1997","Mecklenburg-Western Pomerania","East Germany","60","0.180413447815029","0.142200973888233","0.218625921741825","4"
"Rarely","1997","Saxony","West Germany","","","","","4"
"Rarely","1997","Saxony","East Germany","187","0.187550269445256","0.164301982442164","0.210798556448348","4"
"Rarely","1997","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1997","Saxony-Anhalt","East Germany","91","0.120924816391723","0.0961444344037694","0.145705198379676","4"
"Rarely","1997","Thuringia","West Germany","","","","","4"
"Rarely","1997","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1997","Hesse","West Germany","298","0.342835054851713","0.310906883066333","0.374763226637093","4"
"Rarely","1997","Hesse","East Germany","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","West Germany","222","0.268584153289047","0.236073824588972","0.301094481989123","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1997","Baden-Württemberg","West Germany","645","0.363204737357954","0.340456978927876","0.385952495788033","4"
"Rarely","1997","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1997","Bavaria","West Germany","535","0.322297717641944","0.299567522316655","0.345027912967233","4"
"Rarely","1997","Brandenburg","East Germany","87","0.139229285469335","0.111482892196037","0.166975678742632","4"
"Rarely","1997","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1997","Brandenburg","West Germany","","","","","4"
"Rarely","1997","Bavaria","East Germany","","","","","4"
"Rarely","1997","Berlin","West Germany","61","0.229409754493528","0.179716271446713","0.279103237540343","4"
"Rarely","1997","Berlin","East Germany","34","0.162174926856937","0.115046527289758","0.209303326424116","4"
"Daily","1998","Schleswig-Holstein","West Germany","1","","","","1"
"Daily","1998","Schleswig-Holstein","East Germany","","","","","1"
"Daily","1998","Hamburg","West Germany","","","","","1"
"Daily","1998","Hamburg","East Germany","","","","","1"
"Daily","1998","Lower Saxony","West Germany","11","","","","1"
"Daily","1998","Lower Saxony","East Germany","","","","","1"
"Daily","1998","Bremen","West Germany","2","","","","1"
"Daily","1998","Bremen","East Germany","","","","","1"
"Daily","1998","North Rhine-Westphalia","West Germany","31","0.00708011938749613","0.00399319805682934","0.0101670407181629","1"
"Daily","1998","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1998","Hesse","West Germany","13","","","","1"
"Daily","1998","Hesse","East Germany","","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","West Germany","5","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1998","Baden-Württemberg","West Germany","13","","","","1"
"Daily","1998","Baden-Württemberg","East Germany","","","","","1"
"Daily","1998","Bavaria","West Germany","14","","","","1"
"Daily","1998","Bavaria","East Germany","","","","","1"
"Daily","1998","Berlin","West Germany","1","","","","1"
"Daily","1998","Berlin","East Germany","","","","","1"
"Daily","1998","Brandenburg","West Germany","","","","","1"
"Daily","1998","Brandenburg","East Germany","1","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","East Germany","1","","","","1"
"Daily","1998","Saxony","West Germany","","","","","1"
"Daily","1998","Saxony","East Germany","1","","","","1"
"Daily","1998","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1998","Saxony-Anhalt","East Germany","3","","","","1"
"Daily","1998","Thuringia","West Germany","","","","","1"
"Daily","1998","Thuringia","East Germany","1","","","","1"
"Min 1x per month","1998","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1998","Hamburg","West Germany","11","","","","3"
"Min 1x per month","1998","Hamburg","East Germany","","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","West Germany","20","","","","3"
"Min 1x per month","1998","Lower Saxony","West Germany","100","0.0854399993338663","0.0695910360951286","0.101288962572604","3"
"Min 1x per month","1998","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1998","Bremen","West Germany","6","","","","3"
"Min 1x per month","1998","Bremen","East Germany","","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","West Germany","289","0.105016361569745","0.0937292140872165","0.116303509052274","3"
"Min 1x per month","1998","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1998","Hesse","West Germany","85","0.095007526025464","0.0763516145094471","0.113663437541481","3"
"Min 1x per month","1998","Hesse","East Germany","","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","West Germany","90","0.11207670587885","0.0902712349569506","0.133882176800749","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1998","Baden-Württemberg","West Germany","274","0.159819266399501","0.14297036638892","0.176668166410082","3"
"Min 1x per month","1998","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1998","Bavaria","West Germany","270","0.133709427571028","0.118275641935617","0.14914321320644","3"
"Min 1x per month","1998","Bavaria","East Germany","","","","","3"
"Min 1x per month","1998","Berlin","West Germany","17","","","","3"
"Min 1x per month","1998","Berlin","East Germany","6","","","","3"
"Min 1x per month","1998","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1998","Brandenburg","East Germany","19","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","East Germany","18","","","","3"
"Min 1x per month","1998","Saxony","West Germany","","","","","3"
"Min 1x per month","1998","Saxony","East Germany","69","0.0588668672757754","0.0454314183513041","0.0723023162002466","3"
"Min 1x per month","1998","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","East Germany","18","","","","3"
"Min 1x per month","1998","Thuringia","West Germany","","","","","3"
"Min 1x per month","1998","Thuringia","East Germany","46","0.0522667510583465","0.0361656390198901","0.0683678630968028","3"
"Min 1x per week","1998","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1998","Schleswig-Holstein","West Germany","20","","","","2"
"Min 1x per week","1998","Bremen","West Germany","6","","","","2"
"Min 1x per week","1998","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1998","Hesse","East Germany","","","","","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","West Germany","113","0.158397586037101","0.133159998852724","0.183635173221479","2"
"Min 1x per week","1998","Hamburg","West Germany","8","","","","2"
"Min 1x per week","1998","Hamburg","East Germany","","","","","2"
"Min 1x per week","1998","Lower Saxony","West Germany","88","0.0640558459407601","0.0501733200570074","0.0779383718245127","2"
"Min 1x per week","1998","Hesse","West Germany","85","0.0941345203068988","0.0755555647102551","0.112713475903542","2"
"Min 1x per week","1998","Bremen","East Germany","","","","","2"
"Min 1x per week","1998","North Rhine-Westphalia","West Germany","354","0.127334255033044","0.115061423907124","0.139607086158964","2"
"Min 1x per week","1998","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1998","Baden-Württemberg","West Germany","253","0.125608569061135","0.110370385253345","0.140846752868924","2"
"Min 1x per week","1998","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1998","Bavaria","West Germany","281","0.170701257472906","0.153639116784146","0.187763398161666","2"
"Min 1x per week","1998","Bavaria","East Germany","","","","","2"
"Min 1x per week","1998","Berlin","West Germany","22","","","","2"
"Min 1x per week","1998","Berlin","East Germany","8","","","","2"
"Min 1x per week","1998","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1998","Brandenburg","East Germany","10","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","East Germany","9","","","","2"
"Min 1x per week","1998","Saxony","West Germany","","","","","2"
"Min 1x per week","1998","Saxony","East Germany","47","0.0449846806322671","0.033153483836208","0.0568158774283263","2"
"Min 1x per week","1998","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","East Germany","16","","","","2"
"Min 1x per week","1998","Thuringia","West Germany","","","","","2"
"Min 1x per week","1998","Thuringia","East Germany","34","0.0595975466913404","0.0424709477021182","0.0767241456805626","2"
"Never","1998","Thuringia","East Germany","469","0.66804733678752","0.63397971962364","0.7021149539514","5"
"Never","1998","Thuringia","West Germany","","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","East Germany","314","0.751720978057911","0.709749986021681","0.793691970094141","5"
"Never","1998","Saxony","West Germany","","","","","5"
