"plj0587","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely ","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely ","2015","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely ","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2015","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2015","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2015","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely ","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Never","2015","1-pers.-HH","(0) in school","","","",""
"Never","2015","1-pers.-HH","(1a) inadequately completed","","","",""
"Never","2015","1-pers.-HH","(1b) general elementary school","","","",""
"Never","2015","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Never","2015","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Never","2015","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","2015","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Never","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","2015","1-pers.-HH","(3b) higher tertiary education","","","",""
"Never","2015","(Married) couple without C. ","(0) in school","","","",""
"Never","2015","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Never","2015","(Married) couple without C. ","(1b) general elementary school","","","",""
"Never","2015","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2015","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Never","2015","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Never","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2015","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Never","2015","Single parent ","(0) in school","","","",""
"Never","2015","Single parent ","(1a) inadequately completed","","","",""
"Never","2015","Single parent ","(1b) general elementary school","","","",""
"Never","2015","Single parent ","(1c) basic vocational qualification","","","",""
"Never","2015","Single parent ","(2b) intermediate general qualification","","","",""
"Never","2015","Single parent ","(2a) intermediate vocational","","","",""
"Never","2015","Single parent ","(2c_gen) general maturity certificate","","","",""
"Never","2015","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Single parent ","(3a) lower tertiary education","","","",""
"Never","2015","Single parent ","(3b) higher tertiary education","","","",""
"Never","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2015","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","2015","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Never","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Never","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2015","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2015","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Never","2015","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2015","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","2015","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Never","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Never","2015","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2015","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Never","2015","Couple + C. LE and GT 16","(0) in school","","","",""
"Never","2015","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","2015","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Never","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Never","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Never","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very often","2016","1-pers.-HH","(0) in school","3","","",""
"Very often","2016","1-pers.-HH","(1a) inadequately completed","76","0.249526795733087","0.203048289242627","0.296005302223547"
"Very often","2016","1-pers.-HH","(1b) general elementary school","26","","",""
"Very often","2016","1-pers.-HH","(1c) basic vocational qualification","3","","",""
"Very often","2016","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Very often","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very often","2016","1-pers.-HH","(2c_gen) general maturity certificate","24","","",""
"Very often","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very often","2016","1-pers.-HH","(3b) higher tertiary education","31","0.199346186273252","0.139113658050147","0.259578714496356"
"Very often","2016","(Married) couple without C. ","(0) in school","","","",""
"Very often","2016","(Married) couple without C. ","(1a) inadequately completed","7","","",""
"Very often","2016","(Married) couple without C. ","(1b) general elementary school","9","","",""
"Very often","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very often","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very often","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very often","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Very often","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very often","2016","(Married) couple without C. ","(3b) higher tertiary education","8","","",""
"Very often","2016","Single parent ","(0) in school","","","",""
"Very often","2016","Single parent ","(1a) inadequately completed","31","0.198515203408339","0.131476876389375","0.265553530427302"
"Very often","2016","Single parent ","(1b) general elementary school","10","","",""
"Very often","2016","Single parent ","(1c) basic vocational qualification","2","","",""
"Very often","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Very often","2016","Single parent ","(2a) intermediate vocational","","","",""
"Very often","2016","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Very often","2016","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2016","Single parent ","(3a) lower tertiary education","","","",""
"Very often","2016","Single parent ","(3b) higher tertiary education","8","","",""
"Very often","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2016","Couple + C. LE 16 ","(1a) inadequately completed","98","0.128462314138274","0.1037279138658","0.153196714410749"
"Very often","2016","Couple + C. LE 16 ","(1b) general elementary school","40","0.117192303257461","0.0820056326738565","0.152378973841066"
"Very often","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","3","","",""
"Very often","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very often","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very often","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","38","0.148307096963477","0.103529282844943","0.193084911082011"
"Very often","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very often","2016","Couple + C. LE 16 ","(3b) higher tertiary education","43","0.128436059726635","0.0917782750927707","0.165093844360498"
"Very often","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2016","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Very often","2016","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Very often","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very often","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very often","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very often","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very often","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very often","2016","Couple + C. GT 16 ","(3b) higher tertiary education","1","","",""
"Very often","2016","Couple + C. LE and GT 16","(0) in school","1","","",""
"Very often","2016","Couple + C. LE and GT 16","(1a) inadequately completed","19","","",""
"Very often","2016","Couple + C. LE and GT 16","(1b) general elementary school","8","","",""
"Very often","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very often","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very often","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very often","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Very often","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
