"plb0218","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2009","1-pers.-HH","higher vocational","8","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","higher education","27","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","inadequately","1","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","general elemantary","9","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","middle vocational","117","0.0900954819450157","0.0753988185927413","0.10479214529729"
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","vocational + Abi","16","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","higher vocational","20","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","higher education","95","0.094090569696627","0.0754267898253145","0.11275434956794"
"Yes, every 3-4 weeks","2009","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2009","Single parent ","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Single parent ","general elemantary","7","","",""
"Yes, every 3-4 weeks","2009","Single parent ","middle vocational","23","","",""
"Yes, every 3-4 weeks","2009","Single parent ","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2009","Single parent ","higher vocational","4","","",""
"Yes, every 3-4 weeks","2009","Single parent ","higher education","13","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","general elemantary","6","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","middle vocational","106","0.105802338405256","0.0872683172120291","0.124336359598483"
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","vocational + Abi","18","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","higher vocational","18","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","higher education","66","0.124343206363929","0.0980061382644858","0.150680274463373"
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","in school","1","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","general elemantary","17","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","middle vocational","109","0.106357091625236","0.0879106134173403","0.124803569833131"
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","vocational + Abi","11","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","higher vocational","13","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","higher education","47","0.0799456691598283","0.0556072083522409","0.104284129967416"
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","in school","1","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","general elemantary","3","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","middle vocational","42","0.107899052691669","0.0766225627796035","0.139175542603734"
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","higher vocational","9","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","higher education","19","","",""
"Rarely","2009","1-pers.-HH","in school","","","",""
"Rarely","2009","1-pers.-HH","inadequately","1","","",""
"Rarely","2009","1-pers.-HH","general elemantary","7","","",""
"Rarely","2009","1-pers.-HH","middle vocational","159","0.26528711469851","0.231163147881197","0.299411081515823"
"Rarely","2009","1-pers.-HH","vocational + Abi","35","0.364271804992784","0.270421450031739","0.458122159953829"
"Rarely","2009","1-pers.-HH","higher vocational","30","0.305798586203823","0.215942419469903","0.395654752937743"
"Rarely","2009","1-pers.-HH","higher education","117","0.315184507095807","0.268534166113829","0.361834848077784"
"Rarely","2009","(Married) couple without C. ","in school","","","",""
"Rarely","2009","(Married) couple without C. ","inadequately","1","","",""
"Rarely","2009","(Married) couple without C. ","general elemantary","16","","",""
"Rarely","2009","(Married) couple without C. ","middle vocational","343","0.216182459633767","0.195053065468364","0.237311853799169"
"Rarely","2009","(Married) couple without C. ","vocational + Abi","50","0.227173354414307","0.167437245796352","0.286909463032262"
"Rarely","2009","(Married) couple without C. ","higher vocational","59","0.278324587854105","0.219502233744905","0.337146941963304"
"Rarely","2009","(Married) couple without C. ","higher education","290","0.327675142059456","0.297670013160069","0.357680270958842"
"Rarely","2009","Single parent ","in school","","","",""
"Rarely","2009","Single parent ","inadequately","","","",""
"Rarely","2009","Single parent ","general elemantary","13","","",""
"Rarely","2009","Single parent ","middle vocational","61","0.185168724062177","0.141504176814435","0.228833271309919"
"Rarely","2009","Single parent ","vocational + Abi","8","","",""
"Rarely","2009","Single parent ","higher vocational","8","","",""
"Rarely","2009","Single parent ","higher education","24","","",""
"Rarely","2009","Couple + C. LE 16 ","in school","","","",""
"Rarely","2009","Couple + C. LE 16 ","inadequately","4","","",""
"Rarely","2009","Couple + C. LE 16 ","general elemantary","20","","",""
"Rarely","2009","Couple + C. LE 16 ","middle vocational","267","0.262162236919028","0.235660718140797","0.288663755697258"
"Rarely","2009","Couple + C. LE 16 ","vocational + Abi","52","0.258318616041491","0.198690723497864","0.317946508585118"
"Rarely","2009","Couple + C. LE 16 ","higher vocational","60","0.271382342797493","0.216150560615993","0.326614124978994"
"Rarely","2009","Couple + C. LE 16 ","higher education","202","0.316146129353165","0.279034072556845","0.353258186149484"
"Rarely","2009","Couple + C. GT 16 ","in school","4","","",""
"Rarely","2009","Couple + C. GT 16 ","inadequately","1","","",""
"Rarely","2009","Couple + C. GT 16 ","general elemantary","32","0.164379535325536","0.112226975011037","0.216532095640034"
"Rarely","2009","Couple + C. GT 16 ","middle vocational","237","0.213051137205329","0.188551287824328","0.237550986586329"
"Rarely","2009","Couple + C. GT 16 ","vocational + Abi","21","","",""
"Rarely","2009","Couple + C. GT 16 ","higher vocational","47","0.295920968513553","0.226273602897469","0.365568334129636"
"Rarely","2009","Couple + C. GT 16 ","higher education","140","0.302681921909146","0.261453415180484","0.343910428637808"
"Rarely","2009","Couple + C. LE and GT 16","in school","4","","",""
"Rarely","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2009","Couple + C. LE and GT 16","general elemantary","21","","",""
"Rarely","2009","Couple + C. LE and GT 16","middle vocational","91","0.230594527794026","0.188132148537259","0.273056907050794"
"Rarely","2009","Couple + C. LE and GT 16","vocational + Abi","14","","",""
"Rarely","2009","Couple + C. LE and GT 16","higher vocational","24","","",""
"Rarely","2009","Couple + C. LE and GT 16","higher education","57","0.32433447784429","0.257418226369611","0.391250729318969"
"No, never","2010","1-pers.-HH","in school","","","",""
"No, never","2010","1-pers.-HH","inadequately","","","",""
"No, never","2010","1-pers.-HH","general elemantary","","","",""
"No, never","2010","1-pers.-HH","middle vocational","","","",""
"No, never","2010","1-pers.-HH","vocational + Abi","","","",""
"No, never","2010","1-pers.-HH","higher vocational","","","",""
"No, never","2010","1-pers.-HH","higher education","","","",""
"No, never","2010","(Married) couple without C. ","in school","","","",""
"No, never","2010","(Married) couple without C. ","inadequately","","","",""
"No, never","2010","(Married) couple without C. ","general elemantary","","","",""
"No, never","2010","(Married) couple without C. ","middle vocational","","","",""
"No, never","2010","(Married) couple without C. ","vocational + Abi","","","",""
"No, never","2010","(Married) couple without C. ","higher vocational","","","",""
"No, never","2010","(Married) couple without C. ","higher education","","","",""
"No, never","2010","Single parent ","in school","2","","",""
"No, never","2010","Single parent ","inadequately","4","","",""
"No, never","2010","Single parent ","general elemantary","44","0.465638118248823","0.358966116229502","0.572310120268143"
"No, never","2010","Single parent ","middle vocational","205","0.447039282318766","0.401653731354027","0.492424833283505"
"No, never","2010","Single parent ","vocational + Abi","64","0.545568260791249","0.453762962534853","0.637373559047645"
"No, never","2010","Single parent ","higher vocational","14","","",""
"No, never","2010","Single parent ","higher education","70","0.434475937638271","0.360181133080361","0.50877074219618"
"No, never","2010","Couple + C. LE 16 ","in school","1","","",""
"No, never","2010","Couple + C. LE 16 ","inadequately","14","","",""
"No, never","2010","Couple + C. LE 16 ","general elemantary","70","0.338457793606413","0.27399725106789","0.402918336144936"
"No, never","2010","Couple + C. LE 16 ","middle vocational","436","0.291501987331763","0.268870533154971","0.314133441508555"
"No, never","2010","Couple + C. LE 16 ","vocational + Abi","122","0.372475489192352","0.32015456994501","0.424796408439694"
"No, never","2010","Couple + C. LE 16 ","higher vocational","53","0.225263194436789","0.169422466048932","0.281103922824645"
"No, never","2010","Couple + C. LE 16 ","higher education","283","0.338385135551704","0.307246860776201","0.369523410327208"
"No, never","2010","Couple + C. GT 16 ","in school","","","",""
"No, never","2010","Couple + C. GT 16 ","inadequately","","","",""
"No, never","2010","Couple + C. GT 16 ","general elemantary","6","","",""
"No, never","2010","Couple + C. GT 16 ","middle vocational","6","","",""
"No, never","2010","Couple + C. GT 16 ","vocational + Abi","2","","",""
"No, never","2010","Couple + C. GT 16 ","higher vocational","","","",""
"No, never","2010","Couple + C. GT 16 ","higher education","1","","",""
"No, never","2010","Couple + C. LE and GT 16","in school","7","","",""
"No, never","2010","Couple + C. LE and GT 16","inadequately","3","","",""
"No, never","2010","Couple + C. LE and GT 16","general elemantary","26","","",""
"No, never","2010","Couple + C. LE and GT 16","middle vocational","48","0.408197632790268","0.324351175891715","0.49204408968882"
"No, never","2010","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"No, never","2010","Couple + C. LE and GT 16","higher vocational","6","","",""
"No, never","2010","Couple + C. LE and GT 16","higher education","14","","",""
"Yes, every week","2010","1-pers.-HH","in school","","","",""
"Yes, every week","2010","1-pers.-HH","inadequately","","","",""
"Yes, every week","2010","1-pers.-HH","general elemantary","","","",""
"Yes, every week","2010","1-pers.-HH","middle vocational","","","",""
"Yes, every week","2010","1-pers.-HH","vocational + Abi","","","",""
"Yes, every week","2010","1-pers.-HH","higher vocational","","","",""
"Yes, every week","2010","1-pers.-HH","higher education","","","",""
"Yes, every week","2010","(Married) couple without C. ","in school","","","",""
"Yes, every week","2010","(Married) couple without C. ","inadequately","","","",""
"Yes, every week","2010","(Married) couple without C. ","general elemantary","","","",""
"Yes, every week","2010","(Married) couple without C. ","middle vocational","","","",""
"Yes, every week","2010","(Married) couple without C. ","vocational + Abi","","","",""
"Yes, every week","2010","(Married) couple without C. ","higher vocational","","","",""
"Yes, every week","2010","(Married) couple without C. ","higher education","","","",""
"Yes, every week","2010","Single parent ","in school","","","",""
"Yes, every week","2010","Single parent ","inadequately","","","",""
"Yes, every week","2010","Single parent ","general elemantary","10","","",""
"Yes, every week","2010","Single parent ","middle vocational","49","0.109435607526733","0.0809379201240755","0.137933294929391"
"Yes, every week","2010","Single parent ","vocational + Abi","5","","",""
"Yes, every week","2010","Single parent ","higher vocational","7","","",""
"Yes, every week","2010","Single parent ","higher education","29","","",""
"Yes, every week","2010","Couple + C. LE 16 ","in school","","","",""
"Yes, every week","2010","Couple + C. LE 16 ","inadequately","10","","",""
"Yes, every week","2010","Couple + C. LE 16 ","general elemantary","33","0.123776662957827","0.0789135183832781","0.168639807532377"
"Yes, every week","2010","Couple + C. LE 16 ","middle vocational","247","0.155774279626842","0.137715036385517","0.173833522868167"
"Yes, every week","2010","Couple + C. LE 16 ","vocational + Abi","40","0.128198365318623","0.0920189743023654","0.164377756334882"
"Yes, every week","2010","Couple + C. LE 16 ","higher vocational","36","0.181259943897827","0.129766397757109","0.232753490038545"
"Yes, every week","2010","Couple + C. LE 16 ","higher education","114","0.0985734426323974","0.0789564956778506","0.118190389586944"
"Yes, every week","2010","Couple + C. GT 16 ","in school","","","",""
"Yes, every week","2010","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every week","2010","Couple + C. GT 16 ","general elemantary","","","",""
"Yes, every week","2010","Couple + C. GT 16 ","middle vocational","2","","",""
