"plb0218","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2011","no migration background","(1b) general elementary school","80","0.178813454704662","0.143008530206709","0.214618379202615"
"Yes, every week","2011","no migration background","(1c) basic vocational qualification","421","0.167569811236991","0.153113387091776","0.182026235382206"
"Yes, every week","2011","no migration background","(2b) intermediate general qualification","51","0.127930268695868","0.0937110719527939","0.162149465438941"
"Yes, every week","2011","no migration background","(2a) intermediate vocational","580","0.115917538203586","0.10674591663986","0.125089159767312"
"Yes, every week","2011","no migration background","(2c_gen) general maturity certificate","51","0.162437368472013","0.124067922047573","0.200806814896452"
"Yes, every week","2011","no migration background","(2c_voc) vocational maturity certificate","156","0.130084351993783","0.112834948409705","0.147333755577861"
"Yes, every week","2011","no migration background","(3a) lower tertiary education","148","0.105464693033214","0.0896279285817402","0.121301457484688"
"Yes, every week","2011","no migration background","(3b) higher tertiary education","475","0.208342316736501","0.19203304110256","0.224651592370443"
"Yes, every week","2011","direct migration background","(0) in school","","","",""
"Yes, every week","2011","direct migration background","(1a) inadequately completed","23","","",""
"Yes, every week","2011","direct migration background","(1b) general elementary school","40","0.119970050593452","0.080550380567825","0.159389720619079"
"Yes, every week","2011","direct migration background","(1c) basic vocational qualification","60","0.14278238505673","0.110055950686116","0.175508819427345"
"Yes, every week","2011","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes, every week","2011","direct migration background","(2a) intermediate vocational","26","","",""
"Yes, every week","2011","direct migration background","(2c_gen) general maturity certificate","29","","",""
"Yes, every week","2011","direct migration background","(2c_voc) vocational maturity certificate","26","","",""
"Yes, every week","2011","direct migration background","(3a) lower tertiary education","5","","",""
"Yes, every week","2011","direct migration background","(3b) higher tertiary education","42","0.140383612849875","0.102903432534243","0.177863793165508"
"Yes, every week","2011","indirect migration background","(0) in school","3","","",""
"Yes, every week","2011","indirect migration background","(1a) inadequately completed","1","","",""
"Yes, every week","2011","indirect migration background","(1b) general elementary school","15","","",""
"Yes, every week","2011","indirect migration background","(1c) basic vocational qualification","29","","",""
"Yes, every week","2011","indirect migration background","(2b) intermediate general qualification","13","","",""
"Yes, every week","2011","indirect migration background","(2a) intermediate vocational","26","","",""
"Yes, every week","2011","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Yes, every week","2011","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Yes, every week","2011","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes, every week","2011","indirect migration background","(3b) higher tertiary education","20","","",""
"Yes, every 2 weeks","2011","no migration background","(0) in school","7","","",""
"Yes, every 2 weeks","2011","no migration background","(1a) inadequately completed","9","","",""
"Yes, every 2 weeks","2011","no migration background","(1b) general elementary school","65","0.157629269152639","0.123581252558674","0.191677285746605"
"Yes, every 2 weeks","2011","no migration background","(1c) basic vocational qualification","434","0.15355044984504","0.139595921363897","0.167504978326183"
"Yes, every 2 weeks","2011","no migration background","(2b) intermediate general qualification","76","0.231233200083641","0.188038550727283","0.274427849439999"
"Yes, every 2 weeks","2011","no migration background","(2a) intermediate vocational","853","0.181060519394998","0.170028298480684","0.192092740309312"
"Yes, every 2 weeks","2011","no migration background","(2c_gen) general maturity certificate","62","0.146357911107729","0.109589071373762","0.183126750841697"
"Yes, every 2 weeks","2011","no migration background","(2c_voc) vocational maturity certificate","208","0.137198523380234","0.119556307115383","0.154840739645084"
"Yes, every 2 weeks","2011","no migration background","(3a) lower tertiary education","144","0.0924759557577816","0.0775391528033636","0.1074127587122"
"Yes, every 2 weeks","2011","no migration background","(3b) higher tertiary education","260","0.102125018834035","0.0899645247041776","0.114285512963892"
"Yes, every 2 weeks","2011","direct migration background","(0) in school","","","",""
"Yes, every 2 weeks","2011","direct migration background","(1a) inadequately completed","14","","",""
"Yes, every 2 weeks","2011","direct migration background","(1b) general elementary school","49","0.235272892725224","0.183813219279661","0.286732566170787"
"Yes, every 2 weeks","2011","direct migration background","(1c) basic vocational qualification","88","0.203688134010671","0.166014259282216","0.241362008739125"
"Yes, every 2 weeks","2011","direct migration background","(2b) intermediate general qualification","7","","",""
"Yes, every 2 weeks","2011","direct migration background","(2a) intermediate vocational","29","","",""
"Yes, every 2 weeks","2011","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Yes, every 2 weeks","2011","direct migration background","(2c_voc) vocational maturity certificate","39","0.156550282333428","0.110673167691484","0.202427396975372"
"Yes, every 2 weeks","2011","direct migration background","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2011","direct migration background","(3b) higher tertiary education","45","0.145235244603994","0.107220643770493","0.183249845437495"
"Yes, every 2 weeks","2011","indirect migration background","(0) in school","3","","",""
"Yes, every 2 weeks","2011","indirect migration background","(1a) inadequately completed","1","","",""
"Yes, every 2 weeks","2011","indirect migration background","(1b) general elementary school","15","","",""
"Yes, every 2 weeks","2011","indirect migration background","(1c) basic vocational qualification","25","","",""
"Yes, every 2 weeks","2011","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes, every 2 weeks","2011","indirect migration background","(2a) intermediate vocational","34","0.199420601217316","0.142755114533933","0.256086087900698"
"Yes, every 2 weeks","2011","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Yes, every 2 weeks","2011","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Yes, every 2 weeks","2011","indirect migration background","(3a) lower tertiary education","4","","",""
"Yes, every 2 weeks","2011","indirect migration background","(3b) higher tertiary education","15","","",""
