"plb0218","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2010","Other degree","higher vocational","2","","",""
"Yes, every week","2010","Other degree","higher education","13","","",""
"Yes, every week","2010","no degree/no degree yet","in school","3","","",""
"Yes, every week","2010","no degree/no degree yet","inadequately","11","","",""
"Yes, every week","2010","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2010","no degree/no degree yet","middle vocational","","","",""
"Yes, every week","2010","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2010","no degree/no degree yet","higher vocational","","","",""
"Yes, every week","2010","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","general elemantary","32","0.219115369963773","0.157117053805714","0.281113686121832"
"Yes, every 2 weeks","2010","lower secondary degree","middle vocational","110","0.165678507586288","0.137249270271994","0.194107744900581"
"Yes, every 2 weeks","2010","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2010","lower secondary degree","higher vocational","9","","",""
"Yes, every 2 weeks","2010","lower secondary degree","higher education","","","",""
"Yes, every 2 weeks","2010","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2010","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2010","secondary school degree","general elemantary","28","","",""
"Yes, every 2 weeks","2010","secondary school degree","middle vocational","233","0.175328657465836","0.154341314824786","0.196316000106885"
"Yes, every 2 weeks","2010","secondary school degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2010","secondary school degree","higher vocational","20","","",""
"Yes, every 2 weeks","2010","secondary school degree","higher education","9","","",""
"Yes, every 2 weeks","2010","college entrance qualification","in school","","","",""
"Yes, every 2 weeks","2010","college entrance qualification","inadequately","","","",""
"Yes, every 2 weeks","2010","college entrance qualification","general elemantary","","","",""
"Yes, every 2 weeks","2010","college entrance qualification","middle vocational","27","","",""
"Yes, every 2 weeks","2010","college entrance qualification","vocational + Abi","63","0.138197792787513","0.104420078399848","0.171975507175179"
"Yes, every 2 weeks","2010","college entrance qualification","higher vocational","12","","",""
"Yes, every 2 weeks","2010","college entrance qualification","higher education","122","0.134003215415339","0.112191287937757","0.15581514289292"
"Yes, every 2 weeks","2010","Other degree","in school","","","",""
"Yes, every 2 weeks","2010","Other degree","inadequately","","","",""
"Yes, every 2 weeks","2010","Other degree","general elemantary","13","","",""
"Yes, every 2 weeks","2010","Other degree","middle vocational","28","","",""
"Yes, every 2 weeks","2010","Other degree","vocational + Abi","15","","",""
"Yes, every 2 weeks","2010","Other degree","higher vocational","","","",""
"Yes, every 2 weeks","2010","Other degree","higher education","21","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","in school","2","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","inadequately","9","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","general elemantary","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","middle vocational","4","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","higher vocational","","","",""
"Yes, every 2 weeks","2010","no degree/no degree yet","higher education","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","in school","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","inadequately","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","general elemantary","14","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","middle vocational","73","0.119916223919834","0.0950753777175756","0.144757070122092"
"Yes, every 3-4 weeks","2010","lower secondary degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","higher vocational","3","","",""
"Yes, every 3-4 weeks","2010","lower secondary degree","higher education","1","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","in school","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","inadequately","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","general elemantary","4","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","middle vocational","125","0.0976211445921744","0.0812395207033861","0.114002768480963"
"Yes, every 3-4 weeks","2010","secondary school degree","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","higher vocational","16","","",""
"Yes, every 3-4 weeks","2010","secondary school degree","higher education","7","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","in school","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","inadequately","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","general elemantary","","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","middle vocational","4","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","vocational + Abi","32","0.0691743409938509","0.0443382871244363","0.0940103948632656"
"Yes, every 3-4 weeks","2010","college entrance qualification","higher vocational","10","","",""
"Yes, every 3-4 weeks","2010","college entrance qualification","higher education","82","0.0827124671924749","0.0650757996362475","0.100349134748702"
"Yes, every 3-4 weeks","2010","Other degree","in school","","","",""
"Yes, every 3-4 weeks","2010","Other degree","inadequately","1","","",""
"Yes, every 3-4 weeks","2010","Other degree","general elemantary","15","","",""
"Yes, every 3-4 weeks","2010","Other degree","middle vocational","19","","",""
"Yes, every 3-4 weeks","2010","Other degree","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2010","Other degree","higher vocational","","","",""
"Yes, every 3-4 weeks","2010","Other degree","higher education","11","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","in school","3","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","inadequately","7","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","general elemantary","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","middle vocational","2","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","higher vocational","","","",""
"Yes, every 3-4 weeks","2010","no degree/no degree yet","higher education","1","","",""
"Rarely","2010","lower secondary degree","in school","","","",""
"Rarely","2010","lower secondary degree","inadequately","","","",""
"Rarely","2010","lower secondary degree","general elemantary","35","0.196213938344755","0.136690885320564","0.255736991368946"
"Rarely","2010","lower secondary degree","middle vocational","171","0.2694688505384","0.235542350365936","0.303395350710864"
"Rarely","2010","lower secondary degree","vocational + Abi","","","",""
"Rarely","2010","lower secondary degree","higher vocational","16","","",""
"Rarely","2010","lower secondary degree","higher education","2","","",""
"Rarely","2010","secondary school degree","in school","","","",""
"Rarely","2010","secondary school degree","inadequately","","","",""
"Rarely","2010","secondary school degree","general elemantary","16","","",""
"Rarely","2010","secondary school degree","middle vocational","290","0.215158877514292","0.192477937091679","0.237839817936906"
"Rarely","2010","secondary school degree","vocational + Abi","","","",""
"Rarely","2010","secondary school degree","higher vocational","47","0.34528466841771","0.267627464785927","0.422941872049493"
"Rarely","2010","secondary school degree","higher education","24","","",""
"Rarely","2010","college entrance qualification","in school","","","",""
"Rarely","2010","college entrance qualification","inadequately","","","",""
"Rarely","2010","college entrance qualification","general elemantary","","","",""
"Rarely","2010","college entrance qualification","middle vocational","20","","",""
"Rarely","2010","college entrance qualification","vocational + Abi","93","0.250167453525797","0.207776473974495","0.292558433077099"
"Rarely","2010","college entrance qualification","higher vocational","26","","",""
"Rarely","2010","college entrance qualification","higher education","285","0.305317744891711","0.275829602072613","0.334805887710809"
