"plb0219","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2009","Single parent ","general elemantary","10","","",""
"Yes, every 2 weeks","2009","Single parent ","middle vocational","35","0.112110007029891","0.0761069935089299","0.148113020550853"
"Yes, every 2 weeks","2009","Single parent ","vocational + Abi","5","","",""
"Yes, every 2 weeks","2009","Single parent ","higher vocational","2","","",""
"Yes, every 2 weeks","2009","Single parent ","higher education","17","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","in school","","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","general elemantary","3","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","middle vocational","96","0.0945204387193555","0.0764871596530535","0.112553717785658"
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","vocational + Abi","11","","",""
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","higher vocational","31","0.111073166186597","0.0714018002736315","0.150744532099562"
"Yes, every 2 weeks","2009","Couple + C. LE 16 ","higher education","41","0.0725088344357524","0.0514401726492935","0.0935774962222113"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","in school","2","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","inadequately","","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","general elemantary","21","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","middle vocational","76","0.0711292168120998","0.0554772154115512","0.0867812182126484"
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","vocational + Abi","9","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","higher vocational","22","","",""
"Yes, every 2 weeks","2009","Couple + C. GT 16 ","higher education","27","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","in school","1","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","inadequately","2","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","general elemantary","3","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","middle vocational","32","0.0546389538407706","0.0313866977118261","0.0778912099697151"
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","higher vocational","6","","",""
"Yes, every 2 weeks","2009","Couple + C. LE and GT 16","higher education","14","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","in school","","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","inadequately","","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","general elemantary","3","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","middle vocational","34","0.0618391883935263","0.042802952949992","0.0808754238370606"
"Yes, every 3-4 weeks","2009","1-pers.-HH","vocational + Abi","4","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","higher vocational","1","","",""
"Yes, every 3-4 weeks","2009","1-pers.-HH","higher education","29","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","in school","","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","inadequately","","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","general elemantary","6","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","middle vocational","73","0.0675437286868636","0.0543220439049383","0.080765413468789"
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","vocational + Abi","9","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","higher vocational","14","","",""
"Yes, every 3-4 weeks","2009","(Married) couple without C. ","higher education","56","0.0659921499081564","0.0498616139875652","0.0821226858287476"
"Yes, every 3-4 weeks","2009","Single parent ","in school","","","",""
"Yes, every 3-4 weeks","2009","Single parent ","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Single parent ","general elemantary","4","","",""
"Yes, every 3-4 weeks","2009","Single parent ","middle vocational","10","","",""
"Yes, every 3-4 weeks","2009","Single parent ","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2009","Single parent ","higher vocational","1","","",""
"Yes, every 3-4 weeks","2009","Single parent ","higher education","10","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","in school","","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","general elemantary","3","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","middle vocational","62","0.0788713605919025","0.0622566675387159","0.0954860536450891"
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","vocational + Abi","6","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","higher vocational","10","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE 16 ","higher education","41","0.0886286438675479","0.0655387818217782","0.111718505913318"
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","in school","1","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","inadequately","1","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","general elemantary","5","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","middle vocational","59","0.0520205914406138","0.0384981438140832","0.0655430390671444"
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","higher vocational","11","","",""
"Yes, every 3-4 weeks","2009","Couple + C. GT 16 ","higher education","32","0.0407416329034352","0.0227150206666448","0.0587682451402256"
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","in school","","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","general elemantary","3","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","middle vocational","16","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","higher vocational","6","","",""
"Yes, every 3-4 weeks","2009","Couple + C. LE and GT 16","higher education","14","","",""
"Rarely","2009","1-pers.-HH","in school","","","",""
"Rarely","2009","1-pers.-HH","inadequately","1","","",""
"Rarely","2009","1-pers.-HH","general elemantary","3","","",""
"Rarely","2009","1-pers.-HH","middle vocational","101","0.169194205401898","0.139562746518847","0.19882566428495"
"Rarely","2009","1-pers.-HH","vocational + Abi","18","","",""
"Rarely","2009","1-pers.-HH","higher vocational","26","","",""
"Rarely","2009","1-pers.-HH","higher education","92","0.259240434534155","0.214828233764592","0.303652635303719"
"Rarely","2009","(Married) couple without C. ","in school","","","",""
"Rarely","2009","(Married) couple without C. ","inadequately","2","","",""
"Rarely","2009","(Married) couple without C. ","general elemantary","11","","",""
"Rarely","2009","(Married) couple without C. ","middle vocational","242","0.168576193332502","0.148852447601284","0.188299939063721"
"Rarely","2009","(Married) couple without C. ","vocational + Abi","34","0.207696854188414","0.149083060815795","0.266310647561033"
"Rarely","2009","(Married) couple without C. ","higher vocational","49","0.276660691383647","0.216442886122625","0.33687849664467"
"Rarely","2009","(Married) couple without C. ","higher education","236","0.268975099435635","0.240164684150801","0.29778551472047"
"Rarely","2009","Single parent ","in school","1","","",""
"Rarely","2009","Single parent ","inadequately","","","",""
"Rarely","2009","Single parent ","general elemantary","6","","",""
"Rarely","2009","Single parent ","middle vocational","40","0.0944631357840085","0.0610881315335693","0.127838140034448"
"Rarely","2009","Single parent ","vocational + Abi","5","","",""
"Rarely","2009","Single parent ","higher vocational","6","","",""
"Rarely","2009","Single parent ","higher education","27","","",""
"Rarely","2009","Couple + C. LE 16 ","in school","","","",""
"Rarely","2009","Couple + C. LE 16 ","inadequately","1","","",""
"Rarely","2009","Couple + C. LE 16 ","general elemantary","13","","",""
"Rarely","2009","Couple + C. LE 16 ","middle vocational","178","0.198043490676526","0.173477843619855","0.222609137733198"
"Rarely","2009","Couple + C. LE 16 ","vocational + Abi","42","0.214796223710719","0.158301930090724","0.271290517330713"
"Rarely","2009","Couple + C. LE 16 ","higher vocational","49","0.234648637653823","0.181145528777246","0.288151746530399"
"Rarely","2009","Couple + C. LE 16 ","higher education","154","0.241724596378081","0.206942119507374","0.276507073248787"
"Rarely","2009","Couple + C. GT 16 ","in school","2","","",""
"Rarely","2009","Couple + C. GT 16 ","inadequately","2","","",""
"Rarely","2009","Couple + C. GT 16 ","general elemantary","14","","",""
"Rarely","2009","Couple + C. GT 16 ","middle vocational","167","0.191054963852839","0.167115915420489","0.214994012285189"
"Rarely","2009","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Rarely","2009","Couple + C. GT 16 ","higher vocational","32","0.260235511894071","0.190711888953003","0.32975913483514"
"Rarely","2009","Couple + C. GT 16 ","higher education","105","0.256655327601976","0.216826514772091","0.296484140431862"
"Rarely","2009","Couple + C. LE and GT 16","in school","4","","",""
"Rarely","2009","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2009","Couple + C. LE and GT 16","general elemantary","11","","",""
"Rarely","2009","Couple + C. LE and GT 16","middle vocational","57","0.165816108647668","0.127765700647231","0.203866516648106"
"Rarely","2009","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Rarely","2009","Couple + C. LE and GT 16","higher vocational","18","","",""
"Rarely","2009","Couple + C. LE and GT 16","higher education","54","0.359970683146195","0.290427262911221","0.42951410338117"
"No, never","2010","1-pers.-HH","in school","","","",""
"No, never","2010","1-pers.-HH","inadequately","","","",""
"No, never","2010","1-pers.-HH","general elemantary","","","",""
"No, never","2010","1-pers.-HH","middle vocational","","","",""
"No, never","2010","1-pers.-HH","vocational + Abi","","","",""
"No, never","2010","1-pers.-HH","higher vocational","","","",""
"No, never","2010","1-pers.-HH","higher education","","","",""
"No, never","2010","(Married) couple without C. ","in school","","","",""
"No, never","2010","(Married) couple without C. ","inadequately","","","",""
"No, never","2010","(Married) couple without C. ","general elemantary","","","",""
"No, never","2010","(Married) couple without C. ","middle vocational","","","",""
"No, never","2010","(Married) couple without C. ","vocational + Abi","","","",""
"No, never","2010","(Married) couple without C. ","higher vocational","","","",""
"No, never","2010","(Married) couple without C. ","higher education","","","",""
"No, never","2010","Single parent ","in school","6","","",""
"No, never","2010","Single parent ","inadequately","5","","",""
"No, never","2010","Single parent ","general elemantary","61","0.711518844881541","0.614632989991654","0.808404699771428"
"No, never","2010","Single parent ","middle vocational","300","0.649441434265505","0.605885441544795","0.692997426986214"
"No, never","2010","Single parent ","vocational + Abi","86","0.742600994119386","0.661990781799843","0.82321120643893"
"No, never","2010","Single parent ","higher vocational","21","","",""
"No, never","2010","Single parent ","higher education","86","0.524116969694778","0.449263100192452","0.598970839197103"
"No, never","2010","Couple + C. LE 16 ","in school","1","","",""
"No, never","2010","Couple + C. LE 16 ","inadequately","23","","",""
"No, never","2010","Couple + C. LE 16 ","general elemantary","127","0.620216914057434","0.554260651835511","0.686173176279357"
"No, never","2010","Couple + C. LE 16 ","middle vocational","888","0.585929037526859","0.561407813757322","0.610450261296395"
"No, never","2010","Couple + C. LE 16 ","vocational + Abi","185","0.565899627122628","0.512261210096763","0.619538044148492"
"No, never","2010","Couple + C. LE 16 ","higher vocational","118","0.514894648338737","0.448090092184943","0.581699204492532"
"No, never","2010","Couple + C. LE 16 ","higher education","394","0.451892147491943","0.419140233074835","0.484644061909051"
"No, never","2010","Couple + C. GT 16 ","in school","","","",""
"No, never","2010","Couple + C. GT 16 ","inadequately","","","",""
"No, never","2010","Couple + C. GT 16 ","general elemantary","7","","",""
"No, never","2010","Couple + C. GT 16 ","middle vocational","7","","",""
"No, never","2010","Couple + C. GT 16 ","vocational + Abi","1","","",""
"No, never","2010","Couple + C. GT 16 ","higher vocational","1","","",""
"No, never","2010","Couple + C. GT 16 ","higher education","1","","",""
"No, never","2010","Couple + C. LE and GT 16","in school","6","","",""
"No, never","2010","Couple + C. LE and GT 16","inadequately","5","","",""
"No, never","2010","Couple + C. LE and GT 16","general elemantary","49","0.724392341630238","0.622588352268708","0.826196330991767"
"No, never","2010","Couple + C. LE and GT 16","middle vocational","82","0.670586292455242","0.59040753995323","0.750765044957253"
"No, never","2010","Couple + C. LE and GT 16","vocational + Abi","18","","",""
"No, never","2010","Couple + C. LE and GT 16","higher vocational","12","","",""
"No, never","2010","Couple + C. LE and GT 16","higher education","24","","",""
"Yes, every week","2010","1-pers.-HH","in school","","","",""
