"plb0219","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2010","16-34 y.","(2a) intermediate vocational","85","0.184369755353664","0.148500990574935","0.220238520132394"
"Rarely","2010","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"Rarely","2010","16-34 y.","(2c_voc) vocational maturity certificate","30","0.192579603364022","0.134973720035064","0.25018548669298"
"Rarely","2010","16-34 y.","(3a) lower tertiary education","17","","",""
"Rarely","2010","16-34 y.","(3b) higher tertiary education","39","0.265235173277061","0.196831749965469","0.333638596588652"
"Rarely","2010","35-65 y.","(0) in school","","","",""
"Rarely","2010","35-65 y.","(1a) inadequately completed","5","","",""
"Rarely","2010","35-65 y.","(1b) general elementary school","16","","",""
"Rarely","2010","35-65 y.","(1c) basic vocational qualification","93","0.16206157134177","0.131513185745169","0.19260995693837"
"Rarely","2010","35-65 y.","(2b) intermediate general qualification","6","","",""
"Rarely","2010","35-65 y.","(2a) intermediate vocational","172","0.174921908990617","0.150840118342932","0.199003699638302"
"Rarely","2010","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Rarely","2010","35-65 y.","(2c_voc) vocational maturity certificate","74","0.19634353874016","0.156508986763566","0.236178090716754"
"Rarely","2010","35-65 y.","(3a) lower tertiary education","73","0.281087791538997","0.227066346914183","0.335109236163811"
"Rarely","2010","35-65 y.","(3b) higher tertiary education","150","0.231350617542691","0.198210627658043","0.264490607427339"
"Rarely","2010","66 and older","(0) in school","","","",""
"Rarely","2010","66 and older","(1a) inadequately completed","","","",""
"Rarely","2010","66 and older","(1b) general elementary school","","","",""
"Rarely","2010","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2010","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2010","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2010","66 and older","(3b) higher tertiary education","1","","",""
"No, never","2011","16-34 y.","(0) in school","31","0.661838188579388","0.536810863923674","0.786865513235101"
"No, never","2011","16-34 y.","(1a) inadequately completed","34","0.682014295384326","0.554204676449585","0.809823914319067"
"No, never","2011","16-34 y.","(1b) general elementary school","187","0.742966858878106","0.689746537628062","0.79618718012815"
"No, never","2011","16-34 y.","(1c) basic vocational qualification","334","0.64183696483312","0.599599461879896","0.684074467786344"
"No, never","2011","16-34 y.","(2b) intermediate general qualification","194","0.674044537307136","0.619720942271452","0.72836813234282"
"No, never","2011","16-34 y.","(2a) intermediate vocational","674","0.632166185604765","0.603380262105346","0.660952109104184"
"No, never","2011","16-34 y.","(2c_gen) general maturity certificate","186","0.607485266757241","0.552043659098103","0.662926874416379"
"No, never","2011","16-34 y.","(2c_voc) vocational maturity certificate","313","0.602543164807123","0.558990343954755","0.64609598565949"
"No, never","2011","16-34 y.","(3a) lower tertiary education","172","0.675659275230624","0.617746304510128","0.73357224595112"
"No, never","2011","16-34 y.","(3b) higher tertiary education","236","0.547662927184654","0.503275263282768","0.592050591086541"
"No, never","2011","35-65 y.","(0) in school","","","",""
"No, never","2011","35-65 y.","(1a) inadequately completed","73","0.717691325957451","0.635423479159653","0.799959172755249"
"No, never","2011","35-65 y.","(1b) general elementary school","346","0.761667347238709","0.723630981541018","0.7997037129364"
"No, never","2011","35-65 y.","(1c) basic vocational qualification","1646","0.656588594370407","0.638015735468703","0.67516145327211"
"No, never","2011","35-65 y.","(2b) intermediate general qualification","86","0.66130595714882","0.582057137227677","0.740554777069963"
"No, never","2011","35-65 y.","(2a) intermediate vocational","2361","0.612039089938895","0.596578449750264","0.627499730127526"
"No, never","2011","35-65 y.","(2c_gen) general maturity certificate","111","0.545455112810574","0.477786960126077","0.613123265495072"
"No, never","2011","35-65 y.","(2c_voc) vocational maturity certificate","778","0.56535291820529","0.538068376246713","0.592637460163867"
"No, never","2011","35-65 y.","(3a) lower tertiary education","737","0.567633589971849","0.540333577513075","0.594933602430624"
"No, never","2011","35-65 y.","(3b) higher tertiary education","993","0.440684758903937","0.420147983167136","0.461221534640738"
"No, never","2011","66 and older","(0) in school","","","",""
"No, never","2011","66 and older","(1a) inadequately completed","","","",""
"No, never","2011","66 and older","(1b) general elementary school","11","","",""
"No, never","2011","66 and older","(1c) basic vocational qualification","48","0.672066873722987","0.562868088765467","0.781265658680506"
"No, never","2011","66 and older","(2b) intermediate general qualification","2","","",""
"No, never","2011","66 and older","(2a) intermediate vocational","16","","",""
"No, never","2011","66 and older","(2c_gen) general maturity certificate","1","","",""
"No, never","2011","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"No, never","2011","66 and older","(3a) lower tertiary education","17","","",""
"No, never","2011","66 and older","(3b) higher tertiary education","26","","",""
"Yes, every week","2011","16-34 y.","(0) in school","7","","",""
"Yes, every week","2011","16-34 y.","(1a) inadequately completed","9","","",""
"Yes, every week","2011","16-34 y.","(1b) general elementary school","15","","",""
"Yes, every week","2011","16-34 y.","(1c) basic vocational qualification","31","0.0862500277909086","0.061519191546445","0.110980864035372"
"Yes, every week","2011","16-34 y.","(2b) intermediate general qualification","22","","",""
"Yes, every week","2011","16-34 y.","(2a) intermediate vocational","51","0.0446571067820753","0.0323270907685227","0.0569871227956279"
"Yes, every week","2011","16-34 y.","(2c_gen) general maturity certificate","18","","",""
"Yes, every week","2011","16-34 y.","(2c_voc) vocational maturity certificate","24","","",""
"Yes, every week","2011","16-34 y.","(3a) lower tertiary education","6","","",""
"Yes, every week","2011","16-34 y.","(3b) higher tertiary education","51","0.0936916442256369","0.0677042372376036","0.11967905121367"
"Yes, every week","2011","35-65 y.","(0) in school","","","",""
"Yes, every week","2011","35-65 y.","(1a) inadequately completed","11","","",""
"Yes, every week","2011","35-65 y.","(1b) general elementary school","31","0.0626825681942559","0.0410433627691129","0.0843217736193988"
"Yes, every week","2011","35-65 y.","(1c) basic vocational qualification","139","0.0504583388457459","0.0418968711725906","0.0590198065189012"
"Yes, every week","2011","35-65 y.","(2b) intermediate general qualification","11","","",""
"Yes, every week","2011","35-65 y.","(2a) intermediate vocational","196","0.0503033008589538","0.0433684901003022","0.0572381116176054"
"Yes, every week","2011","35-65 y.","(2c_gen) general maturity certificate","24","","",""
"Yes, every week","2011","35-65 y.","(2c_voc) vocational maturity certificate","65","0.07200424010594","0.0577763502028684","0.0862321300090116"
"Yes, every week","2011","35-65 y.","(3a) lower tertiary education","84","0.0699064871354205","0.05585491635321","0.083958057917631"
"Yes, every week","2011","35-65 y.","(3b) higher tertiary education","344","0.142494616188769","0.128034973075809","0.156954259301729"
"Yes, every week","2011","66 and older","(0) in school","","","",""
"Yes, every week","2011","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2011","66 and older","(1b) general elementary school","1","","",""
"Yes, every week","2011","66 and older","(1c) basic vocational qualification","10","","",""
"Yes, every week","2011","66 and older","(2b) intermediate general qualification","1","","",""
"Yes, every week","2011","66 and older","(2a) intermediate vocational","2","","",""
"Yes, every week","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2011","66 and older","(3a) lower tertiary education","2","","",""
"Yes, every week","2011","66 and older","(3b) higher tertiary education","6","","",""
"Yes, every 2 weeks","2011","16-34 y.","(0) in school","8","","",""
"Yes, every 2 weeks","2011","16-34 y.","(1a) inadequately completed","6","","",""
"Yes, every 2 weeks","2011","16-34 y.","(1b) general elementary school","30","0.133725245188797","0.0922744621113211","0.175176028266273"
"Yes, every 2 weeks","2011","16-34 y.","(1c) basic vocational qualification","48","0.117733868436251","0.0893418673790141","0.146125869493487"
"Yes, every 2 weeks","2011","16-34 y.","(2b) intermediate general qualification","28","","",""
"Yes, every 2 weeks","2011","16-34 y.","(2a) intermediate vocational","143","0.115268477658894","0.0962051049037664","0.134331850414022"
"Yes, every 2 weeks","2011","16-34 y.","(2c_gen) general maturity certificate","32","0.11371668871921","0.077672243341257","0.149761134097163"
"Yes, every 2 weeks","2011","16-34 y.","(2c_voc) vocational maturity certificate","53","0.0901295728057151","0.0646436330082315","0.115615512603199"
"Yes, every 2 weeks","2011","16-34 y.","(3a) lower tertiary education","12","","",""
"Yes, every 2 weeks","2011","16-34 y.","(3b) higher tertiary education","35","0.0624978751053267","0.0409108258764867","0.0840849243341667"
"Yes, every 2 weeks","2011","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2011","35-65 y.","(1a) inadequately completed","5","","",""
"Yes, every 2 weeks","2011","35-65 y.","(1b) general elementary school","41","0.0778682744596863","0.0539460627589338","0.101790486160439"
"Yes, every 2 weeks","2011","35-65 y.","(1c) basic vocational qualification","232","0.0885898329067412","0.0774757505554697","0.0997039152580127"
"Yes, every 2 weeks","2011","35-65 y.","(2b) intermediate general qualification","20","","",""
"Yes, every 2 weeks","2011","35-65 y.","(2a) intermediate vocational","395","0.0965486774459519","0.0871780331739291","0.105919321717975"
"Yes, every 2 weeks","2011","35-65 y.","(2c_gen) general maturity certificate","27","","",""
"Yes, every 2 weeks","2011","35-65 y.","(2c_voc) vocational maturity certificate","124","0.111074293657753","0.0937789985362927","0.128369588779213"
"Yes, every 2 weeks","2011","35-65 y.","(3a) lower tertiary education","94","0.073618764748306","0.0592277318486081","0.088009797648004"
"Yes, every 2 weeks","2011","35-65 y.","(3b) higher tertiary education","211","0.110234631643877","0.0972796531914419","0.123189610096312"
"Yes, every 2 weeks","2011","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2011","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2011","66 and older","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2011","66 and older","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2011","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2011","66 and older","(2a) intermediate vocational","2","","",""
"Yes, every 2 weeks","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2011","66 and older","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2011","66 and older","(3b) higher tertiary education","9","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(0) in school","2","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(1b) general elementary school","7","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(1c) basic vocational qualification","29","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(2b) intermediate general qualification","13","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(2a) intermediate vocational","56","0.0548163378445234","0.0412284540956252","0.0684042215934217"
"Yes, every 3-4 weeks","2011","16-34 y.","(2c_gen) general maturity certificate","16","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(2c_voc) vocational maturity certificate","21","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(3a) lower tertiary education","12","","",""
"Yes, every 3-4 weeks","2011","16-34 y.","(3b) higher tertiary education","52","0.0829488153734648","0.058352140089117","0.107545490657813"
"Yes, every 3-4 weeks","2011","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2011","35-65 y.","(1a) inadequately completed","9","","",""
"Yes, every 3-4 weeks","2011","35-65 y.","(1b) general elementary school","20","","",""
"Yes, every 3-4 weeks","2011","35-65 y.","(1c) basic vocational qualification","140","0.0529866766429801","0.0442250222195481","0.0617483310664122"
"Yes, every 3-4 weeks","2011","35-65 y.","(2b) intermediate general qualification","9","","",""
