"plb0219","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2010","college entrance qualification","general elemantary","","","",""
"Rarely","2010","college entrance qualification","middle vocational","14","","",""
"Rarely","2010","college entrance qualification","vocational + Abi","69","0.174934676453285","0.137750512174057","0.212118840732514"
"Rarely","2010","college entrance qualification","higher vocational","20","","",""
"Rarely","2010","college entrance qualification","higher education","230","0.246189554566442","0.218606384163714","0.273772724969169"
"Rarely","2010","Other degree","in school","","","",""
"Rarely","2010","Other degree","inadequately","","","",""
"Rarely","2010","Other degree","general elemantary","7","","",""
"Rarely","2010","Other degree","middle vocational","22","","",""
"Rarely","2010","Other degree","vocational + Abi","15","","",""
"Rarely","2010","Other degree","higher vocational","1","","",""
"Rarely","2010","Other degree","higher education","28","","",""
"Rarely","2010","no degree/no degree yet","in school","1","","",""
"Rarely","2010","no degree/no degree yet","inadequately","6","","",""
"Rarely","2010","no degree/no degree yet","general elemantary","","","",""
"Rarely","2010","no degree/no degree yet","middle vocational","2","","",""
"Rarely","2010","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2010","no degree/no degree yet","higher vocational","","","",""
"Rarely","2010","no degree/no degree yet","higher education","","","",""
"No, never","2011","lower secondary degree","in school","","","",""
"No, never","2011","lower secondary degree","inadequately","","","",""
"No, never","2011","lower secondary degree","general elemantary","397","0.757216292938699","0.721608895040814","0.792823690836584"
"No, never","2011","lower secondary degree","middle vocational","1726","0.663092406102083","0.644854261058326","0.681330551145841"
"No, never","2011","lower secondary degree","vocational + Abi","8","","",""
"No, never","2011","lower secondary degree","higher vocational","124","0.55280386418087","0.487837077280984","0.617770651080755"
"No, never","2011","lower secondary degree","higher education","22","","",""
"No, never","2011","secondary school degree","in school","","","",""
"No, never","2011","secondary school degree","inadequately","","","",""
"No, never","2011","secondary school degree","general elemantary","282","0.671586247594891","0.626989328613253","0.716183166576529"
"No, never","2011","secondary school degree","middle vocational","2708","0.627159706426301","0.612726620085662","0.641592792766941"
"No, never","2011","secondary school degree","vocational + Abi","7","","",""
"No, never","2011","secondary school degree","higher vocational","341","0.538537762879496","0.498781478704063","0.578294047054928"
"No, never","2011","secondary school degree","higher education","271","0.587950980385849","0.543452604110493","0.632449356661205"
"No, never","2011","college entrance qualification","in school","","","",""
"No, never","2011","college entrance qualification","inadequately","","","",""
"No, never","2011","college entrance qualification","general elemantary","","","",""
"No, never","2011","college entrance qualification","middle vocational","243","0.573838934600237","0.526375194850018","0.621302674350457"
"No, never","2011","college entrance qualification","vocational + Abi","795","0.597808229407596","0.570494229517169","0.625122229298024"
"No, never","2011","college entrance qualification","higher vocational","195","0.49163452491569","0.439334277456743","0.543934772374637"
"No, never","2011","college entrance qualification","higher education","1708","0.487233272117687","0.470716371300595","0.503750172934778"
"No, never","2011","Other degree","in school","","","",""
"No, never","2011","Other degree","inadequately","16","","",""
"No, never","2011","Other degree","general elemantary","131","0.74578683812019","0.681641096395782","0.809932579844599"
"No, never","2011","Other degree","middle vocational","221","0.631028348390485","0.580404365272728","0.681652331508242"
"No, never","2011","Other degree","vocational + Abi","84","0.59254880471886","0.511731608374479","0.673366001063241"
"No, never","2011","Other degree","higher vocational","18","","",""
"No, never","2011","Other degree","higher education","151","0.648266342714466","0.589886189516538","0.706646495912394"
"No, never","2011","no degree/no degree yet","in school","31","0.661838188579388","0.536810863923674","0.786865513235101"
"No, never","2011","no degree/no degree yet","inadequately","79","0.717437459240851","0.637213383250796","0.797661535230906"
"No, never","2011","no degree/no degree yet","general elemantary","","","",""
"No, never","2011","no degree/no degree yet","middle vocational","26","","",""
"No, never","2011","no degree/no degree yet","vocational + Abi","","","",""
"No, never","2011","no degree/no degree yet","higher vocational","2","","",""
"No, never","2011","no degree/no degree yet","higher education","","","",""
"Yes, every week","2011","lower secondary degree","in school","","","",""
"Yes, every week","2011","lower secondary degree","inadequately","","","",""
"Yes, every week","2011","lower secondary degree","general elemantary","36","0.0603285491569634","0.0405556682713938","0.080101430042533"
"Yes, every week","2011","lower secondary degree","middle vocational","147","0.0620885210766151","0.052776910150604","0.0714001320026262"
"Yes, every week","2011","lower secondary degree","vocational + Abi","","","",""
"Yes, every week","2011","lower secondary degree","higher vocational","18","","",""
"Yes, every week","2011","lower secondary degree","higher education","4","","",""
"Yes, every week","2011","secondary school degree","in school","","","",""
"Yes, every week","2011","secondary school degree","inadequately","","","",""
"Yes, every week","2011","secondary school degree","general elemantary","34","0.100904009643666","0.0723017375340108","0.129506281753321"
"Yes, every week","2011","secondary school degree","middle vocational","209","0.0491208083426026","0.0426701485280949","0.0555714681571102"
"Yes, every week","2011","secondary school degree","vocational + Abi","","","",""
"Yes, every week","2011","secondary school degree","higher vocational","40","0.0551652093413262","0.0369581337526582","0.0733722849299942"
"Yes, every week","2011","secondary school degree","higher education","38","0.0806903195041338","0.0560673290749779","0.10531330993329"
"Yes, every week","2011","college entrance qualification","in school","","","",""
"Yes, every week","2011","college entrance qualification","inadequately","","","",""
"Yes, every week","2011","college entrance qualification","general elemantary","","","",""
"Yes, every week","2011","college entrance qualification","middle vocational","31","0.084799708713185","0.0580613147062625","0.111538102720108"
"Yes, every week","2011","college entrance qualification","vocational + Abi","61","0.0558480875449817","0.0430568412849508","0.0686393338050126"
"Yes, every week","2011","college entrance qualification","higher vocational","19","","",""
"Yes, every week","2011","college entrance qualification","higher education","422","0.110364561861021","0.100010254980283","0.120718868741758"
"Yes, every week","2011","Other degree","in school","","","",""
"Yes, every week","2011","Other degree","inadequately","2","","",""
"Yes, every week","2011","Other degree","general elemantary","9","","",""
"Yes, every week","2011","Other degree","middle vocational","27","","",""
"Yes, every week","2011","Other degree","vocational + Abi","6","","",""
"Yes, every week","2011","Other degree","higher vocational","2","","",""
"Yes, every week","2011","Other degree","higher education","23","","",""
"Yes, every week","2011","no degree/no degree yet","in school","7","","",""
"Yes, every week","2011","no degree/no degree yet","inadequately","14","","",""
"Yes, every week","2011","no degree/no degree yet","general elemantary","","","",""
"Yes, every week","2011","no degree/no degree yet","middle vocational","5","","",""
"Yes, every week","2011","no degree/no degree yet","vocational + Abi","","","",""
"Yes, every week","2011","no degree/no degree yet","higher vocational","1","","",""
"Yes, every week","2011","no degree/no degree yet","higher education","","","",""
"Yes, every 2 weeks","2011","lower secondary degree","in school","","","",""
"Yes, every 2 weeks","2011","lower secondary degree","inadequately","","","",""
"Yes, every 2 weeks","2011","lower secondary degree","general elemantary","54","0.0875322604055122","0.0640622476994371","0.111002273111587"
"Yes, every 2 weeks","2011","lower secondary degree","middle vocational","228","0.0871418944522654","0.0762587755329516","0.0980250133715793"
"Yes, every 2 weeks","2011","lower secondary degree","vocational + Abi","","","",""
"Yes, every 2 weeks","2011","lower secondary degree","higher vocational","22","","",""
"Yes, every 2 weeks","2011","lower secondary degree","higher education","4","","",""
"Yes, every 2 weeks","2011","secondary school degree","in school","","","",""
"Yes, every 2 weeks","2011","secondary school degree","inadequately","","","",""
"Yes, every 2 weeks","2011","secondary school degree","general elemantary","47","0.102830192502633","0.0739871585766314","0.131673226428635"
"Yes, every 2 weeks","2011","secondary school degree","middle vocational","481","0.103914434365179","0.0948064684906379","0.11302240023972"
"Yes, every 2 weeks","2011","secondary school degree","vocational + Abi","1","","",""
"Yes, every 2 weeks","2011","secondary school degree","higher vocational","58","0.079064516632885","0.0575448749837358","0.100584158282034"
"Yes, every 2 weeks","2011","secondary school degree","higher education","43","0.0900037737398778","0.0641306230864046","0.115876924393351"
