"plb0219","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 2 weeks","2007","North Rhine-Westphalia","middle vocational","88","0.0914186892892079","0.073809482300957","0.109027896277459","3"
"Yes, every 2 weeks","2007","North Rhine-Westphalia","vocational + Abi","15","","","","3"
"Yes, every 2 weeks","2007","North Rhine-Westphalia","higher vocational","27","","","","3"
"Yes, every 2 weeks","2007","North Rhine-Westphalia","higher education","49","0.101560226596302","0.0772067669335673","0.125913686259037","3"
"Yes, every 2 weeks","2007","Brandenburg","general elemantary","2","","","","3"
"Yes, every 2 weeks","2007","Brandenburg","middle vocational","26","","","","3"
"Yes, every 2 weeks","2007","Brandenburg","vocational + Abi","2","","","","3"
"Yes, every 2 weeks","2007","Brandenburg","higher vocational","5","","","","3"
"Yes, every 2 weeks","2007","Brandenburg","higher education","12","","","","3"
"Yes, every 2 weeks","2007","Thuringia","general elemantary","2","","","","3"
"Yes, every 2 weeks","2007","Thuringia","middle vocational","25","","","","3"
"Yes, every 2 weeks","2007","Thuringia","vocational + Abi","4","","","","3"
"Yes, every 2 weeks","2007","Thuringia","higher vocational","2","","","","3"
"Yes, every 2 weeks","2007","Thuringia","higher education","8","","","","3"
"Yes, every 3-4 weeks","2007","Hamburg","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Hesse","general elemantary","5","","","","4"
"Yes, every 3-4 weeks","2007","Schleswig-Holstein","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Hamburg","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2007","Schleswig-Holstein","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2007","Schleswig-Holstein","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2007","Schleswig-Holstein","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Schleswig-Holstein","middle vocational","4","","","","4"
"Yes, every 3-4 weeks","2007","Schleswig-Holstein","higher vocational","2","","","","4"
"Yes, every 3-4 weeks","2007","Schleswig-Holstein","higher education","6","","","","4"
"Yes, every 3-4 weeks","2007","Hamburg","in school","","","","","4"
"Yes, every 3-4 weeks","2007","North Rhine-Westphalia","higher education","40","0.077330348241666","0.0557949725975601","0.098865723885772","4"
"Yes, every 3-4 weeks","2007","Hesse","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Hesse","inadequately","1","","","","4"
"Yes, every 3-4 weeks","2007","Hamburg","middle vocational","8","","","","4"
"Yes, every 3-4 weeks","2007","Hamburg","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2007","Hamburg","higher vocational","1","","","","4"
"Yes, every 3-4 weeks","2007","Hamburg","higher education","3","","","","4"
"Yes, every 3-4 weeks","2007","Lower Saxony","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Lower Saxony","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Lower Saxony","general elemantary","3","","","","4"
"Yes, every 3-4 weeks","2007","Lower Saxony","middle vocational","35","0.0873786001373849","0.0632230849344783","0.111534115340291","4"
"Yes, every 3-4 weeks","2007","Lower Saxony","vocational + Abi","4","","","","4"
"Yes, every 3-4 weeks","2007","Lower Saxony","higher vocational","7","","","","4"
"Yes, every 3-4 weeks","2007","Lower Saxony","higher education","10","","","","4"
"Yes, every 3-4 weeks","2007","Bremen","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Bremen","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Bremen","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2007","Bremen","middle vocational","1","","","","4"
"Yes, every 3-4 weeks","2007","Bremen","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2007","Bremen","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2007","Bremen","higher education","1","","","","4"
"Yes, every 3-4 weeks","2007","North Rhine-Westphalia","in school","1","","","","4"
"Yes, every 3-4 weeks","2007","North Rhine-Westphalia","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","North Rhine-Westphalia","general elemantary","12","","","","4"
"Yes, every 3-4 weeks","2007","North Rhine-Westphalia","middle vocational","33","0.0443417506325857","0.0317641405292919","0.0569193607358795","4"
"Yes, every 3-4 weeks","2007","North Rhine-Westphalia","vocational + Abi","10","","","","4"
"Yes, every 3-4 weeks","2007","North Rhine-Westphalia","higher vocational","9","","","","4"
"Yes, every 3-4 weeks","2007","Hesse","middle vocational","18","","","","4"
"Yes, every 3-4 weeks","2007","Hesse","vocational + Abi","3","","","","4"
"Yes, every 3-4 weeks","2007","Hesse","higher vocational","1","","","","4"
"Yes, every 3-4 weeks","2007","Hesse","higher education","15","","","","4"
"Yes, every 3-4 weeks","2007","Rhineland-Palatinate,Saarland","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Rhineland-Palatinate,Saarland","inadequately","1","","","","4"
"Yes, every 3-4 weeks","2007","Rhineland-Palatinate,Saarland","general elemantary","3","","","","4"
"Yes, every 3-4 weeks","2007","Rhineland-Palatinate,Saarland","middle vocational","13","","","","4"
"Yes, every 3-4 weeks","2007","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","4"
"Yes, every 3-4 weeks","2007","Rhineland-Palatinate,Saarland","higher vocational","4","","","","4"
"Yes, every 3-4 weeks","2007","Rhineland-Palatinate,Saarland","higher education","7","","","","4"
"Yes, every 3-4 weeks","2007","Baden-Württemberg","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Baden-Württemberg","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Baden-Württemberg","general elemantary","7","","","","4"
"Yes, every 3-4 weeks","2007","Baden-Württemberg","middle vocational","35","0.0467557042163674","0.0308996930163126","0.0626117154164222","4"
"Yes, every 3-4 weeks","2007","Brandenburg","higher vocational","1","","","","4"
"Yes, every 3-4 weeks","2007","Brandenburg","higher education","7","","","","4"
"Yes, every 3-4 weeks","2007","Mecklenburg-Western Pomerania","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Mecklenburg-Western Pomerania","general elemantary","1","","","","4"
"Yes, every 3-4 weeks","2007","Mecklenburg-Western Pomerania","middle vocational","8","","","","4"
"Yes, every 3-4 weeks","2007","Baden-Württemberg","vocational + Abi","13","","","","4"
"Yes, every 3-4 weeks","2007","Baden-Württemberg","higher vocational","10","","","","4"
"Yes, every 3-4 weeks","2007","Baden-Württemberg","higher education","18","","","","4"
"Yes, every 3-4 weeks","2007","Bavaria","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Bavaria","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Bavaria","general elemantary","6","","","","4"
"Yes, every 3-4 weeks","2007","Bavaria","middle vocational","40","0.042502120926126","0.0293879644579095","0.0556162773943425","4"
"Yes, every 3-4 weeks","2007","Bavaria","vocational + Abi","7","","","","4"
"Yes, every 3-4 weeks","2007","Bavaria","higher vocational","9","","","","4"
"Yes, every 3-4 weeks","2007","Bavaria","higher education","29","","","","4"
"Yes, every 3-4 weeks","2007","Berlin","in school","1","","","","4"
"Yes, every 3-4 weeks","2007","Berlin","inadequately","1","","","","4"
"Yes, every 3-4 weeks","2007","Berlin","general elemantary","2","","","","4"
"Yes, every 3-4 weeks","2007","Berlin","middle vocational","6","","","","4"
"Yes, every 3-4 weeks","2007","Berlin","vocational + Abi","1","","","","4"
"Yes, every 3-4 weeks","2007","Berlin","higher vocational","3","","","","4"
"Yes, every 3-4 weeks","2007","Berlin","higher education","15","","","","4"
"Yes, every 3-4 weeks","2007","Brandenburg","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Brandenburg","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Brandenburg","general elemantary","1","","","","4"
"Yes, every 3-4 weeks","2007","Brandenburg","middle vocational","9","","","","4"
"Yes, every 3-4 weeks","2007","Brandenburg","vocational + Abi","1","","","","4"
"Yes, every 3-4 weeks","2007","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","4"
"Yes, every 3-4 weeks","2007","Mecklenburg-Western Pomerania","higher vocational","1","","","","4"
"Yes, every 3-4 weeks","2007","Mecklenburg-Western Pomerania","higher education","6","","","","4"
"Yes, every 3-4 weeks","2007","Saxony","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Saxony","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Saxony","general elemantary","2","","","","4"
"Yes, every 3-4 weeks","2007","Saxony","middle vocational","14","","","","4"
"Yes, every 3-4 weeks","2007","Saxony","vocational + Abi","1","","","","4"
"Yes, every 3-4 weeks","2007","Saxony","higher vocational","6","","","","4"
"Yes, every 3-4 weeks","2007","Saxony","higher education","11","","","","4"
"Yes, every 3-4 weeks","2007","Saxony-Anhalt","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Saxony-Anhalt","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Saxony-Anhalt","general elemantary","","","","","4"
"Yes, every 3-4 weeks","2007","Saxony-Anhalt","middle vocational","15","","","","4"
"Yes, every 3-4 weeks","2007","Saxony-Anhalt","vocational + Abi","3","","","","4"
"Yes, every 3-4 weeks","2007","Saxony-Anhalt","higher vocational","","","","","4"
"Yes, every 3-4 weeks","2007","Saxony-Anhalt","higher education","13","","","","4"
"Yes, every 3-4 weeks","2007","Thuringia","in school","","","","","4"
"Yes, every 3-4 weeks","2007","Thuringia","inadequately","","","","","4"
"Yes, every 3-4 weeks","2007","Thuringia","general elemantary","1","","","","4"
"Yes, every 3-4 weeks","2007","Thuringia","middle vocational","15","","","","4"
"Yes, every 3-4 weeks","2007","Thuringia","vocational + Abi","","","","","4"
"Yes, every 3-4 weeks","2007","Thuringia","higher vocational","1","","","","4"
"Yes, every 3-4 weeks","2007","Thuringia","higher education","6","","","","4"
"Yes, every week","2007","Hamburg","middle vocational","1","","","","2"
"Yes, every week","2007","Hesse","middle vocational","27","","","","2"
"Yes, every week","2007","Hamburg","general elemantary","1","","","","2"
"Yes, every week","2007","Hesse","vocational + Abi","4","","","","2"
"Yes, every week","2007","Schleswig-Holstein","inadequately","","","","","2"
"Yes, every week","2007","Hesse","higher vocational","3","","","","2"
"Yes, every week","2007","Schleswig-Holstein","general elemantary","3","","","","2"
"Yes, every week","2007","Schleswig-Holstein","middle vocational","9","","","","2"
"Yes, every week","2007","Schleswig-Holstein","in school","","","","","2"
"Yes, every week","2007","Hamburg","inadequately","","","","","2"
"Yes, every week","2007","Hesse","higher education","30","0.128148020131889","0.0865474215098823","0.169748618753895","2"
"Yes, every week","2007","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Yes, every week","2007","Schleswig-Holstein","vocational + Abi","","","","","2"
"Yes, every week","2007","Schleswig-Holstein","higher vocational","2","","","","2"
"Yes, every week","2007","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Yes, every week","2007","Rhineland-Palatinate,Saarland","general elemantary","4","","","","2"
"Yes, every week","2007","Schleswig-Holstein","higher education","5","","","","2"
"Yes, every week","2007","Hamburg","in school","","","","","2"
"Yes, every week","2007","North Rhine-Westphalia","higher vocational","6","","","","2"
"Yes, every week","2007","North Rhine-Westphalia","higher education","66","0.0973485994370832","0.0734496266582323","0.121247572215934","2"
"Yes, every week","2007","Hesse","in school","","","","","2"
"Yes, every week","2007","Hesse","inadequately","","","","","2"
"Yes, every week","2007","Hamburg","vocational + Abi","","","","","2"
"Yes, every week","2007","Hamburg","higher vocational","","","","","2"
"Yes, every week","2007","Hamburg","higher education","4","","","","2"
"Yes, every week","2007","Hesse","general elemantary","1","","","","2"
"Yes, every week","2007","Lower Saxony","in school","1","","","","2"
"Yes, every week","2007","Lower Saxony","inadequately","1","","","","2"
"Yes, every week","2007","Lower Saxony","general elemantary","8","","","","2"
"Yes, every week","2007","Lower Saxony","middle vocational","35","0.0645666494803309","0.043544409510127","0.0855888894505349","2"
"Yes, every week","2007","Lower Saxony","vocational + Abi","4","","","","2"
"Yes, every week","2007","Lower Saxony","higher vocational","9","","","","2"
"Yes, every week","2007","Lower Saxony","higher education","32","0.155014401312462","0.106749447745115","0.203279354879809","2"
"Yes, every week","2007","Bremen","in school","","","","","2"
"Yes, every week","2007","Bremen","inadequately","","","","","2"
"Yes, every week","2007","Bremen","general elemantary","","","","","2"
"Yes, every week","2007","Bremen","middle vocational","","","","","2"
"Yes, every week","2007","Bremen","vocational + Abi","","","","","2"
"Yes, every week","2007","Bremen","higher vocational","","","","","2"
"Yes, every week","2007","Bremen","higher education","5","","","","2"
"Yes, every week","2007","North Rhine-Westphalia","in school","","","","","2"
"Yes, every week","2007","North Rhine-Westphalia","inadequately","1","","","","2"
"Yes, every week","2007","North Rhine-Westphalia","general elemantary","7","","","","2"
"Yes, every week","2007","North Rhine-Westphalia","middle vocational","41","0.0399823173972286","0.0280117702618841","0.0519528645325731","2"
"Yes, every week","2007","North Rhine-Westphalia","vocational + Abi","13","","","","2"
