"plb0219","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","secondary school degree","(3a) lower tertiary education","58","0.219278643150138","0.171157590554349","0.267399695745927"
"Rarely","2009","secondary school degree","(3b) higher tertiary education","10","","",""
"Rarely","2009","college entrance qualification","(0) in school","","","",""
"Rarely","2009","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2009","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2009","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2009","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2009","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2009","college entrance qualification","(2c_gen) general maturity certificate","42","0.131916024475954","0.0951254933529611","0.168706555598948"
"Rarely","2009","college entrance qualification","(2c_voc) vocational maturity certificate","163","0.200019011330403","0.172723163523881","0.227314859136925"
"Rarely","2009","college entrance qualification","(3a) lower tertiary education","193","0.277119637938022","0.243203851105138","0.311035424770905"
"Rarely","2009","college entrance qualification","(3b) higher tertiary education","368","0.277401525010438","0.254537659330529","0.300265390690347"
"Rarely","2009","Other degree","(0) in school","","","",""
"Rarely","2009","Other degree","(1a) inadequately completed","","","",""
"Rarely","2009","Other degree","(1b) general elementary school","7","","",""
"Rarely","2009","Other degree","(1c) basic vocational qualification","13","","",""
"Rarely","2009","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2009","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2009","Other degree","(2c_gen) general maturity certificate","3","","",""
"Rarely","2009","Other degree","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","2009","Other degree","(3a) lower tertiary education","3","","",""
"Rarely","2009","Other degree","(3b) higher tertiary education","19","","",""
"Rarely","2009","no degree/no degree yet","(0) in school","7","","",""
"Rarely","2009","no degree/no degree yet","(1a) inadequately completed","6","","",""
"Rarely","2009","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2009","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2009","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2009","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2009","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2009","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2009","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","2009","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No, never","2010","lower secondary degree","(0) in school","","","",""
"No, never","2010","lower secondary degree","(1a) inadequately completed","","","",""
"No, never","2010","lower secondary degree","(1b) general elementary school","113","0.67417354435947","0.603926337454855","0.744420751264085"
"No, never","2010","lower secondary degree","(1c) basic vocational qualification","432","0.622163052294759","0.586449275291292","0.657876829298226"
"No, never","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"No, never","2010","lower secondary degree","(2a) intermediate vocational","","","",""
"No, never","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No, never","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2010","lower secondary degree","(3a) lower tertiary education","2","","",""
"No, never","2010","lower secondary degree","(3b) higher tertiary education","1","","",""
"No, never","2010","secondary school degree","(0) in school","","","",""
"No, never","2010","secondary school degree","(1a) inadequately completed","","","",""
"No, never","2010","secondary school degree","(1b) general elementary school","","","",""
"No, never","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"No, never","2010","secondary school degree","(2b) intermediate general qualification","69","0.649699534000765","0.561347670327387","0.738051397674144"
"No, never","2010","secondary school degree","(2a) intermediate vocational","821","0.58999259487296","0.564275076453529","0.615710113292391"
"No, never","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No, never","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No, never","2010","secondary school degree","(3a) lower tertiary education","20","","",""
"No, never","2010","secondary school degree","(3b) higher tertiary education","7","","",""
"No, never","2010","college entrance qualification","(0) in school","","","",""
"No, never","2010","college entrance qualification","(1a) inadequately completed","","","",""
"No, never","2010","college entrance qualification","(1b) general elementary school","","","",""
"No, never","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"No, never","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"No, never","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"No, never","2010","college entrance qualification","(2c_gen) general maturity certificate","32","0.402904260017592","0.294746555518093","0.511061964517091"
"No, never","2010","college entrance qualification","(2c_voc) vocational maturity certificate","292","0.603685072200348","0.560108722838656","0.647261421562039"
"No, never","2010","college entrance qualification","(3a) lower tertiary education","151","0.551611520505121","0.492724891122467","0.610498149887775"
"No, never","2010","college entrance qualification","(3b) higher tertiary education","279","0.443883191174992","0.406064309043695","0.481702073306289"
"No, never","2010","Other degree","(0) in school","","","",""
"No, never","2010","Other degree","(1a) inadequately completed","","","",""
"No, never","2010","Other degree","(1b) general elementary school","72","0.712377212718989","0.62496016536265","0.799794260075329"
"No, never","2010","Other degree","(1c) basic vocational qualification","69","0.688259532008447","0.599661076641195","0.7768579873757"
"No, never","2010","Other degree","(2b) intermediate general qualification","","","",""
"No, never","2010","Other degree","(2a) intermediate vocational","","","",""
"No, never","2010","Other degree","(2c_gen) general maturity certificate","26","","",""
"No, never","2010","Other degree","(2c_voc) vocational maturity certificate","45","0.520919974221713","0.410056029613852","0.631783918829575"
"No, never","2010","Other degree","(3a) lower tertiary education","4","","",""
"No, never","2010","Other degree","(3b) higher tertiary education","41","0.375890358672446","0.281430249491632","0.470350467853261"
"No, never","2010","no degree/no degree yet","(0) in school","14","","",""
"No, never","2010","no degree/no degree yet","(1a) inadequately completed","39","0.55902574327635","0.443536525729036","0.674514960823664"
"No, never","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"No, never","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No, never","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No, never","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No, never","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No, never","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No, never","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No, never","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Yes, every week","2010","lower secondary degree","(0) in school","","","",""
"Yes, every week","2010","lower secondary degree","(1a) inadequately completed","","","",""
"Yes, every week","2010","lower secondary degree","(1b) general elementary school","11","","",""
"Yes, every week","2010","lower secondary degree","(1c) basic vocational qualification","38","0.0411780284506995","0.0265416636459225","0.0558143932554764"
"Yes, every week","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"Yes, every week","2010","lower secondary degree","(2a) intermediate vocational","","","",""
"Yes, every week","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2010","lower secondary degree","(3a) lower tertiary education","","","",""
"Yes, every week","2010","lower secondary degree","(3b) higher tertiary education","","","",""
"Yes, every week","2010","secondary school degree","(0) in school","","","",""
"Yes, every week","2010","secondary school degree","(1a) inadequately completed","","","",""
"Yes, every week","2010","secondary school degree","(1b) general elementary school","","","",""
"Yes, every week","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"Yes, every week","2010","secondary school degree","(2b) intermediate general qualification","9","","",""
"Yes, every week","2010","secondary school degree","(2a) intermediate vocational","80","0.057029231923088","0.044903504397076","0.0691549594490999"
"Yes, every week","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2010","secondary school degree","(3a) lower tertiary education","3","","",""
"Yes, every week","2010","secondary school degree","(3b) higher tertiary education","2","","",""
"Yes, every week","2010","college entrance qualification","(0) in school","","","",""
