"pli0096_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1996","Couple + C. LE and GT 16","higher vocational","11","","",""
"Min 1x per week","1996","Couple + C. LE and GT 16","higher education","19","","",""
"Min 1x per month","1996","1-pers.-HH","in school","","","",""
"Min 1x per month","1996","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1996","1-pers.-HH","general elemantary","9","","",""
"Min 1x per month","1996","1-pers.-HH","middle vocational","40","0.0548629344381533","0.0386736292934096","0.071052239582897"
"Min 1x per month","1996","1-pers.-HH","vocational + Abi","5","","",""
"Min 1x per month","1996","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","1996","1-pers.-HH","higher education","15","","",""
"Min 1x per month","1996","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1996","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","1996","(Married) couple without C. ","general elemantary","28","","",""
"Min 1x per month","1996","(Married) couple without C. ","middle vocational","121","0.0679515811579997","0.0567730655985649","0.0791300967174346"
"Min 1x per month","1996","(Married) couple without C. ","vocational + Abi","4","","",""
"Min 1x per month","1996","(Married) couple without C. ","higher vocational","24","","",""
"Min 1x per month","1996","(Married) couple without C. ","higher education","63","0.134680049298045","0.105109928253201","0.164250170342888"
"Min 1x per month","1996","Single parent ","in school","2","","",""
"Min 1x per month","1996","Single parent ","inadequately","1","","",""
"Min 1x per month","1996","Single parent ","general elemantary","7","","",""
"Min 1x per month","1996","Single parent ","middle vocational","13","","",""
"Min 1x per month","1996","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1996","Single parent ","higher vocational","","","",""
"Min 1x per month","1996","Single parent ","higher education","4","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","inadequately","2","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","general elemantary","14","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","middle vocational","121","0.0963557579244281","0.0818836027094911","0.110827913139365"
"Min 1x per month","1996","Couple + C. LE 16 ","vocational + Abi","15","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","higher vocational","29","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","higher education","45","0.0873537325696127","0.0625302979566637","0.112177167182562"
"Min 1x per month","1996","Couple + C. GT 16 ","in school","5","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","inadequately","5","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","general elemantary","26","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","middle vocational","86","0.0874870679079071","0.0709543937116719","0.104019742104142"
"Min 1x per month","1996","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","higher vocational","19","","",""
"Min 1x per month","1996","Couple + C. GT 16 ","higher education","28","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","in school","3","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","inadequately","1","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","general elemantary","9","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","middle vocational","44","0.102794864197055","0.0762815262918912","0.129308202102219"
"Min 1x per month","1996","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","higher vocational","6","","",""
"Min 1x per month","1996","Couple + C. LE and GT 16","higher education","19","","",""
"Rarely","1996","1-pers.-HH","in school","","","",""
"Rarely","1996","1-pers.-HH","inadequately","2","","",""
"Rarely","1996","1-pers.-HH","general elemantary","20","","",""
"Rarely","1996","1-pers.-HH","middle vocational","64","0.0907114708927279","0.0702929981053752","0.111129943680081"
"Rarely","1996","1-pers.-HH","vocational + Abi","9","","",""
"Rarely","1996","1-pers.-HH","higher vocational","14","","",""
"Rarely","1996","1-pers.-HH","higher education","26","","",""
"Rarely","1996","(Married) couple without C. ","in school","","","",""
"Rarely","1996","(Married) couple without C. ","inadequately","4","","",""
"Rarely","1996","(Married) couple without C. ","general elemantary","62","0.0915142459673648","0.0683265134381058","0.114701978496624"
"Rarely","1996","(Married) couple without C. ","middle vocational","238","0.133134505136866","0.118044607711326","0.148224402562406"
"Rarely","1996","(Married) couple without C. ","vocational + Abi","17","","",""
"Rarely","1996","(Married) couple without C. ","higher vocational","41","0.169480378233091","0.12230888597587","0.216651870490313"
"Rarely","1996","(Married) couple without C. ","higher education","71","0.133604017257832","0.104133952924212","0.163074081591452"
"Rarely","1996","Single parent ","in school","3","","",""
"Rarely","1996","Single parent ","inadequately","2","","",""
"Rarely","1996","Single parent ","general elemantary","20","","",""
"Rarely","1996","Single parent ","middle vocational","35","0.11938014074446","0.0843975957035818","0.154362685785339"
"Rarely","1996","Single parent ","vocational + Abi","4","","",""
"Rarely","1996","Single parent ","higher vocational","3","","",""
"Rarely","1996","Single parent ","higher education","9","","",""
"Rarely","1996","Couple + C. LE 16 ","in school","","","",""
"Rarely","1996","Couple + C. LE 16 ","inadequately","7","","",""
"Rarely","1996","Couple + C. LE 16 ","general elemantary","40","0.109559128043041","0.0775602777160141","0.141557978370068"
"Rarely","1996","Couple + C. LE 16 ","middle vocational","241","0.159558198011509","0.14159808698673","0.177518309036287"
"Rarely","1996","Couple + C. LE 16 ","vocational + Abi","23","","",""
"Rarely","1996","Couple + C. LE 16 ","higher vocational","49","0.23119984342205","0.177524551217448","0.284875135626653"
"Rarely","1996","Couple + C. LE 16 ","higher education","87","0.206449746615494","0.170864966132848","0.24203452709814"
"Rarely","1996","Couple + C. GT 16 ","in school","24","","",""
"Rarely","1996","Couple + C. GT 16 ","inadequately","13","","",""
"Rarely","1996","Couple + C. GT 16 ","general elemantary","72","0.16773468986586","0.134063391570701","0.201405988161018"
"Rarely","1996","Couple + C. GT 16 ","middle vocational","173","0.179936870940772","0.157460024035578","0.202413717845966"
"Rarely","1996","Couple + C. GT 16 ","vocational + Abi","14","","",""
"Rarely","1996","Couple + C. GT 16 ","higher vocational","19","","",""
"Rarely","1996","Couple + C. GT 16 ","higher education","59","0.249566043232841","0.198510543027467","0.300621543438215"
"Rarely","1996","Couple + C. LE and GT 16","in school","17","","",""
"Rarely","1996","Couple + C. LE and GT 16","inadequately","6","","",""
"Rarely","1996","Couple + C. LE and GT 16","general elemantary","40","0.17819240293534","0.133919621161357","0.222465184709323"
"Rarely","1996","Couple + C. LE and GT 16","middle vocational","82","0.167363145744905","0.134772681061573","0.199953610428237"
"Rarely","1996","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Rarely","1996","Couple + C. LE and GT 16","higher vocational","9","","",""
"Rarely","1996","Couple + C. LE and GT 16","higher education","28","","",""
"Never","1996","1-pers.-HH","in school","2","","",""
"Never","1996","1-pers.-HH","inadequately","28","","",""
"Never","1996","1-pers.-HH","general elemantary","318","0.890054876740912","0.857513921929223","0.922595831552602"
"Never","1996","1-pers.-HH","middle vocational","607","0.782304033843202","0.752964428306046","0.811643639380357"
"Never","1996","1-pers.-HH","vocational + Abi","50","0.730722558862538","0.624507294822371","0.836937822902705"
"Never","1996","1-pers.-HH","higher vocational","48","0.668126389432","0.560106846844367","0.776145932019633"
"Never","1996","1-pers.-HH","higher education","114","0.601465600711344","0.529338286381824","0.673592915040864"
"Never","1996","(Married) couple without C. ","in school","2","","",""
"Never","1996","(Married) couple without C. ","inadequately","70","0.940724580381443","0.88763493072572","0.993814230037165"
"Never","1996","(Married) couple without C. ","general elemantary","485","0.809728152534565","0.778162719214119","0.841293585855012"
"Never","1996","(Married) couple without C. ","middle vocational","1467","0.731472606848808","0.711786563073118","0.751158650624498"
"Never","1996","(Married) couple without C. ","vocational + Abi","81","0.761896057636402","0.684387393354049","0.839404721918755"
"Never","1996","(Married) couple without C. ","higher vocational","161","0.650036952940112","0.590068192536948","0.710005713343277"
"Never","1996","(Married) couple without C. ","higher education","322","0.615764829113883","0.573632146870648","0.657897511357118"
"Never","1996","Single parent ","in school","26","","",""
"Never","1996","Single parent ","inadequately","23","","",""
"Never","1996","Single parent ","general elemantary","112","0.750199999753557","0.678998577973686","0.821401421533428"
"Never","1996","Single parent ","middle vocational","260","0.756285385221017","0.709964722782023","0.802606047660011"
"Never","1996","Single parent ","vocational + Abi","9","","",""
"Never","1996","Single parent ","higher vocational","14","","",""
"Never","1996","Single parent ","higher education","46","0.63720715165949","0.51941190025425","0.755002403064729"
"Never","1996","Couple + C. LE 16 ","in school","3","","",""
"Never","1996","Couple + C. LE 16 ","inadequately","67","0.89897384501132","0.831661740531152","0.966285949491488"
"Never","1996","Couple + C. LE 16 ","general elemantary","301","0.795509326776282","0.754188696380377","0.836829957172187"
"Never","1996","Couple + C. LE 16 ","middle vocational","1131","0.659796877555239","0.636560420594401","0.683033334516077"
"Never","1996","Couple + C. LE 16 ","vocational + Abi","112","0.655862706646451","0.58224870314618","0.729476710146721"
"Never","1996","Couple + C. LE 16 ","higher vocational","127","0.528561836777797","0.465009110218764","0.59211456333683"
"Never","1996","Couple + C. LE 16 ","higher education","331","0.637314301079559","0.595046277185243","0.679582324973876"
"Never","1996","Couple + C. GT 16 ","in school","87","0.634801263538867","0.549363140272647","0.720239386805087"
"Never","1996","Couple + C. GT 16 ","inadequately","122","0.834837986229211","0.773763460317859","0.895912512140563"
"Never","1996","Couple + C. GT 16 ","general elemantary","348","0.70128253151793","0.660035343984242","0.742529719051619"
"Never","1996","Couple + C. GT 16 ","middle vocational","766","0.633848762041787","0.605660082061704","0.66203744202187"
"Never","1996","Couple + C. GT 16 ","vocational + Abi","49","0.693729241357421","0.586511492580259","0.800946990134583"
"Never","1996","Couple + C. GT 16 ","higher vocational","55","0.451939942068715","0.357196404327822","0.546683479809609"
"Never","1996","Couple + C. GT 16 ","higher education","161","0.564173045304624","0.505672924925954","0.622673165683294"
"Never","1996","Couple + C. LE and GT 16","in school","88","0.720515013920688","0.639202775102626","0.801827252738749"
"Never","1996","Couple + C. LE and GT 16","inadequately","76","0.900658443378148","0.837069124823704","0.964247761932591"
"Never","1996","Couple + C. LE and GT 16","general elemantary","222","0.687085147936345","0.633440609673986","0.740729686198704"
"Never","1996","Couple + C. LE and GT 16","middle vocational","339","0.627923601682806","0.585724589230867","0.670122614134745"
"Never","1996","Couple + C. LE and GT 16","vocational + Abi","21","","",""
"Never","1996","Couple + C. LE and GT 16","higher vocational","25","","",""
"Never","1996","Couple + C. LE and GT 16","higher education","83","0.561813710704704","0.482146334184366","0.641481087225042"
"Daily","1997","1-pers.-HH","in school","","","",""
"Daily","1997","1-pers.-HH","inadequately","","","",""
"Daily","1997","1-pers.-HH","general elemantary","","","",""
"Daily","1997","1-pers.-HH","middle vocational","","","",""
"Daily","1997","1-pers.-HH","vocational + Abi","","","",""
"Daily","1997","1-pers.-HH","higher vocational","","","",""
"Daily","1997","1-pers.-HH","higher education","","","",""
"Daily","1997","(Married) couple without C. ","in school","","","",""
"Daily","1997","(Married) couple without C. ","inadequately","","","",""
"Daily","1997","(Married) couple without C. ","general elemantary","","","",""
"Daily","1997","(Married) couple without C. ","middle vocational","","","",""
"Daily","1997","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","1997","(Married) couple without C. ","higher vocational","","","",""
"Daily","1997","(Married) couple without C. ","higher education","","","",""
"Daily","1997","Single parent ","in school","","","",""
"Daily","1997","Single parent ","inadequately","","","",""
