"pli0096_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1989","Lower Saxony","direct migration background","","","",""
"Min 1x per month","1989","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1989","Bremen","no migration background","","","",""
"Min 1x per month","1989","Bremen","direct migration background","","","",""
"Min 1x per month","1989","Bremen","indirect migration background","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","1989","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","1989","Hesse","no migration background","","","",""
"Min 1x per month","1989","Hesse","direct migration background","","","",""
"Min 1x per month","1989","Hesse","indirect migration background","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","1989","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1989","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","1989","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","1989","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1989","Bavaria","no migration background","","","",""
"Min 1x per month","1989","Bavaria","direct migration background","","","",""
"Min 1x per month","1989","Bavaria","indirect migration background","","","",""
"Min 1x per month","1989","Berlin","no migration background","","","",""
"Min 1x per month","1989","Berlin","direct migration background","","","",""
"Min 1x per month","1989","Berlin","indirect migration background","","","",""
"Min 1x per month","1989","Brandenburg","no migration background","","","",""
"Min 1x per month","1989","Brandenburg","direct migration background","","","",""
"Min 1x per month","1989","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1989","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1989","Saxony","no migration background","","","",""
"Min 1x per month","1989","Saxony","direct migration background","","","",""
"Min 1x per month","1989","Saxony","indirect migration background","","","",""
"Min 1x per month","1989","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","1989","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1989","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1989","Thuringia","no migration background","","","",""
"Min 1x per month","1989","Thuringia","direct migration background","","","",""
"Min 1x per month","1989","Thuringia","indirect migration background","","","",""
"Rarely","1989","Schleswig-Holstein","no migration background","","","",""
"Rarely","1989","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1989","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1989","Hamburg","no migration background","","","",""
"Rarely","1989","Hamburg","direct migration background","","","",""
"Rarely","1989","Hamburg","indirect migration background","","","",""
"Rarely","1989","Lower Saxony","no migration background","","","",""
"Rarely","1989","Lower Saxony","direct migration background","","","",""
"Rarely","1989","Lower Saxony","indirect migration background","","","",""
"Rarely","1989","Bremen","no migration background","","","",""
"Rarely","1989","Bremen","direct migration background","","","",""
"Rarely","1989","Bremen","indirect migration background","","","",""
"Rarely","1989","North Rhine-Westphalia","no migration background","","","",""
"Rarely","1989","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","1989","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","1989","Hesse","no migration background","","","",""
"Rarely","1989","Hesse","direct migration background","","","",""
"Rarely","1989","Hesse","indirect migration background","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","1989","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1989","Baden-Württemberg","no migration background","","","",""
"Rarely","1989","Baden-Württemberg","direct migration background","","","",""
"Rarely","1989","Baden-Württemberg","indirect migration background","","","",""
"Rarely","1989","Bavaria","no migration background","","","",""
"Rarely","1989","Bavaria","direct migration background","","","",""
"Rarely","1989","Bavaria","indirect migration background","","","",""
"Rarely","1989","Berlin","no migration background","","","",""
"Rarely","1989","Berlin","direct migration background","","","",""
"Rarely","1989","Berlin","indirect migration background","","","",""
"Rarely","1989","Brandenburg","no migration background","","","",""
"Rarely","1989","Brandenburg","direct migration background","","","",""
"Rarely","1989","Brandenburg","indirect migration background","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1989","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1989","Saxony","no migration background","","","",""
"Rarely","1989","Saxony","direct migration background","","","",""
"Rarely","1989","Saxony","indirect migration background","","","",""
"Rarely","1989","Saxony-Anhalt","no migration background","","","",""
"Rarely","1989","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1989","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1989","Thuringia","no migration background","","","",""
"Rarely","1989","Thuringia","direct migration background","","","",""
"Rarely","1989","Thuringia","indirect migration background","","","",""
"Never","1989","Schleswig-Holstein","no migration background","","","",""
"Never","1989","Schleswig-Holstein","direct migration background","","","",""
"Never","1989","Schleswig-Holstein","indirect migration background","","","",""
"Never","1989","Hamburg","no migration background","","","",""
"Never","1989","Hamburg","direct migration background","","","",""
"Never","1989","Hamburg","indirect migration background","","","",""
"Never","1989","Lower Saxony","no migration background","","","",""
"Never","1989","Lower Saxony","direct migration background","","","",""
"Never","1989","Lower Saxony","indirect migration background","","","",""
"Never","1989","Bremen","no migration background","","","",""
"Never","1989","Bremen","direct migration background","","","",""
"Never","1989","Bremen","indirect migration background","","","",""
"Never","1989","North Rhine-Westphalia","no migration background","","","",""
"Never","1989","North Rhine-Westphalia","direct migration background","","","",""
"Never","1989","North Rhine-Westphalia","indirect migration background","","","",""
"Never","1989","Hesse","no migration background","","","",""
"Never","1989","Hesse","direct migration background","","","",""
"Never","1989","Hesse","indirect migration background","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","1989","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","1989","Baden-Württemberg","no migration background","","","",""
"Never","1989","Baden-Württemberg","direct migration background","","","",""
"Never","1989","Baden-Württemberg","indirect migration background","","","",""
"Never","1989","Bavaria","no migration background","","","",""
"Never","1989","Bavaria","direct migration background","","","",""
"Never","1989","Bavaria","indirect migration background","","","",""
"Never","1989","Berlin","no migration background","","","",""
"Never","1989","Berlin","direct migration background","","","",""
"Never","1989","Berlin","indirect migration background","","","",""
"Never","1989","Brandenburg","no migration background","","","",""
"Never","1989","Brandenburg","direct migration background","","","",""
