"pli0096_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1996","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Rarely","1996","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","1996","indirect migration background","(3a) lower tertiary education","2","","",""
"Rarely","1996","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1996","no migration background","(0) in school","150","0.674283849830401","0.609974512764683","0.73859318689612"
"Never","1996","no migration background","(1a) inadequately completed","61","0.904161220915026","0.835201952496811","0.973120489333241"
"Never","1996","no migration background","(1b) general elementary school","920","0.809071742366731","0.786355955138304","0.831787529595157"
"Never","1996","no migration background","(1c) basic vocational qualification","2314","0.699556676933025","0.683782980739251","0.715330373126799"
"Never","1996","no migration background","(2b) intermediate general qualification","271","0.758574694401049","0.714429334646274","0.802720054155824"
"Never","1996","no migration background","(2a) intermediate vocational","1726","0.674708153669914","0.656247681225345","0.693168626114483"
"Never","1996","no migration background","(2c_gen) general maturity certificate","166","0.597671067580662","0.537835421209581","0.657506713951742"
"Never","1996","no migration background","(2c_voc) vocational maturity certificate","277","0.658657251730228","0.613630732960424","0.703683770500032"
"Never","1996","no migration background","(3a) lower tertiary education","539","0.655204733412172","0.622533014884199","0.687876451940145"
"Never","1996","no migration background","(3b) higher tertiary education","426","0.529700816468004","0.493884484158167","0.565517148777841"
"Never","1996","direct migration background","(0) in school","24","","",""
"Never","1996","direct migration background","(1a) inadequately completed","414","0.862472257760908","0.831434864103193","0.893509651418623"
"Never","1996","direct migration background","(1b) general elementary school","585","0.829114277827086","0.801008308619082","0.857220247035089"
"Never","1996","direct migration background","(1c) basic vocational qualification","552","0.832904108599786","0.804464229279006","0.861343987920567"
"Never","1996","direct migration background","(2b) intermediate general qualification","32","0.747298287866025","0.615874333114001","0.878722242618048"
"Never","1996","direct migration background","(2a) intermediate vocational","69","0.611230607556153","0.519294779305524","0.703166435806783"
"Never","1996","direct migration background","(2c_gen) general maturity certificate","99","0.740545076389792","0.666049758411583","0.815040394368002"
"Never","1996","direct migration background","(2c_voc) vocational maturity certificate","133","0.805086940738265","0.744643666957032","0.865530214519499"
"Never","1996","direct migration background","(3a) lower tertiary education","32","0.784547276313884","0.665736802176491","0.903357750451278"
"Never","1996","direct migration background","(3b) higher tertiary education","101","0.715896281070754","0.641191639613671","0.790600922527838"
"Never","1996","indirect migration background","(0) in school","39","0.624345287149274","0.492715778856484","0.755974795442063"
"Never","1996","indirect migration background","(1a) inadequately completed","10","","",""
"Never","1996","indirect migration background","(1b) general elementary school","96","0.752106874558306","0.671416121397514","0.832797627719099"
"Never","1996","indirect migration background","(1c) basic vocational qualification","79","0.824908456135116","0.749277831417176","0.900539080853057"
"Never","1996","indirect migration background","(2b) intermediate general qualification","50","0.639916419000741","0.524975682429117","0.754857155572365"
"Never","1996","indirect migration background","(2a) intermediate vocational","40","0.734507300129051","0.623690010552175","0.845324589705926"
"Never","1996","indirect migration background","(2c_gen) general maturity certificate","33","0.625205103196912","0.489668017705707","0.760742188688118"
"Never","1996","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Never","1996","indirect migration background","(3a) lower tertiary education","7","","",""
"Never","1996","indirect migration background","(3b) higher tertiary education","6","","",""
"Daily","1997","no migration background","(0) in school","","","",""
"Daily","1997","no migration background","(1a) inadequately completed","","","",""
"Daily","1997","no migration background","(1b) general elementary school","","","",""
"Daily","1997","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1997","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1997","no migration background","(2a) intermediate vocational","","","",""
"Daily","1997","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1997","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","no migration background","(3a) lower tertiary education","","","",""
"Daily","1997","no migration background","(3b) higher tertiary education","","","",""
"Daily","1997","direct migration background","(0) in school","","","",""
"Daily","1997","direct migration background","(1a) inadequately completed","","","",""
"Daily","1997","direct migration background","(1b) general elementary school","","","",""
"Daily","1997","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1997","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1997","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1997","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1997","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1997","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1997","indirect migration background","(0) in school","","","",""
