"plh0206i03","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2008","1-pers.-HH","inadequately","","","",""
"5 on scale 1-7","2008","1-pers.-HH","general elemantary","","","",""
"5 on scale 1-7","2008","1-pers.-HH","middle vocational","","","",""
"5 on scale 1-7","2008","1-pers.-HH","vocational + Abi","","","",""
"5 on scale 1-7","2008","1-pers.-HH","higher vocational","","","",""
"5 on scale 1-7","2008","1-pers.-HH","higher education","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","in school","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","inadequately","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","general elemantary","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","middle vocational","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","vocational + Abi","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","higher vocational","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","higher education","","","",""
"5 on scale 1-7","2008","Single parent ","in school","","","",""
"5 on scale 1-7","2008","Single parent ","inadequately","","","",""
"5 on scale 1-7","2008","Single parent ","general elemantary","","","",""
"5 on scale 1-7","2008","Single parent ","middle vocational","","","",""
"5 on scale 1-7","2008","Single parent ","vocational + Abi","","","",""
"5 on scale 1-7","2008","Single parent ","higher vocational","","","",""
"5 on scale 1-7","2008","Single parent ","higher education","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","in school","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","inadequately","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","general elemantary","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","middle vocational","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","higher vocational","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","higher education","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","in school","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","inadequately","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","general elemantary","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","middle vocational","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","higher vocational","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","higher education","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","in school","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","inadequately","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","higher education","","","",""
"6 on scale 1-7","2008","1-pers.-HH","in school","","","",""
"6 on scale 1-7","2008","1-pers.-HH","inadequately","","","",""
"6 on scale 1-7","2008","1-pers.-HH","general elemantary","","","",""
"6 on scale 1-7","2008","1-pers.-HH","middle vocational","","","",""
"6 on scale 1-7","2008","1-pers.-HH","vocational + Abi","","","",""
"6 on scale 1-7","2008","1-pers.-HH","higher vocational","","","",""
"6 on scale 1-7","2008","1-pers.-HH","higher education","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","in school","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","inadequately","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","general elemantary","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","middle vocational","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","vocational + Abi","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","higher vocational","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","higher education","","","",""
"6 on scale 1-7","2008","Single parent ","in school","","","",""
"6 on scale 1-7","2008","Single parent ","inadequately","","","",""
"6 on scale 1-7","2008","Single parent ","general elemantary","","","",""
"6 on scale 1-7","2008","Single parent ","middle vocational","","","",""
"6 on scale 1-7","2008","Single parent ","vocational + Abi","","","",""
"6 on scale 1-7","2008","Single parent ","higher vocational","","","",""
"6 on scale 1-7","2008","Single parent ","higher education","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","in school","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","inadequately","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","general elemantary","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","middle vocational","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","higher vocational","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","higher education","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","in school","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","inadequately","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","general elemantary","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","middle vocational","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","higher vocational","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","higher education","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","in school","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","inadequately","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","higher education","","","",""
"7 Strongly agree","2008","1-pers.-HH","in school","","","",""
"7 Strongly agree","2008","1-pers.-HH","inadequately","","","",""
"7 Strongly agree","2008","1-pers.-HH","general elemantary","","","",""
"7 Strongly agree","2008","1-pers.-HH","middle vocational","","","",""
"7 Strongly agree","2008","1-pers.-HH","vocational + Abi","","","",""
"7 Strongly agree","2008","1-pers.-HH","higher vocational","","","",""
"7 Strongly agree","2008","1-pers.-HH","higher education","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","in school","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","inadequately","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","general elemantary","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","middle vocational","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","vocational + Abi","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","higher vocational","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","higher education","","","",""
"7 Strongly agree","2008","Single parent ","in school","","","",""
"7 Strongly agree","2008","Single parent ","inadequately","","","",""
"7 Strongly agree","2008","Single parent ","general elemantary","","","",""
"7 Strongly agree","2008","Single parent ","middle vocational","","","",""
"7 Strongly agree","2008","Single parent ","vocational + Abi","","","",""
"7 Strongly agree","2008","Single parent ","higher vocational","","","",""
"7 Strongly agree","2008","Single parent ","higher education","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","in school","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","inadequately","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","general elemantary","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","middle vocational","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","vocational + Abi","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","higher vocational","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","higher education","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","in school","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","inadequately","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","general elemantary","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","middle vocational","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","vocational + Abi","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","higher vocational","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","higher education","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","in school","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","inadequately","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","general elemantary","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","middle vocational","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","vocational + Abi","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","higher vocational","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","higher education","","","",""
"1 Strongly disagree","2009","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2009","1-pers.-HH","inadequately","","","",""
"1 Strongly disagree","2009","1-pers.-HH","general elemantary","","","",""
"1 Strongly disagree","2009","1-pers.-HH","middle vocational","","","",""
"1 Strongly disagree","2009","1-pers.-HH","vocational + Abi","","","",""
"1 Strongly disagree","2009","1-pers.-HH","higher vocational","","","",""
"1 Strongly disagree","2009","1-pers.-HH","higher education","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","inadequately","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","general elemantary","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","middle vocational","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","vocational + Abi","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","higher vocational","","","",""
"1 Strongly disagree","2009","(Married) couple without C. ","higher education","","","",""
"1 Strongly disagree","2009","Single parent ","in school","","","",""
"1 Strongly disagree","2009","Single parent ","inadequately","","","",""
"1 Strongly disagree","2009","Single parent ","general elemantary","","","",""
"1 Strongly disagree","2009","Single parent ","middle vocational","","","",""
"1 Strongly disagree","2009","Single parent ","vocational + Abi","","","",""
"1 Strongly disagree","2009","Single parent ","higher vocational","","","",""
"1 Strongly disagree","2009","Single parent ","higher education","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","in school","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","inadequately","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","general elemantary","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","middle vocational","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","higher vocational","","","",""
"1 Strongly disagree","2009","Couple + C. LE 16 ","higher education","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","in school","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","inadequately","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","general elemantary","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","middle vocational","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","higher vocational","","","",""
"1 Strongly disagree","2009","Couple + C. GT 16 ","higher education","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","in school","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","inadequately","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","general elemantary","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","middle vocational","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","vocational + Abi","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","higher vocational","","","",""
"1 Strongly disagree","2009","Couple + C. LE and GT 16","higher education","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","in school","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","inadequately","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","general elemantary","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","middle vocational","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","higher vocational","","","",""
"2 on scale 1-7 ","2009","1-pers.-HH","higher education","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","in school","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","inadequately","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","general elemantary","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","middle vocational","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","higher vocational","","","",""
"2 on scale 1-7 ","2009","(Married) couple without C. ","higher education","","","",""
"2 on scale 1-7 ","2009","Single parent ","in school","","","",""
"2 on scale 1-7 ","2009","Single parent ","inadequately","","","",""
"2 on scale 1-7 ","2009","Single parent ","general elemantary","","","",""
"2 on scale 1-7 ","2009","Single parent ","middle vocational","","","",""
"2 on scale 1-7 ","2009","Single parent ","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Single parent ","higher vocational","","","",""
"2 on scale 1-7 ","2009","Single parent ","higher education","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","in school","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","inadequately","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","general elemantary","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","middle vocational","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","higher education","","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","in school","","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","inadequately","","","",""
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","general elemantary","","","",""
