"plh0206i03","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2017","16-34 y.","higher education","2","","","","6"
"7 Strongly agree","2017","35-65 y.","higher vocational","","","","","7"
"7 Strongly agree","2017","35-65 y.","higher education","4","","","","7"
"7 Strongly agree","2017","66 and older","in school","","","","","7"
"7 Strongly agree","2017","66 and older","inadequately","","","","","7"
"7 Strongly agree","2017","66 and older","general elemantary","","","","","7"
"7 Strongly agree","2017","66 and older","middle vocational","","","","","7"
"7 Strongly agree","2017","66 and older","vocational + Abi","","","","","7"
"7 Strongly agree","2017","66 and older","higher vocational","","","","","7"
"7 Strongly agree","2017","66 and older","higher education","","","","","7"
"7 Strongly agree","2017","16-34 y.","in school","","","","","7"
"7 Strongly agree","2017","16-34 y.","inadequately","43","0.0689550267399531","0.0508934571516713","0.0870165963282349","7"
"7 Strongly agree","2017","16-34 y.","general elemantary","14","","","","7"
"7 Strongly agree","2017","16-34 y.","middle vocational","10","","","","7"
"7 Strongly agree","2017","16-34 y.","vocational + Abi","2","","","","7"
"7 Strongly agree","2017","16-34 y.","higher vocational","","","","","7"
"7 Strongly agree","2017","16-34 y.","higher education","7","","","","7"
"7 Strongly agree","2017","35-65 y.","in school","","","","","7"
"7 Strongly agree","2017","35-65 y.","inadequately","11","","","","7"
"7 Strongly agree","2017","35-65 y.","general elemantary","3","","","","7"
"7 Strongly agree","2017","35-65 y.","middle vocational","3","","","","7"
"7 Strongly agree","2017","35-65 y.","vocational + Abi","1","","","","7"
"1 Strongly disagree","2018","66 and older","in school","","","","","1"
"1 Strongly disagree","2018","66 and older","inadequately","4","","","","1"
"1 Strongly disagree","2018","66 and older","general elemantary","","","","","1"
"1 Strongly disagree","2018","66 and older","middle vocational","","","","","1"
"1 Strongly disagree","2018","66 and older","vocational + Abi","","","","","1"
"1 Strongly disagree","2018","66 and older","higher vocational","","","","","1"
"1 Strongly disagree","2018","66 and older","higher education","","","","","1"
"1 Strongly disagree","2018","35-65 y.","in school","1","","","","1"
"1 Strongly disagree","2018","35-65 y.","inadequately","54","0.825667662663111","0.734822396009933","0.91651292931629","1"
"1 Strongly disagree","2018","35-65 y.","general elemantary","18","","","","1"
"1 Strongly disagree","2018","35-65 y.","middle vocational","16","","","","1"
"1 Strongly disagree","2018","35-65 y.","vocational + Abi","4","","","","1"
"1 Strongly disagree","2018","35-65 y.","higher vocational","","","","","1"
"1 Strongly disagree","2018","35-65 y.","higher education","17","","","","1"
"1 Strongly disagree","2018","16-34 y.","vocational + Abi","3","","","","1"
"1 Strongly disagree","2018","16-34 y.","general elemantary","50","0.758236458847491","0.659340264782939","0.857132652912044","1"
"1 Strongly disagree","2018","16-34 y.","middle vocational","22","","","","1"
"1 Strongly disagree","2018","16-34 y.","higher vocational","","","","","1"
"1 Strongly disagree","2018","16-34 y.","higher education","25","","","","1"
"1 Strongly disagree","2018","16-34 y.","inadequately","61","0.795575558635969","0.710834167202578","0.880316950069359","1"
"1 Strongly disagree","2018","16-34 y.","in school","3","","","","1"
"2 on scale 1-7 ","2018","66 and older","in school","","","","","2"
"2 on scale 1-7 ","2018","66 and older","inadequately","","","","","2"
"2 on scale 1-7 ","2018","66 and older","general elemantary","","","","","2"
"2 on scale 1-7 ","2018","66 and older","higher education","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","higher education","2","","","","2"
"2 on scale 1-7 ","2018","66 and older","middle vocational","","","","","2"
"2 on scale 1-7 ","2018","66 and older","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2018","66 and older","higher vocational","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","general elemantary","9","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","general elemantary","4","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","middle vocational","1","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","in school","1","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","inadequately","7","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","middle vocational","2","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","in school","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","inadequately","6","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","higher education","2","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","higher vocational","","","","","2"
"3 on scale 1-7 ","2018","66 and older","higher vocational","","","","","3"
"3 on scale 1-7 ","2018","66 and older","higher education","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","higher education","1","","","","3"
"3 on scale 1-7 ","2018","66 and older","in school","","","","","3"
"3 on scale 1-7 ","2018","66 and older","inadequately","","","","","3"
"3 on scale 1-7 ","2018","66 and older","general elemantary","","","","","3"
"3 on scale 1-7 ","2018","66 and older","middle vocational","","","","","3"
"3 on scale 1-7 ","2018","66 and older","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","in school","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","inadequately","5","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","in school","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","inadequately","2","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","general elemantary","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","middle vocational","1","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","general elemantary","4","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","middle vocational","3","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","higher education","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","higher vocational","","","","","3"
"4 on scale 1-7","2018","66 and older","in school","","","","","4"
"4 on scale 1-7","2018","66 and older","inadequately","","","","","4"
"4 on scale 1-7","2018","66 and older","general elemantary","","","","","4"
"4 on scale 1-7","2018","66 and older","middle vocational","","","","","4"
"4 on scale 1-7","2018","66 and older","vocational + Abi","","","","","4"
"4 on scale 1-7","2018","66 and older","higher vocational","","","","","4"
"4 on scale 1-7","2018","66 and older","higher education","","","","","4"
"4 on scale 1-7","2018","35-65 y.","general elemantary","","","","","4"
"4 on scale 1-7","2018","35-65 y.","middle vocational","1","","","","4"
"4 on scale 1-7","2018","35-65 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2018","35-65 y.","higher vocational","","","","","4"
"4 on scale 1-7","2018","35-65 y.","higher education","1","","","","4"
"4 on scale 1-7","2018","16-34 y.","in school","","","","","4"
"4 on scale 1-7","2018","16-34 y.","inadequately","5","","","","4"
"4 on scale 1-7","2018","16-34 y.","general elemantary","4","","","","4"
"4 on scale 1-7","2018","16-34 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2018","16-34 y.","higher vocational","","","","","4"
"4 on scale 1-7","2018","16-34 y.","higher education","","","","","4"
"4 on scale 1-7","2018","16-34 y.","middle vocational","3","","","","4"
"4 on scale 1-7","2018","35-65 y.","inadequately","3","","","","4"
"4 on scale 1-7","2018","35-65 y.","in school","","","","","4"
"5 on scale 1-7","2018","66 and older","higher education","","","","","5"
"5 on scale 1-7","2018","66 and older","in school","","","","","5"
"5 on scale 1-7","2018","66 and older","inadequately","","","","","5"
"5 on scale 1-7","2018","66 and older","general elemantary","","","","","5"
"5 on scale 1-7","2018","66 and older","middle vocational","","","","","5"
"5 on scale 1-7","2018","66 and older","vocational + Abi","","","","","5"
"5 on scale 1-7","2018","66 and older","higher vocational","","","","","5"
"5 on scale 1-7","2018","35-65 y.","general elemantary","1","","","","5"
"5 on scale 1-7","2018","35-65 y.","middle vocational","","","","","5"
"5 on scale 1-7","2018","16-34 y.","in school","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","inadequately","1","","","","5"
"5 on scale 1-7","2018","16-34 y.","general elemantary","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","middle vocational","","","","","5"
"5 on scale 1-7","2018","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2018","35-65 y.","inadequately","1","","","","5"
"5 on scale 1-7","2018","35-65 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2018","35-65 y.","higher vocational","","","","","5"
"5 on scale 1-7","2018","35-65 y.","higher education","","","","","5"
"5 on scale 1-7","2018","16-34 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2018","16-34 y.","higher vocational","","","","","5"
"5 on scale 1-7","2018","16-34 y.","higher education","","","","","5"
"6 on scale 1-7","2018","66 and older","in school","","","","","6"
"6 on scale 1-7","2018","66 and older","inadequately","","","","","6"
"6 on scale 1-7","2018","66 and older","general elemantary","","","","","6"
"6 on scale 1-7","2018","66 and older","middle vocational","","","","","6"
"6 on scale 1-7","2018","66 and older","higher education","","","","","6"
"6 on scale 1-7","2018","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2018","35-65 y.","inadequately","","","","","6"
"6 on scale 1-7","2018","35-65 y.","higher education","","","","","6"
"6 on scale 1-7","2018","66 and older","vocational + Abi","","","","","6"
"6 on scale 1-7","2018","66 and older","higher vocational","","","","","6"
"6 on scale 1-7","2018","35-65 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2018","35-65 y.","general elemantary","","","","","6"
"6 on scale 1-7","2018","16-34 y.","general elemantary","1","","","","6"
"6 on scale 1-7","2018","16-34 y.","middle vocational","","","","","6"
"6 on scale 1-7","2018","16-34 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2018","35-65 y.","middle vocational","2","","","","6"
"6 on scale 1-7","2018","16-34 y.","in school","1","","","","6"
"6 on scale 1-7","2018","35-65 y.","higher vocational","","","","","6"
"6 on scale 1-7","2018","16-34 y.","inadequately","3","","","","6"
"6 on scale 1-7","2018","16-34 y.","higher education","","","","","6"
"6 on scale 1-7","2018","16-34 y.","higher vocational","","","","","6"
"7 Strongly agree","2018","35-65 y.","higher vocational","","","","","7"
"7 Strongly agree","2018","35-65 y.","higher education","1","","","","7"
"7 Strongly agree","2018","66 and older","in school","","","","","7"
"7 Strongly agree","2018","66 and older","inadequately","","","","","7"
"7 Strongly agree","2018","66 and older","general elemantary","","","","","7"
"7 Strongly agree","2018","66 and older","middle vocational","","","","","7"
"7 Strongly agree","2018","66 and older","vocational + Abi","","","","","7"
"7 Strongly agree","2018","66 and older","higher vocational","","","","","7"
"7 Strongly agree","2018","66 and older","higher education","","","","","7"
"7 Strongly agree","2018","16-34 y.","in school","1","","","","7"
"7 Strongly agree","2018","16-34 y.","inadequately","5","","","","7"
"7 Strongly agree","2018","16-34 y.","general elemantary","2","","","","7"
"7 Strongly agree","2018","16-34 y.","middle vocational","4","","","","7"
"7 Strongly agree","2018","16-34 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2018","16-34 y.","higher vocational","","","","","7"
"7 Strongly agree","2018","16-34 y.","higher education","","","","","7"
"7 Strongly agree","2018","35-65 y.","in school","","","","","7"
"7 Strongly agree","2018","35-65 y.","inadequately","1","","","","7"
"7 Strongly agree","2018","35-65 y.","general elemantary","1","","","","7"
"7 Strongly agree","2018","35-65 y.","middle vocational","","","","","7"
"7 Strongly agree","2018","35-65 y.","vocational + Abi","","","","","7"
"1 Strongly disagree","2019","66 and older","in school","","","","","1"
"1 Strongly disagree","2019","66 and older","inadequately","3","","","","1"
"1 Strongly disagree","2019","66 and older","general elemantary","","","","","1"
"1 Strongly disagree","2019","66 and older","middle vocational","1","","","","1"
"1 Strongly disagree","2019","66 and older","vocational + Abi","","","","","1"
"1 Strongly disagree","2019","66 and older","higher vocational","","","","","1"
"1 Strongly disagree","2019","66 and older","higher education","","","","","1"
"1 Strongly disagree","2019","35-65 y.","in school","1","","","","1"
"1 Strongly disagree","2019","35-65 y.","inadequately","42","0.643175625277065","0.530950237056806","0.755401013497323","1"
"1 Strongly disagree","2019","35-65 y.","general elemantary","9","","","","1"
"1 Strongly disagree","2019","35-65 y.","middle vocational","13","","","","1"
"1 Strongly disagree","2019","35-65 y.","vocational + Abi","","","","","1"
"1 Strongly disagree","2019","16-34 y.","general elemantary","24","","","","1"
"1 Strongly disagree","2019","35-65 y.","higher vocational","","","","","1"
"1 Strongly disagree","2019","35-65 y.","higher education","6","","","","1"
"1 Strongly disagree","2019","16-34 y.","middle vocational","9","","","","1"
"1 Strongly disagree","2019","16-34 y.","in school","","","","","1"
"1 Strongly disagree","2019","16-34 y.","inadequately","29","","","","1"
"1 Strongly disagree","2019","16-34 y.","vocational + Abi","1","","","","1"
"1 Strongly disagree","2019","16-34 y.","higher education","10","","","","1"
"1 Strongly disagree","2019","16-34 y.","higher vocational","","","","","1"
"2 on scale 1-7 ","2019","66 and older","inadequately","1","","","","2"
"2 on scale 1-7 ","2019","66 and older","general elemantary","","","","","2"
"2 on scale 1-7 ","2019","66 and older","in school","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","in school","","","","","2"
"2 on scale 1-7 ","2019","66 and older","middle vocational","","","","","2"
"2 on scale 1-7 ","2019","66 and older","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2019","66 and older","higher vocational","","","","","2"
"2 on scale 1-7 ","2019","66 and older","higher education","1","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","inadequately","11","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","general elemantary","2","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","middle vocational","2","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","higher vocational","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","higher education","1","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","general elemantary","4","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","in school","1","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","inadequately","5","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","middle vocational","3","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","higher education","3","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","higher vocational","","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","in school","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","inadequately","7","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","general elemantary","1","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","middle vocational","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","higher education","1","","","","3"
"3 on scale 1-7 ","2019","66 and older","in school","","","","","3"
"3 on scale 1-7 ","2019","66 and older","inadequately","","","","","3"
"3 on scale 1-7 ","2019","66 and older","general elemantary","","","","","3"
"3 on scale 1-7 ","2019","66 and older","middle vocational","","","","","3"
"3 on scale 1-7 ","2019","66 and older","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2019","66 and older","higher vocational","","","","","3"
"3 on scale 1-7 ","2019","66 and older","higher education","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","in school","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","inadequately","11","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","general elemantary","4","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","middle vocational","1","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","higher education","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","higher vocational","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","vocational + Abi","","","","","3"
"4 on scale 1-7","2019","66 and older","in school","","","","","4"
"4 on scale 1-7","2019","66 and older","inadequately","","","","","4"
"4 on scale 1-7","2019","66 and older","general elemantary","","","","","4"
"4 on scale 1-7","2019","66 and older","middle vocational","","","","","4"
"4 on scale 1-7","2019","35-65 y.","middle vocational","","","","","4"
"4 on scale 1-7","2019","35-65 y.","vocational + Abi","1","","","","4"
"4 on scale 1-7","2019","35-65 y.","higher vocational","","","","","4"
"4 on scale 1-7","2019","16-34 y.","in school","","","","","4"
"4 on scale 1-7","2019","16-34 y.","inadequately","3","","","","4"
"4 on scale 1-7","2019","16-34 y.","general elemantary","3","","","","4"
"4 on scale 1-7","2019","16-34 y.","middle vocational","2","","","","4"
"4 on scale 1-7","2019","16-34 y.","vocational + Abi","","","","","4"
"4 on scale 1-7","2019","16-34 y.","higher vocational","","","","","4"
"4 on scale 1-7","2019","35-65 y.","inadequately","6","","","","4"
"4 on scale 1-7","2019","35-65 y.","general elemantary","","","","","4"
"4 on scale 1-7","2019","35-65 y.","higher education","2","","","","4"
"4 on scale 1-7","2019","66 and older","vocational + Abi","","","","","4"
"4 on scale 1-7","2019","35-65 y.","in school","","","","","4"
"4 on scale 1-7","2019","66 and older","higher education","","","","","4"
"4 on scale 1-7","2019","16-34 y.","higher education","1","","","","4"
"4 on scale 1-7","2019","66 and older","higher vocational","","","","","4"
"5 on scale 1-7","2019","66 and older","in school","","","","","5"
"5 on scale 1-7","2019","66 and older","inadequately","","","","","5"
"5 on scale 1-7","2019","66 and older","general elemantary","","","","","5"
"5 on scale 1-7","2019","66 and older","middle vocational","","","","","5"
"5 on scale 1-7","2019","66 and older","vocational + Abi","","","","","5"
"5 on scale 1-7","2019","66 and older","higher vocational","","","","","5"
"5 on scale 1-7","2019","66 and older","higher education","","","","","5"
"5 on scale 1-7","2019","35-65 y.","inadequately","2","","","","5"
"5 on scale 1-7","2019","35-65 y.","general elemantary","","","","","5"
"5 on scale 1-7","2019","35-65 y.","middle vocational","1","","","","5"
"5 on scale 1-7","2019","16-34 y.","in school","","","","","5"
"5 on scale 1-7","2019","16-34 y.","inadequately","5","","","","5"
"5 on scale 1-7","2019","16-34 y.","general elemantary","2","","","","5"
"5 on scale 1-7","2019","35-65 y.","in school","","","","","5"
"5 on scale 1-7","2019","35-65 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2019","35-65 y.","higher vocational","","","","","5"
"5 on scale 1-7","2019","35-65 y.","higher education","","","","","5"
"5 on scale 1-7","2019","16-34 y.","middle vocational","","","","","5"
"5 on scale 1-7","2019","16-34 y.","higher vocational","","","","","5"
"5 on scale 1-7","2019","16-34 y.","vocational + Abi","","","","","5"
"5 on scale 1-7","2019","16-34 y.","higher education","1","","","","5"
"6 on scale 1-7","2019","66 and older","middle vocational","","","","","6"
"6 on scale 1-7","2019","66 and older","in school","","","","","6"
"6 on scale 1-7","2019","66 and older","inadequately","","","","","6"
"6 on scale 1-7","2019","66 and older","general elemantary","","","","","6"
"6 on scale 1-7","2019","35-65 y.","in school","","","","","6"
"6 on scale 1-7","2019","35-65 y.","inadequately","2","","","","6"
"6 on scale 1-7","2019","66 and older","vocational + Abi","","","","","6"
"6 on scale 1-7","2019","66 and older","higher vocational","","","","","6"
"6 on scale 1-7","2019","66 and older","higher education","","","","","6"
"6 on scale 1-7","2019","35-65 y.","general elemantary","","","","","6"
"6 on scale 1-7","2019","35-65 y.","middle vocational","","","","","6"
"6 on scale 1-7","2019","35-65 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2019","35-65 y.","higher vocational","","","","","6"
"6 on scale 1-7","2019","35-65 y.","higher education","","","","","6"
"6 on scale 1-7","2019","16-34 y.","inadequately","2","","","","6"
"6 on scale 1-7","2019","16-34 y.","general elemantary","","","","","6"
"6 on scale 1-7","2019","16-34 y.","in school","","","","","6"
"6 on scale 1-7","2019","16-34 y.","vocational + Abi","","","","","6"
"6 on scale 1-7","2019","16-34 y.","middle vocational","","","","","6"
"6 on scale 1-7","2019","16-34 y.","higher education","","","","","6"
"6 on scale 1-7","2019","16-34 y.","higher vocational","","","","","6"
"7 Strongly agree","2019","16-34 y.","in school","","","","","7"
"7 Strongly agree","2019","16-34 y.","inadequately","2","","","","7"
"7 Strongly agree","2019","16-34 y.","general elemantary","2","","","","7"
"7 Strongly agree","2019","16-34 y.","middle vocational","1","","","","7"
"7 Strongly agree","2019","16-34 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2019","16-34 y.","higher vocational","","","","","7"
"7 Strongly agree","2019","16-34 y.","higher education","1","","","","7"
"7 Strongly agree","2019","35-65 y.","in school","","","","","7"
"7 Strongly agree","2019","35-65 y.","inadequately","","","","","7"
"7 Strongly agree","2019","35-65 y.","general elemantary","1","","","","7"
"7 Strongly agree","2019","35-65 y.","middle vocational","","","","","7"
"7 Strongly agree","2019","35-65 y.","vocational + Abi","","","","","7"
"7 Strongly agree","2019","35-65 y.","higher vocational","","","","","7"
"7 Strongly agree","2019","35-65 y.","higher education","","","","","7"
"7 Strongly agree","2019","66 and older","in school","","","","","7"
"7 Strongly agree","2019","66 and older","inadequately","","","","","7"
"7 Strongly agree","2019","66 and older","general elemantary","","","","","7"
"7 Strongly agree","2019","66 and older","middle vocational","","","","","7"
"7 Strongly agree","2019","66 and older","vocational + Abi","","","","","7"
"7 Strongly agree","2019","66 and older","higher vocational","","","","","7"
"7 Strongly agree","2019","66 and older","higher education","","","","","7"
