"pli0082","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2003","college entrance qualification","no migration background","2621","0.547269644411804","0.533384927975426","0.561154360848181"
"Rarely","2003","college entrance qualification","direct migration background","167","0.53677548378513","0.4793848268147","0.59416614075556"
"Rarely","2003","college entrance qualification","indirect migration background","113","0.605935319384916","0.536636107260927","0.675234531508904"
"Rarely","2003","Other degree","no migration background","47","0.476323656077968","0.381691495541269","0.570955816614668"
"Rarely","2003","Other degree","direct migration background","614","0.54491590184001","0.515712592047665","0.574119211632356"
"Rarely","2003","Other degree","indirect migration background","12","","",""
"Rarely","2003","no degree/no degree yet","no migration background","340","0.573028296427354","0.532876831527176","0.613179761327532"
"Rarely","2003","no degree/no degree yet","direct migration background","119","0.54093701757957","0.476254017389561","0.605620017769579"
"Rarely","2003","no degree/no degree yet","indirect migration background","50","0.588678925867665","0.480850609908423","0.696507241826906"
"Never","2003","lower secondary degree","no migration background","1182","0.185133786730069","0.1760154064658","0.194252166994337"
"Never","2003","lower secondary degree","direct migration background","151","0.2451959412739","0.212979574778953","0.277412307768847"
"Never","2003","lower secondary degree","indirect migration background","61","0.337802482311159","0.279174725299674","0.396430239322644"
"Never","2003","secondary school degree","no migration background","428","0.0848883462757046","0.0778236272520454","0.0919530652993638"
"Never","2003","secondary school degree","direct migration background","28","","",""
"Never","2003","secondary school degree","indirect migration background","26","","",""
"Never","2003","college entrance qualification","no migration background","185","0.0438205142686161","0.038110660665071","0.0495303678721611"
"Never","2003","college entrance qualification","direct migration background","24","","",""
"Never","2003","college entrance qualification","indirect migration background","24","","",""
"Never","2003","Other degree","no migration background","36","0.367309957743151","0.275968475906219","0.458651439580084"
"Never","2003","Other degree","direct migration background","284","0.254513308047178","0.228968849601904","0.280057766492453"
"Never","2003","Other degree","indirect migration background","1","","",""
"Never","2003","no degree/no degree yet","no migration background","80","0.178929068751304","0.147815874325461","0.210042263177146"
"Never","2003","no degree/no degree yet","direct migration background","80","0.349648828080262","0.287751675684519","0.411545980476005"
"Never","2003","no degree/no degree yet","indirect migration background","11","","",""
"Daily","2004","lower secondary degree","no migration background","","","",""
"Daily","2004","lower secondary degree","direct migration background","","","",""
"Daily","2004","lower secondary degree","indirect migration background","","","",""
"Daily","2004","secondary school degree","no migration background","","","",""
"Daily","2004","secondary school degree","direct migration background","","","",""
"Daily","2004","secondary school degree","indirect migration background","","","",""
"Daily","2004","college entrance qualification","no migration background","","","",""
