"pli0082","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","1998","Berlin","direct migration background","5","","",""
"Never","1998","Berlin","indirect migration background","4","","",""
"Never","1998","Brandenburg","no migration background","70","0.139109286896515","0.111442232202987","0.166776341590043"
"Never","1998","Brandenburg","direct migration background","4","","",""
"Never","1998","Brandenburg","indirect migration background","","","",""
"Never","1998","Mecklenburg-Western Pomerania","no migration background","27","","",""
"Never","1998","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Never","1998","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1998","Saxony","no migration background","84","0.0951753724127398","0.0781179911244267","0.112232753701053"
"Never","1998","Saxony","direct migration background","10","","",""
"Never","1998","Saxony","indirect migration background","","","",""
"Never","1998","Saxony-Anhalt","no migration background","85","0.153965366851713","0.126325685468759","0.181605048234668"
"Never","1998","Saxony-Anhalt","direct migration background","7","","",""
"Never","1998","Saxony-Anhalt","indirect migration background","1","","",""
"Never","1998","Thuringia","no migration background","60","0.108449308974653","0.0854962830318744","0.131402334917433"
"Never","1998","Thuringia","direct migration background","5","","",""
"Never","1998","Thuringia","indirect migration background","","","",""
"Daily","1999","Schleswig-Holstein","no migration background","","","",""
"Daily","1999","Schleswig-Holstein","direct migration background","","","",""
"Daily","1999","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1999","Hamburg","no migration background","","","",""
"Daily","1999","Hamburg","direct migration background","","","",""
"Daily","1999","Hamburg","indirect migration background","","","",""
"Daily","1999","Lower Saxony","no migration background","","","",""
"Daily","1999","Lower Saxony","direct migration background","","","",""
"Daily","1999","Lower Saxony","indirect migration background","","","",""
"Daily","1999","Bremen","no migration background","","","",""
"Daily","1999","Bremen","direct migration background","","","",""
"Daily","1999","Bremen","indirect migration background","","","",""
"Daily","1999","North Rhine-Westphalia","no migration background","","","",""
"Daily","1999","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1999","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1999","Hesse","no migration background","","","",""
"Daily","1999","Hesse","direct migration background","","","",""
"Daily","1999","Hesse","indirect migration background","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1999","Baden-Württemberg","no migration background","","","",""
"Daily","1999","Baden-Württemberg","direct migration background","","","",""
"Daily","1999","Baden-Württemberg","indirect migration background","","","",""
"Daily","1999","Bavaria","no migration background","","","",""
"Daily","1999","Bavaria","direct migration background","","","",""
"Daily","1999","Bavaria","indirect migration background","","","",""
"Daily","1999","Berlin","no migration background","","","",""
"Daily","1999","Berlin","direct migration background","","","",""
"Daily","1999","Berlin","indirect migration background","","","",""
"Daily","1999","Brandenburg","no migration background","","","",""
"Daily","1999","Brandenburg","direct migration background","","","",""
"Daily","1999","Brandenburg","indirect migration background","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1999","Saxony","no migration background","","","",""
"Daily","1999","Saxony","direct migration background","","","",""
"Daily","1999","Saxony","indirect migration background","","","",""
"Daily","1999","Saxony-Anhalt","no migration background","","","",""
"Daily","1999","Saxony-Anhalt","direct migration background","","","",""
"Daily","1999","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1999","Thuringia","no migration background","","","",""
"Daily","1999","Thuringia","direct migration background","","","",""
"Daily","1999","Thuringia","indirect migration background","","","",""
"Min 1x per week","1999","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","1999","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1999","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1999","Hamburg","no migration background","","","",""
"Min 1x per week","1999","Hamburg","direct migration background","","","",""
"Min 1x per week","1999","Hamburg","indirect migration background","","","",""
"Min 1x per week","1999","Lower Saxony","no migration background","","","",""
"Min 1x per week","1999","Lower Saxony","direct migration background","","","",""
"Min 1x per week","1999","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1999","Bremen","no migration background","","","",""
"Min 1x per week","1999","Bremen","direct migration background","","","",""
"Min 1x per week","1999","Bremen","indirect migration background","","","",""
"Min 1x per week","1999","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","1999","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","1999","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1999","Hesse","no migration background","","","",""
"Min 1x per week","1999","Hesse","direct migration background","","","",""
"Min 1x per week","1999","Hesse","indirect migration background","","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1999","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","1999","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","1999","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","1999","Bavaria","no migration background","","","",""
"Min 1x per week","1999","Bavaria","direct migration background","","","",""
"Min 1x per week","1999","Bavaria","indirect migration background","","","",""
"Min 1x per week","1999","Berlin","no migration background","","","",""
"Min 1x per week","1999","Berlin","direct migration background","","","",""
"Min 1x per week","1999","Berlin","indirect migration background","","","",""
"Min 1x per week","1999","Brandenburg","no migration background","","","",""
"Min 1x per week","1999","Brandenburg","direct migration background","","","",""
"Min 1x per week","1999","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1999","Saxony","no migration background","","","",""
"Min 1x per week","1999","Saxony","direct migration background","","","",""
"Min 1x per week","1999","Saxony","indirect migration background","","","",""
"Min 1x per week","1999","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","1999","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1999","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1999","Thuringia","no migration background","","","",""
"Min 1x per week","1999","Thuringia","direct migration background","","","",""
"Min 1x per week","1999","Thuringia","indirect migration background","","","",""
"Min 1x per month","1999","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1999","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1999","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1999","Hamburg","no migration background","","","",""
"Min 1x per month","1999","Hamburg","direct migration background","","","",""
"Min 1x per month","1999","Hamburg","indirect migration background","","","",""
