"pli0082","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1996","Brandenburg","in school","","","",""
"Min 1x per month","1996","Brandenburg","inadequately","","","",""
"Min 1x per month","1996","Brandenburg","general elemantary","","","",""
"Min 1x per month","1996","Brandenburg","middle vocational","","","",""
"Min 1x per month","1996","Brandenburg","vocational + Abi","","","",""
"Min 1x per month","1996","Brandenburg","higher vocational","","","",""
"Min 1x per month","1996","Brandenburg","higher education","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per month","1996","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per month","1996","Saxony","in school","","","",""
"Min 1x per month","1996","Saxony","inadequately","","","",""
"Min 1x per month","1996","Saxony","general elemantary","","","",""
"Min 1x per month","1996","Saxony","middle vocational","","","",""
"Min 1x per month","1996","Saxony","vocational + Abi","","","",""
"Min 1x per month","1996","Saxony","higher vocational","","","",""
"Min 1x per month","1996","Saxony","higher education","","","",""
"Min 1x per month","1996","Saxony-Anhalt","in school","","","",""
"Min 1x per month","1996","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","1996","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per month","1996","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per month","1996","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","1996","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","1996","Saxony-Anhalt","higher education","","","",""
"Min 1x per month","1996","Thuringia","in school","","","",""
"Min 1x per month","1996","Thuringia","inadequately","","","",""
"Min 1x per month","1996","Thuringia","general elemantary","","","",""
"Min 1x per month","1996","Thuringia","middle vocational","","","",""
"Min 1x per month","1996","Thuringia","vocational + Abi","","","",""
"Min 1x per month","1996","Thuringia","higher vocational","","","",""
"Min 1x per month","1996","Thuringia","higher education","","","",""
"Rarely","1996","Schleswig-Holstein","in school","","","",""
"Rarely","1996","Schleswig-Holstein","inadequately","","","",""
"Rarely","1996","Schleswig-Holstein","general elemantary","","","",""
"Rarely","1996","Schleswig-Holstein","middle vocational","","","",""
"Rarely","1996","Schleswig-Holstein","vocational + Abi","","","",""
"Rarely","1996","Schleswig-Holstein","higher vocational","","","",""
"Rarely","1996","Schleswig-Holstein","higher education","","","",""
"Rarely","1996","Hamburg","in school","","","",""
"Rarely","1996","Hamburg","inadequately","","","",""
"Rarely","1996","Hamburg","general elemantary","","","",""
"Rarely","1996","Hamburg","middle vocational","","","",""
"Rarely","1996","Hamburg","vocational + Abi","","","",""
"Rarely","1996","Hamburg","higher vocational","","","",""
"Rarely","1996","Hamburg","higher education","","","",""
"Rarely","1996","Lower Saxony","in school","","","",""
"Rarely","1996","Lower Saxony","inadequately","","","",""
"Rarely","1996","Lower Saxony","general elemantary","","","",""
"Rarely","1996","Lower Saxony","middle vocational","","","",""
"Rarely","1996","Lower Saxony","vocational + Abi","","","",""
"Rarely","1996","Lower Saxony","higher vocational","","","",""
"Rarely","1996","Lower Saxony","higher education","","","",""
"Rarely","1996","Bremen","in school","","","",""
"Rarely","1996","Bremen","inadequately","","","",""
"Rarely","1996","Bremen","general elemantary","","","",""
"Rarely","1996","Bremen","middle vocational","","","",""
"Rarely","1996","Bremen","vocational + Abi","","","",""
"Rarely","1996","Bremen","higher vocational","","","",""
"Rarely","1996","Bremen","higher education","","","",""
"Rarely","1996","North Rhine-Westphalia","in school","","","",""
"Rarely","1996","North Rhine-Westphalia","inadequately","","","",""
"Rarely","1996","North Rhine-Westphalia","general elemantary","","","",""
"Rarely","1996","North Rhine-Westphalia","middle vocational","","","",""
"Rarely","1996","North Rhine-Westphalia","vocational + Abi","","","",""
"Rarely","1996","North Rhine-Westphalia","higher vocational","","","",""
"Rarely","1996","North Rhine-Westphalia","higher education","","","",""
"Rarely","1996","Hesse","in school","","","",""
"Rarely","1996","Hesse","inadequately","","","",""
"Rarely","1996","Hesse","general elemantary","","","",""
"Rarely","1996","Hesse","middle vocational","","","",""
"Rarely","1996","Hesse","vocational + Abi","","","",""
"Rarely","1996","Hesse","higher vocational","","","",""
"Rarely","1996","Hesse","higher education","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","in school","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rarely","1996","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rarely","1996","Baden-Württemberg","in school","","","",""
"Rarely","1996","Baden-Württemberg","inadequately","","","",""
"Rarely","1996","Baden-Württemberg","general elemantary","","","",""
"Rarely","1996","Baden-Württemberg","middle vocational","","","",""
"Rarely","1996","Baden-Württemberg","vocational + Abi","","","",""
"Rarely","1996","Baden-Württemberg","higher vocational","","","",""
"Rarely","1996","Baden-Württemberg","higher education","","","",""
"Rarely","1996","Bavaria","in school","","","",""
"Rarely","1996","Bavaria","inadequately","","","",""
"Rarely","1996","Bavaria","general elemantary","","","",""
"Rarely","1996","Bavaria","middle vocational","","","",""
"Rarely","1996","Bavaria","vocational + Abi","","","",""
"Rarely","1996","Bavaria","higher vocational","","","",""
"Rarely","1996","Bavaria","higher education","","","",""
"Rarely","1996","Berlin","in school","","","",""
"Rarely","1996","Berlin","inadequately","","","",""
"Rarely","1996","Berlin","general elemantary","","","",""
"Rarely","1996","Berlin","middle vocational","","","",""
"Rarely","1996","Berlin","vocational + Abi","","","",""
"Rarely","1996","Berlin","higher vocational","","","",""
"Rarely","1996","Berlin","higher education","","","",""
"Rarely","1996","Brandenburg","in school","","","",""
"Rarely","1996","Brandenburg","inadequately","","","",""
"Rarely","1996","Brandenburg","general elemantary","","","",""
"Rarely","1996","Brandenburg","middle vocational","","","",""
"Rarely","1996","Brandenburg","vocational + Abi","","","",""
"Rarely","1996","Brandenburg","higher vocational","","","",""
"Rarely","1996","Brandenburg","higher education","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","in school","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Rarely","1996","Mecklenburg-Western Pomerania","higher education","","","",""
"Rarely","1996","Saxony","in school","","","",""
"Rarely","1996","Saxony","inadequately","","","",""
"Rarely","1996","Saxony","general elemantary","","","",""
"Rarely","1996","Saxony","middle vocational","","","",""
"Rarely","1996","Saxony","vocational + Abi","","","",""
"Rarely","1996","Saxony","higher vocational","","","",""
"Rarely","1996","Saxony","higher education","","","",""
"Rarely","1996","Saxony-Anhalt","in school","","","",""
"Rarely","1996","Saxony-Anhalt","inadequately","","","",""
"Rarely","1996","Saxony-Anhalt","general elemantary","","","",""
"Rarely","1996","Saxony-Anhalt","middle vocational","","","",""
"Rarely","1996","Saxony-Anhalt","vocational + Abi","","","",""
"Rarely","1996","Saxony-Anhalt","higher vocational","","","",""
"Rarely","1996","Saxony-Anhalt","higher education","","","",""
"Rarely","1996","Thuringia","in school","","","",""
"Rarely","1996","Thuringia","inadequately","","","",""
"Rarely","1996","Thuringia","general elemantary","","","",""
"Rarely","1996","Thuringia","middle vocational","","","",""
"Rarely","1996","Thuringia","vocational + Abi","","","",""
"Rarely","1996","Thuringia","higher vocational","","","",""
"Rarely","1996","Thuringia","higher education","","","",""
"Never","1996","Schleswig-Holstein","in school","","","",""
"Never","1996","Schleswig-Holstein","inadequately","","","",""
"Never","1996","Schleswig-Holstein","general elemantary","","","",""
"Never","1996","Schleswig-Holstein","middle vocational","","","",""
"Never","1996","Schleswig-Holstein","vocational + Abi","","","",""
"Never","1996","Schleswig-Holstein","higher vocational","","","",""
"Never","1996","Schleswig-Holstein","higher education","","","",""
"Never","1996","Hamburg","in school","","","",""
"Never","1996","Hamburg","inadequately","","","",""
"Never","1996","Hamburg","general elemantary","","","",""
"Never","1996","Hamburg","middle vocational","","","",""
"Never","1996","Hamburg","vocational + Abi","","","",""
"Never","1996","Hamburg","higher vocational","","","",""
"Never","1996","Hamburg","higher education","","","",""
"Never","1996","Lower Saxony","in school","","","",""
"Never","1996","Lower Saxony","inadequately","","","",""
"Never","1996","Lower Saxony","general elemantary","","","",""
"Never","1996","Lower Saxony","middle vocational","","","",""
"Never","1996","Lower Saxony","vocational + Abi","","","",""
"Never","1996","Lower Saxony","higher vocational","","","",""
"Never","1996","Lower Saxony","higher education","","","",""
"Never","1996","Bremen","in school","","","",""
"Never","1996","Bremen","inadequately","","","",""
"Never","1996","Bremen","general elemantary","","","",""
"Never","1996","Bremen","middle vocational","","","",""
"Never","1996","Bremen","vocational + Abi","","","",""
"Never","1996","Bremen","higher vocational","","","",""
"Never","1996","Bremen","higher education","","","",""
"Never","1996","North Rhine-Westphalia","in school","","","",""
"Never","1996","North Rhine-Westphalia","inadequately","","","",""
"Never","1996","North Rhine-Westphalia","general elemantary","","","",""
"Never","1996","North Rhine-Westphalia","middle vocational","","","",""
"Never","1996","North Rhine-Westphalia","vocational + Abi","","","",""
"Never","1996","North Rhine-Westphalia","higher vocational","","","",""
"Never","1996","North Rhine-Westphalia","higher education","","","",""
"Never","1996","Hesse","in school","","","",""
"Never","1996","Hesse","inadequately","","","",""
"Never","1996","Hesse","general elemantary","","","",""
"Never","1996","Hesse","middle vocational","","","",""
"Never","1996","Hesse","vocational + Abi","","","",""
"Never","1996","Hesse","higher vocational","","","",""
"Never","1996","Hesse","higher education","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Never","1996","Rhineland-Palatinate,Saarland","higher education","","","",""
"Never","1996","Baden-Württemberg","in school","","","",""
"Never","1996","Baden-Württemberg","inadequately","","","",""
"Never","1996","Baden-Württemberg","general elemantary","","","",""
"Never","1996","Baden-Württemberg","middle vocational","","","",""
"Never","1996","Baden-Württemberg","vocational + Abi","","","",""
"Never","1996","Baden-Württemberg","higher vocational","","","",""
"Never","1996","Baden-Württemberg","higher education","","","",""
"Never","1996","Bavaria","in school","","","",""
"Never","1996","Bavaria","inadequately","","","",""
"Never","1996","Bavaria","general elemantary","","","",""
"Never","1996","Bavaria","middle vocational","","","",""
"Never","1996","Bavaria","vocational + Abi","","","",""
"Never","1996","Bavaria","higher vocational","","","",""
"Never","1996","Bavaria","higher education","","","",""
"Never","1996","Berlin","in school","","","",""
