"pli0097_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1995","college entrance qualification","inadequately","","","",""
"Min 1x per month","1995","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1995","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1995","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1995","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1995","college entrance qualification","higher education","48","0.0512879566673142","0.0380088131787597","0.0645671001558688"
"Min 1x per month","1995","Other degree","in school","","","",""
"Min 1x per month","1995","Other degree","inadequately","","","",""
"Min 1x per month","1995","Other degree","general elemantary","","","",""
"Min 1x per month","1995","Other degree","middle vocational","","","",""
"Min 1x per month","1995","Other degree","vocational + Abi","","","",""
"Min 1x per month","1995","Other degree","higher vocational","","","",""
"Min 1x per month","1995","Other degree","higher education","","","",""
"Min 1x per month","1995","no degree/no degree yet","in school","","","",""
"Min 1x per month","1995","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1995","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1995","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1995","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1995","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1995","no degree/no degree yet","higher education","","","",""
"Rarely","1995","lower secondary degree","in school","","","",""
"Rarely","1995","lower secondary degree","inadequately","","","",""
"Rarely","1995","lower secondary degree","general elemantary","75","0.050019073031447","0.0390749524360657","0.0609631936268283"
"Rarely","1995","lower secondary degree","middle vocational","261","0.0826387155011076","0.0734444834471948","0.0918329475550204"
"Rarely","1995","lower secondary degree","vocational + Abi","","","",""
"Rarely","1995","lower secondary degree","higher vocational","36","0.123314834799709","0.0850072858814868","0.161622383717931"
"Rarely","1995","lower secondary degree","higher education","","","",""
"Rarely","1995","secondary school degree","in school","","","",""
"Rarely","1995","secondary school degree","inadequately","","","",""
"Rarely","1995","secondary school degree","general elemantary","","","",""
"Rarely","1995","secondary school degree","middle vocational","177","0.0782271713299849","0.0672000540007001","0.0892542886592697"
"Rarely","1995","secondary school degree","vocational + Abi","","","",""
"Rarely","1995","secondary school degree","higher vocational","46","0.150302776679972","0.112372457004569","0.188233096355374"
"Rarely","1995","secondary school degree","higher education","56","0.110069206043266","0.0820119511906107","0.138126460895921"
"Rarely","1995","college entrance qualification","in school","","","",""
"Rarely","1995","college entrance qualification","inadequately","","","",""
"Rarely","1995","college entrance qualification","general elemantary","","","",""
"Rarely","1995","college entrance qualification","middle vocational","40","0.12405438886135","0.0908231273288757","0.157285650393824"
"Rarely","1995","college entrance qualification","vocational + Abi","33","0.105764378887834","0.0734530988335976","0.13807565894207"
"Rarely","1995","college entrance qualification","higher vocational","","","",""
"Rarely","1995","college entrance qualification","higher education","143","0.155412162885303","0.133601941590185","0.177222384180421"
"Rarely","1995","Other degree","in school","","","",""
"Rarely","1995","Other degree","inadequately","","","",""
"Rarely","1995","Other degree","general elemantary","","","",""
"Rarely","1995","Other degree","middle vocational","","","",""
"Rarely","1995","Other degree","vocational + Abi","","","",""
"Rarely","1995","Other degree","higher vocational","","","",""
"Rarely","1995","Other degree","higher education","","","",""
"Rarely","1995","no degree/no degree yet","in school","","","",""
"Rarely","1995","no degree/no degree yet","inadequately","","","",""
"Rarely","1995","no degree/no degree yet","general elemantary","","","",""
"Rarely","1995","no degree/no degree yet","middle vocational","","","",""
"Rarely","1995","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1995","no degree/no degree yet","higher vocational","","","",""
"Rarely","1995","no degree/no degree yet","higher education","","","",""
"Never","1995","lower secondary degree","in school","","","",""
"Never","1995","lower secondary degree","inadequately","","","",""
"Never","1995","lower secondary degree","general elemantary","1429","0.937151674197335","0.924967182768793","0.949336165625877"
"Never","1995","lower secondary degree","middle vocational","3091","0.89093085098755","0.880521433208752","0.901340268766347"
"Never","1995","lower secondary degree","vocational + Abi","","","",""
"Never","1995","lower secondary degree","higher vocational","236","0.833022688814348","0.789570463771887","0.87647491385681"
"Never","1995","lower secondary degree","higher education","91","0.8051801106061","0.732476022639666","0.877884198572533"
"Never","1995","secondary school degree","in school","","","",""
"Never","1995","secondary school degree","inadequately","","","",""
"Never","1995","secondary school degree","general elemantary","437","0.930736343497225","0.907781982589055","0.953690704405395"
"Never","1995","secondary school degree","middle vocational","2040","0.890306495706123","0.877473399278925","0.903139592133321"
"Never","1995","secondary school degree","vocational + Abi","","","",""
"Never","1995","secondary school degree","higher vocational","272","0.779685501361709","0.735695682875847","0.823675319847572"
"Never","1995","secondary school degree","higher education","393","0.843955428431148","0.811422869079446","0.876487987782849"
"Never","1995","college entrance qualification","in school","","","",""
"Never","1995","college entrance qualification","inadequately","","","",""
"Never","1995","college entrance qualification","general elemantary","","","",""
"Never","1995","college entrance qualification","middle vocational","328","0.850301366366859","0.814334918517186","0.886267814216531"
"Never","1995","college entrance qualification","vocational + Abi","309","0.878757227013225","0.844463012958212","0.913051441068239"
"Never","1995","college entrance qualification","higher vocational","98","0.791233551354106","0.719408121402113","0.863058981306098"
"Never","1995","college entrance qualification","higher education","832","0.7639887257662","0.738426126721105","0.789551324811296"
"Never","1995","Other degree","in school","","","",""
"Never","1995","Other degree","inadequately","","","",""
"Never","1995","Other degree","general elemantary","479","0.959192742653256","0.941816532310887","0.976568952995626"
"Never","1995","Other degree","middle vocational","416","0.957953143249747","0.939243054076516","0.976663232422978"
"Never","1995","Other degree","vocational + Abi","111","0.939290414238504","0.895834621559746","0.982746206917262"
"Never","1995","Other degree","higher vocational","","","",""
"Never","1995","Other degree","higher education","84","0.908512633488297","0.84895013801586","0.968075128960734"
"Never","1995","no degree/no degree yet","in school","260","0.911704445950247","0.87841224987565","0.944996642024844"
"Never","1995","no degree/no degree yet","inadequately","486","0.964784136556816","0.948643766949632","0.980924506164001"
"Never","1995","no degree/no degree yet","general elemantary","","","",""
