"pli0093_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1992","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per week","1992","Saxony","in school","","","",""
"Min 1x per week","1992","Saxony","inadequately","","","",""
"Min 1x per week","1992","Saxony","general elemantary","","","",""
"Min 1x per week","1992","Saxony","middle vocational","","","",""
"Min 1x per week","1992","Saxony","vocational + Abi","","","",""
"Min 1x per week","1992","Saxony","higher vocational","","","",""
"Min 1x per week","1992","Saxony","higher education","","","",""
"Min 1x per week","1992","Saxony-Anhalt","in school","","","",""
"Min 1x per week","1992","Saxony-Anhalt","inadequately","","","",""
"Min 1x per week","1992","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per week","1992","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per week","1992","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per week","1992","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per week","1992","Saxony-Anhalt","higher education","","","",""
"Min 1x per week","1992","Thuringia","in school","","","",""
"Min 1x per week","1992","Thuringia","inadequately","","","",""
"Min 1x per week","1992","Thuringia","general elemantary","","","",""
"Min 1x per week","1992","Thuringia","middle vocational","","","",""
"Min 1x per week","1992","Thuringia","vocational + Abi","","","",""
"Min 1x per week","1992","Thuringia","higher vocational","","","",""
"Min 1x per week","1992","Thuringia","higher education","","","",""
"Min 1x per month","1992","Schleswig-Holstein","in school","","","",""
"Min 1x per month","1992","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","1992","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per month","1992","Schleswig-Holstein","middle vocational","","","",""
"Min 1x per month","1992","Schleswig-Holstein","vocational + Abi","","","",""
"Min 1x per month","1992","Schleswig-Holstein","higher vocational","","","",""
"Min 1x per month","1992","Schleswig-Holstein","higher education","","","",""
"Min 1x per month","1992","Hamburg","in school","","","",""
"Min 1x per month","1992","Hamburg","inadequately","","","",""
"Min 1x per month","1992","Hamburg","general elemantary","","","",""
"Min 1x per month","1992","Hamburg","middle vocational","","","",""
"Min 1x per month","1992","Hamburg","vocational + Abi","","","",""
"Min 1x per month","1992","Hamburg","higher vocational","","","",""
"Min 1x per month","1992","Hamburg","higher education","","","",""
"Min 1x per month","1992","Lower Saxony","in school","","","",""
"Min 1x per month","1992","Lower Saxony","inadequately","","","",""
"Min 1x per month","1992","Lower Saxony","general elemantary","","","",""
"Min 1x per month","1992","Lower Saxony","middle vocational","","","",""
"Min 1x per month","1992","Lower Saxony","vocational + Abi","","","",""
"Min 1x per month","1992","Lower Saxony","higher vocational","","","",""
"Min 1x per month","1992","Lower Saxony","higher education","","","",""
"Min 1x per month","1992","Bremen","in school","","","",""
"Min 1x per month","1992","Bremen","inadequately","","","",""
"Min 1x per month","1992","Bremen","general elemantary","","","",""
"Min 1x per month","1992","Bremen","middle vocational","","","",""
"Min 1x per month","1992","Bremen","vocational + Abi","","","",""
"Min 1x per month","1992","Bremen","higher vocational","","","",""
"Min 1x per month","1992","Bremen","higher education","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","in school","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","general elemantary","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","middle vocational","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","vocational + Abi","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","higher vocational","","","",""
"Min 1x per month","1992","North Rhine-Westphalia","higher education","","","",""
"Min 1x per month","1992","Hesse","in school","","","",""
"Min 1x per month","1992","Hesse","inadequately","","","",""
"Min 1x per month","1992","Hesse","general elemantary","","","",""
"Min 1x per month","1992","Hesse","middle vocational","","","",""
"Min 1x per month","1992","Hesse","vocational + Abi","","","",""
"Min 1x per month","1992","Hesse","higher vocational","","","",""
"Min 1x per month","1992","Hesse","higher education","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","in school","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Min 1x per month","1992","Rhineland-Palatinate,Saarland","higher education","","","",""
"Min 1x per month","1992","Baden-Württemberg","in school","","","",""
"Min 1x per month","1992","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","1992","Baden-Württemberg","general elemantary","","","",""
"Min 1x per month","1992","Baden-Württemberg","middle vocational","","","",""
"Min 1x per month","1992","Baden-Württemberg","vocational + Abi","","","",""
"Min 1x per month","1992","Baden-Württemberg","higher vocational","","","",""
"Min 1x per month","1992","Baden-Württemberg","higher education","","","",""
"Min 1x per month","1992","Bavaria","in school","","","",""
"Min 1x per month","1992","Bavaria","inadequately","","","",""
"Min 1x per month","1992","Bavaria","general elemantary","","","",""
"Min 1x per month","1992","Bavaria","middle vocational","","","",""
"Min 1x per month","1992","Bavaria","vocational + Abi","","","",""
"Min 1x per month","1992","Bavaria","higher vocational","","","",""
"Min 1x per month","1992","Bavaria","higher education","","","",""
"Min 1x per month","1992","Berlin","in school","","","",""
"Min 1x per month","1992","Berlin","inadequately","","","",""
"Min 1x per month","1992","Berlin","general elemantary","","","",""
"Min 1x per month","1992","Berlin","middle vocational","","","",""
"Min 1x per month","1992","Berlin","vocational + Abi","","","",""
"Min 1x per month","1992","Berlin","higher vocational","","","",""
"Min 1x per month","1992","Berlin","higher education","","","",""
"Min 1x per month","1992","Brandenburg","in school","","","",""
"Min 1x per month","1992","Brandenburg","inadequately","","","",""
"Min 1x per month","1992","Brandenburg","general elemantary","","","",""
"Min 1x per month","1992","Brandenburg","middle vocational","","","",""
"Min 1x per month","1992","Brandenburg","vocational + Abi","","","",""
"Min 1x per month","1992","Brandenburg","higher vocational","","","",""
"Min 1x per month","1992","Brandenburg","higher education","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","in school","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","inadequately","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Min 1x per month","1992","Mecklenburg-Western Pomerania","higher education","","","",""
"Min 1x per month","1992","Saxony","in school","","","",""
"Min 1x per month","1992","Saxony","inadequately","","","",""
"Min 1x per month","1992","Saxony","general elemantary","","","",""
"Min 1x per month","1992","Saxony","middle vocational","","","",""
"Min 1x per month","1992","Saxony","vocational + Abi","","","",""
"Min 1x per month","1992","Saxony","higher vocational","","","",""
"Min 1x per month","1992","Saxony","higher education","","","",""
"Min 1x per month","1992","Saxony-Anhalt","in school","","","",""
"Min 1x per month","1992","Saxony-Anhalt","inadequately","","","",""
"Min 1x per month","1992","Saxony-Anhalt","general elemantary","","","",""
"Min 1x per month","1992","Saxony-Anhalt","middle vocational","","","",""
"Min 1x per month","1992","Saxony-Anhalt","vocational + Abi","","","",""
"Min 1x per month","1992","Saxony-Anhalt","higher vocational","","","",""
"Min 1x per month","1992","Saxony-Anhalt","higher education","","","",""
"Min 1x per month","1992","Thuringia","in school","","","",""
"Min 1x per month","1992","Thuringia","inadequately","","","",""
"Min 1x per month","1992","Thuringia","general elemantary","","","",""
"Min 1x per month","1992","Thuringia","middle vocational","","","",""
"Min 1x per month","1992","Thuringia","vocational + Abi","","","",""
"Min 1x per month","1992","Thuringia","higher vocational","","","",""
"Min 1x per month","1992","Thuringia","higher education","","","",""
"Rarely","1992","Schleswig-Holstein","in school","","","",""
"Rarely","1992","Schleswig-Holstein","inadequately","","","",""
"Rarely","1992","Schleswig-Holstein","general elemantary","","","",""
"Rarely","1992","Schleswig-Holstein","middle vocational","","","",""
"Rarely","1992","Schleswig-Holstein","vocational + Abi","","","",""
"Rarely","1992","Schleswig-Holstein","higher vocational","","","",""
"Rarely","1992","Schleswig-Holstein","higher education","","","",""
"Rarely","1992","Hamburg","in school","","","",""
"Rarely","1992","Hamburg","inadequately","","","",""
"Rarely","1992","Hamburg","general elemantary","","","",""
"Rarely","1992","Hamburg","middle vocational","","","",""
"Rarely","1992","Hamburg","vocational + Abi","","","",""
"Rarely","1992","Hamburg","higher vocational","","","",""
"Rarely","1992","Hamburg","higher education","","","",""
"Rarely","1992","Lower Saxony","in school","","","",""
"Rarely","1992","Lower Saxony","inadequately","","","",""
"Rarely","1992","Lower Saxony","general elemantary","","","",""
"Rarely","1992","Lower Saxony","middle vocational","","","",""
"Rarely","1992","Lower Saxony","vocational + Abi","","","",""
"Rarely","1992","Lower Saxony","higher vocational","","","",""
"Rarely","1992","Lower Saxony","higher education","","","",""
"Rarely","1992","Bremen","in school","","","",""
"Rarely","1992","Bremen","inadequately","","","",""
"Rarely","1992","Bremen","general elemantary","","","",""
"Rarely","1992","Bremen","middle vocational","","","",""
"Rarely","1992","Bremen","vocational + Abi","","","",""
"Rarely","1992","Bremen","higher vocational","","","",""
"Rarely","1992","Bremen","higher education","","","",""
"Rarely","1992","North Rhine-Westphalia","in school","","","",""
"Rarely","1992","North Rhine-Westphalia","inadequately","","","",""
"Rarely","1992","North Rhine-Westphalia","general elemantary","","","",""
"Rarely","1992","North Rhine-Westphalia","middle vocational","","","",""
"Rarely","1992","North Rhine-Westphalia","vocational + Abi","","","",""
"Rarely","1992","North Rhine-Westphalia","higher vocational","","","",""
"Rarely","1992","North Rhine-Westphalia","higher education","","","",""
"Rarely","1992","Hesse","in school","","","",""
"Rarely","1992","Hesse","inadequately","","","",""
"Rarely","1992","Hesse","general elemantary","","","",""
"Rarely","1992","Hesse","middle vocational","","","",""
"Rarely","1992","Hesse","vocational + Abi","","","",""
"Rarely","1992","Hesse","higher vocational","","","",""
"Rarely","1992","Hesse","higher education","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","in school","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rarely","1992","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rarely","1992","Baden-Württemberg","in school","","","",""
"Rarely","1992","Baden-Württemberg","inadequately","","","",""
"Rarely","1992","Baden-Württemberg","general elemantary","","","",""
"Rarely","1992","Baden-Württemberg","middle vocational","","","",""
"Rarely","1992","Baden-Württemberg","vocational + Abi","","","",""
"Rarely","1992","Baden-Württemberg","higher vocational","","","",""
"Rarely","1992","Baden-Württemberg","higher education","","","",""
