"pli0093_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","1999","Bremen","West Germany","","","","","1"
"Daily","1999","Bremen","East Germany","","","","","1"
"Daily","1999","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","1999","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","1999","Hesse","West Germany","","","","","1"
"Daily","1999","Hesse","East Germany","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","1999","Baden-Württemberg","West Germany","","","","","1"
"Daily","1999","Baden-Württemberg","East Germany","","","","","1"
"Daily","1999","Bavaria","West Germany","","","","","1"
"Daily","1999","Bavaria","East Germany","","","","","1"
"Daily","1999","Berlin","West Germany","","","","","1"
"Daily","1999","Berlin","East Germany","","","","","1"
"Daily","1999","Brandenburg","West Germany","","","","","1"
"Daily","1999","Brandenburg","East Germany","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","1999","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","1999","Saxony","West Germany","","","","","1"
"Daily","1999","Saxony","East Germany","","","","","1"
"Daily","1999","Saxony-Anhalt","West Germany","","","","","1"
"Daily","1999","Saxony-Anhalt","East Germany","","","","","1"
"Daily","1999","Thuringia","West Germany","","","","","1"
"Daily","1999","Thuringia","East Germany","","","","","1"
"Min 1x per month","1999","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","1999","Hamburg","East Germany","","","","","3"
"Min 1x per month","1999","Hamburg","West Germany","","","","","3"
"Min 1x per month","1999","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","1999","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","1999","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","1999","Bremen","West Germany","","","","","3"
"Min 1x per month","1999","Bremen","East Germany","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","1999","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","1999","Hesse","West Germany","","","","","3"
"Min 1x per month","1999","Hesse","East Germany","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","1999","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","1999","Bavaria","West Germany","","","","","3"
"Min 1x per month","1999","Bavaria","East Germany","","","","","3"
"Min 1x per month","1999","Berlin","West Germany","","","","","3"
"Min 1x per month","1999","Berlin","East Germany","","","","","3"
"Min 1x per month","1999","Brandenburg","West Germany","","","","","3"
"Min 1x per month","1999","Brandenburg","East Germany","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","1999","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","1999","Saxony","West Germany","","","","","3"
"Min 1x per month","1999","Saxony","East Germany","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","1999","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","1999","Thuringia","West Germany","","","","","3"
"Min 1x per month","1999","Thuringia","East Germany","","","","","3"
"Min 1x per week","1999","Hesse","West Germany","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","1999","Hesse","East Germany","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","1999","Bremen","West Germany","","","","","2"
"Min 1x per week","1999","Hamburg","West Germany","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","1999","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","1999","Hamburg","East Germany","","","","","2"
"Min 1x per week","1999","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","1999","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","1999","Bremen","East Germany","","","","","2"
"Min 1x per week","1999","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","1999","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","1999","Bavaria","West Germany","","","","","2"
"Min 1x per week","1999","Bavaria","East Germany","","","","","2"
"Min 1x per week","1999","Berlin","West Germany","","","","","2"
"Min 1x per week","1999","Berlin","East Germany","","","","","2"
"Min 1x per week","1999","Brandenburg","West Germany","","","","","2"
"Min 1x per week","1999","Brandenburg","East Germany","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","1999","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","1999","Saxony","West Germany","","","","","2"
"Min 1x per week","1999","Saxony","East Germany","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","1999","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","1999","Thuringia","West Germany","","","","","2"
"Min 1x per week","1999","Thuringia","East Germany","","","","","2"
"Never","1999","Schleswig-Holstein","East Germany","","","","","5"
"Never","1999","Schleswig-Holstein","West Germany","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","1999","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","1999","Saxony","West Germany","","","","","5"
"Never","1999","Saxony","East Germany","","","","","5"
"Never","1999","Saxony-Anhalt","West Germany","","","","","5"
"Never","1999","Saxony-Anhalt","East Germany","","","","","5"
"Never","1999","Thuringia","West Germany","","","","","5"
"Never","1999","Thuringia","East Germany","","","","","5"
"Never","1999","Hamburg","West Germany","","","","","5"
"Never","1999","Hamburg","East Germany","","","","","5"
"Never","1999","Lower Saxony","West Germany","","","","","5"
"Never","1999","Lower Saxony","East Germany","","","","","5"
"Never","1999","Bremen","West Germany","","","","","5"
"Never","1999","Bremen","East Germany","","","","","5"
"Never","1999","North Rhine-Westphalia","West Germany","","","","","5"
"Never","1999","North Rhine-Westphalia","East Germany","","","","","5"
"Never","1999","Hesse","West Germany","","","","","5"
"Never","1999","Hesse","East Germany","","","","","5"
"Never","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","1999","Baden-Württemberg","West Germany","","","","","5"
"Never","1999","Baden-Württemberg","East Germany","","","","","5"
"Never","1999","Bavaria","West Germany","","","","","5"
"Never","1999","Bavaria","East Germany","","","","","5"
"Never","1999","Berlin","West Germany","","","","","5"
"Never","1999","Berlin","East Germany","","","","","5"
"Never","1999","Brandenburg","West Germany","","","","","5"
"Never","1999","Brandenburg","East Germany","","","","","5"
"Rarely","1999","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","1999","Hamburg","West Germany","","","","","4"
"Rarely","1999","Bremen","East Germany","","","","","4"
"Rarely","1999","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","1999","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","1999","Hesse","West Germany","","","","","4"
"Rarely","1999","Baden-Württemberg","East Germany","","","","","4"
"Rarely","1999","Bavaria","West Germany","","","","","4"
"Rarely","1999","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","1999","Hamburg","East Germany","","","","","4"
"Rarely","1999","Lower Saxony","West Germany","","","","","4"
"Rarely","1999","Lower Saxony","East Germany","","","","","4"
"Rarely","1999","Bremen","West Germany","","","","","4"
"Rarely","1999","Hesse","East Germany","","","","","4"
"Rarely","1999","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","1999","Baden-Württemberg","West Germany","","","","","4"
"Rarely","1999","Thuringia","East Germany","","","","","4"
"Rarely","1999","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","1999","Bavaria","East Germany","","","","","4"
"Rarely","1999","Berlin","West Germany","","","","","4"
"Rarely","1999","Thuringia","West Germany","","","","","4"
"Rarely","1999","Brandenburg","East Germany","","","","","4"
"Rarely","1999","Berlin","East Germany","","","","","4"
"Rarely","1999","Brandenburg","West Germany","","","","","4"
"Rarely","1999","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","1999","Saxony","West Germany","","","","","4"
"Rarely","1999","Saxony","East Germany","","","","","4"
"Rarely","1999","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","1999","Saxony-Anhalt","East Germany","","","","","4"
"Daily","2000","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2000","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2000","Hesse","West Germany","","","","","1"
"Daily","2000","Hesse","East Germany","","","","","1"
"Daily","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2000","Baden-Württemberg","West Germany","","","","","1"
"Daily","2000","Baden-Württemberg","East Germany","","","","","1"
"Daily","2000","Bavaria","West Germany","","","","","1"
"Daily","2000","Bavaria","East Germany","","","","","1"
"Daily","2000","Berlin","West Germany","","","","","1"
"Daily","2000","Berlin","East Germany","","","","","1"
"Daily","2000","Brandenburg","West Germany","","","","","1"
"Daily","2000","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2000","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2000","Hamburg","West Germany","","","","","1"
"Daily","2000","Hamburg","East Germany","","","","","1"
"Daily","2000","Lower Saxony","West Germany","","","","","1"
"Daily","2000","Lower Saxony","East Germany","","","","","1"
"Daily","2000","Bremen","West Germany","","","","","1"
"Daily","2000","Bremen","East Germany","","","","","1"
"Daily","2000","Brandenburg","East Germany","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2000","Saxony","West Germany","","","","","1"
"Daily","2000","Saxony","East Germany","","","","","1"
"Daily","2000","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2000","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2000","Thuringia","West Germany","","","","","1"
"Daily","2000","Thuringia","East Germany","","","","","1"
"Min 1x per month","2000","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2000","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2000","Hamburg","West Germany","","","","","3"
"Min 1x per month","2000","Hamburg","East Germany","","","","","3"
"Min 1x per month","2000","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2000","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2000","Hesse","West Germany","","","","","3"
"Min 1x per month","2000","Hesse","East Germany","","","","","3"
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2000","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2000","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2000","Bavaria","West Germany","","","","","3"
"Min 1x per month","2000","Bavaria","East Germany","","","","","3"
"Min 1x per month","2000","Berlin","West Germany","","","","","3"
"Min 1x per month","2000","Berlin","East Germany","","","","","3"
"Min 1x per month","2000","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2000","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2000","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2000","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2000","Saxony","West Germany","","","","","3"
"Min 1x per month","2000","Saxony","East Germany","","","","","3"
"Min 1x per month","2000","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2000","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2000","Thuringia","West Germany","","","","","3"
"Min 1x per month","2000","Thuringia","East Germany","","","","","3"
"Min 1x per month","2000","Bremen","East Germany","","","","","3"
"Min 1x per month","2000","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2000","Bremen","West Germany","","","","","3"
"Min 1x per month","2000","Lower Saxony","East Germany","","","","","3"
"Min 1x per week","2000","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2000","Bremen","East Germany","","","","","2"
"Min 1x per week","2000","Hesse","East Germany","","","","","2"
"Min 1x per week","2000","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2000","Bremen","West Germany","","","","","2"
"Min 1x per week","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
