"pli0093_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Daily","1998","Hesse","direct migration background","5","","",""
"Daily","1998","Hesse","indirect migration background","4","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","no migration background","19","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","direct migration background","2","","",""
"Daily","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1998","Baden-Württemberg","no migration background","21","","",""
"Daily","1998","Baden-Württemberg","direct migration background","8","","",""
"Daily","1998","Baden-Württemberg","indirect migration background","1","","",""
"Daily","1998","Bavaria","no migration background","37","0.0265581826582283","0.018224552007779","0.0348918133086777"
"Daily","1998","Bavaria","direct migration background","7","","",""
"Daily","1998","Bavaria","indirect migration background","2","","",""
"Daily","1998","Berlin","no migration background","19","","",""
"Daily","1998","Berlin","direct migration background","1","","",""
"Daily","1998","Berlin","indirect migration background","1","","",""
"Daily","1998","Brandenburg","no migration background","10","","",""
"Daily","1998","Brandenburg","direct migration background","1","","",""
"Daily","1998","Brandenburg","indirect migration background","","","",""
"Daily","1998","Mecklenburg-Western Pomerania","no migration background","4","","",""
"Daily","1998","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1998","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1998","Saxony","no migration background","21","","",""
"Daily","1998","Saxony","direct migration background","1","","",""
"Daily","1998","Saxony","indirect migration background","1","","",""
"Daily","1998","Saxony-Anhalt","no migration background","9","","",""
"Daily","1998","Saxony-Anhalt","direct migration background","","","",""
"Daily","1998","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1998","Thuringia","no migration background","8","","",""
"Daily","1998","Thuringia","direct migration background","","","",""
"Daily","1998","Thuringia","indirect migration background","1","","",""
"Min 1x per week","1998","Schleswig-Holstein","no migration background","39","0.119521507361249","0.0836974129367875","0.15534560178571"
"Min 1x per week","1998","Schleswig-Holstein","direct migration background","1","","",""
"Min 1x per week","1998","Schleswig-Holstein","indirect migration background","3","","",""
"Min 1x per week","1998","Hamburg","no migration background","12","","",""
"Min 1x per week","1998","Hamburg","direct migration background","","","",""
"Min 1x per week","1998","Hamburg","indirect migration background","2","","",""
"Min 1x per week","1998","Lower Saxony","no migration background","87","0.0912862204183266","0.0730575514891864","0.109514889347467"
"Min 1x per week","1998","Lower Saxony","direct migration background","8","","",""
"Min 1x per week","1998","Lower Saxony","indirect migration background","4","","",""
"Min 1x per week","1998","Bremen","no migration background","8","","",""
"Min 1x per week","1998","Bremen","direct migration background","2","","",""
"Min 1x per week","1998","Bremen","indirect migration background","","","",""
"Min 1x per week","1998","North Rhine-Westphalia","no migration background","185","0.0889211366480804","0.076638857450292","0.101203415845869"
"Min 1x per week","1998","North Rhine-Westphalia","direct migration background","13","","",""
"Min 1x per week","1998","North Rhine-Westphalia","indirect migration background","15","","",""
"Min 1x per week","1998","Hesse","no migration background","56","0.0886051080406932","0.0661093553663321","0.111100860715054"
"Min 1x per week","1998","Hesse","direct migration background","10","","",""
"Min 1x per week","1998","Hesse","indirect migration background","4","","",""
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","no migration background","47","0.08979473672037","0.0671816932601048","0.112407780180635"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Min 1x per week","1998","Baden-Württemberg","no migration background","125","0.109902844552036","0.0911008192879139","0.128704869816158"
"Min 1x per week","1998","Baden-Württemberg","direct migration background","19","","",""
"Min 1x per week","1998","Baden-Württemberg","indirect migration background","10","","",""
"Min 1x per week","1998","Bavaria","no migration background","152","0.113813820413086","0.0973534327384617","0.130274208087711"
"Min 1x per week","1998","Bavaria","direct migration background","16","","",""
"Min 1x per week","1998","Bavaria","indirect migration background","11","","",""
"Min 1x per week","1998","Berlin","no migration background","42","0.074435019400467","0.0503438556354222","0.0985261831655118"
"Min 1x per week","1998","Berlin","direct migration background","4","","",""
"Min 1x per week","1998","Berlin","indirect migration background","2","","",""
"Min 1x per week","1998","Brandenburg","no migration background","42","0.0731548990135473","0.0523543339859342","0.0939554640411605"
"Min 1x per week","1998","Brandenburg","direct migration background","","","",""
"Min 1x per week","1998","Brandenburg","indirect migration background","1","","",""
"Min 1x per week","1998","Mecklenburg-Western Pomerania","no migration background","19","","",""
"Min 1x per week","1998","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1998","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Min 1x per week","1998","Saxony","no migration background","75","0.0591644505607372","0.045438657795363","0.0728902433261114"
"Min 1x per week","1998","Saxony","direct migration background","2","","",""
"Min 1x per week","1998","Saxony","indirect migration background","1","","",""
"Min 1x per week","1998","Saxony-Anhalt","no migration background","30","0.0331106810979491","0.0193555779568741","0.0468657842390241"
"Min 1x per week","1998","Saxony-Anhalt","direct migration background","2","","",""
"Min 1x per week","1998","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1998","Thuringia","no migration background","43","0.0568523423787924","0.039747235660189","0.0739574490973958"
"Min 1x per week","1998","Thuringia","direct migration background","2","","",""
"Min 1x per week","1998","Thuringia","indirect migration background","","","",""
"Min 1x per month","1998","Schleswig-Holstein","no migration background","26","","",""
"Min 1x per month","1998","Schleswig-Holstein","direct migration background","5","","",""
"Min 1x per month","1998","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1998","Hamburg","no migration background","13","","",""
"Min 1x per month","1998","Hamburg","direct migration background","2","","",""
"Min 1x per month","1998","Hamburg","indirect migration background","1","","",""
"Min 1x per month","1998","Lower Saxony","no migration background","93","0.103027979146186","0.0837879455385335","0.122268012753839"
"Min 1x per month","1998","Lower Saxony","direct migration background","13","","",""
"Min 1x per month","1998","Lower Saxony","indirect migration background","5","","",""
"Min 1x per month","1998","Bremen","no migration background","7","","",""
"Min 1x per month","1998","Bremen","direct migration background","","","",""
"Min 1x per month","1998","Bremen","indirect migration background","","","",""
"Min 1x per month","1998","North Rhine-Westphalia","no migration background","172","0.0770503151670365","0.065542981669318","0.0885576486647551"
"Min 1x per month","1998","North Rhine-Westphalia","direct migration background","31","0.0613375897479942","0.0421380626280026","0.0805371168679858"
"Min 1x per month","1998","North Rhine-Westphalia","indirect migration background","14","","",""
"Min 1x per month","1998","Hesse","no migration background","39","0.0676493626883223","0.0477683114522343","0.0875304139244103"
"Min 1x per month","1998","Hesse","direct migration background","14","","",""
"Min 1x per month","1998","Hesse","indirect migration background","11","","",""
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","no migration background","54","0.0805852118378181","0.0590550485394535","0.102115375136183"
