"party","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","1995","general elemantary","Rural Area","8","","","","5"
"PDS/Linke","1995","middle vocational","Urban Area","47","0.0153808385517986","0.0100820405501294","0.0206796365534678","5"
"PDS/Linke","1995","vocational + Abi","Urban Area","5","","","","5"
"PDS/Linke","1995","vocational + Abi","Rural Area","4","","","","5"
"PDS/Linke","1995","higher vocational","Rural Area","10","","","","5"
"PDS/Linke","1995","higher education","Urban Area","48","0.0456357115442059","0.0297621801768873","0.0615092429115245","5"
"PDS/Linke","1995","higher education","Rural Area","70","0.214782417708888","0.169359226938851","0.260205608478925","5"
"PDS/Linke","1995","higher vocational","Urban Area","4","","","","5"
"SPD","1995","in school","Urban Area","24","","","","2"
"SPD","1995","in school","Rural Area","4","","","","2"
"SPD","1995","inadequately","Urban Area","61","0.63003082204421","0.525533578351136","0.734528065737285","2"
"SPD","1995","inadequately","Rural Area","9","","","","2"
"SPD","1995","middle vocational","Urban Area","1000","0.472551577277197","0.451055073914001","0.494048080640393","2"
"SPD","1995","general elemantary","Urban Area","354","0.519144884063936","0.481084733142027","0.557205034985845","2"
"SPD","1995","general elemantary","Rural Area","95","0.438565187819756","0.377299887416806","0.499830488222707","2"
"SPD","1995","middle vocational","Rural Area","375","0.387065490591239","0.356632137478754","0.417498843703725","2"
"SPD","1995","vocational + Abi","Urban Area","68","0.36580103746366","0.29620661909957","0.43539545582775","2"
"SPD","1995","vocational + Abi","Rural Area","18","","","","2"
"SPD","1995","higher vocational","Urban Area","100","0.358102484123396","0.299141089549952","0.417063878696841","2"
"SPD","1995","higher vocational","Rural Area","58","0.412785469722424","0.333996928611515","0.491574010833332","2"
"SPD","1995","higher education","Urban Area","217","0.311645240176567","0.276416228435172","0.346874251917961","2"
"SPD","1995","higher education","Rural Area","92","0.299061797448803","0.248420642499787","0.349702952397819","2"
"AfD","1996","in school","Urban Area","","","","","7"
"AfD","1996","general elemantary","Urban Area","","","","","7"
"AfD","1996","general elemantary","Rural Area","","","","","7"
"AfD","1996","middle vocational","Rural Area","","","","","7"
"AfD","1996","vocational + Abi","Urban Area","","","","","7"
"AfD","1996","in school","Rural Area","","","","","7"
"AfD","1996","inadequately","Urban Area","","","","","7"
"AfD","1996","inadequately","Rural Area","","","","","7"
"AfD","1996","middle vocational","Urban Area","","","","","7"
"AfD","1996","vocational + Abi","Rural Area","","","","","7"
"AfD","1996","higher vocational","Urban Area","","","","","7"
"AfD","1996","higher vocational","Rural Area","","","","","7"
"AfD","1996","higher education","Urban Area","","","","","7"
"AfD","1996","higher education","Rural Area","","","","","7"
"CDU/CSU","1996","inadequately","Urban Area","14","","","","1"
"CDU/CSU","1996","inadequately","Rural Area","10","","","","1"
"CDU/CSU","1996","general elemantary","Rural Area","124","0.531926083629652","0.468264864194896","0.595587303064409","1"
"CDU/CSU","1996","in school","Rural Area","5","","","","1"
"CDU/CSU","1996","general elemantary","Urban Area","215","0.39788907105632","0.358123624944056","0.437654517168584","1"
"CDU/CSU","1996","higher vocational","Urban Area","112","0.473269673133856","0.410750453460666","0.535788892807046","1"
"CDU/CSU","1996","higher vocational","Rural Area","71","0.471284920959805","0.393450415897938","0.549119426021672","1"
"CDU/CSU","1996","higher education","Urban Area","222","0.362583679168797","0.326099810021274","0.399067548316321","1"
"CDU/CSU","1996","in school","Urban Area","19","","","","1"
"CDU/CSU","1996","middle vocational","Urban Area","761","0.431786502531536","0.409384306091642","0.454188698971429","1"
"CDU/CSU","1996","middle vocational","Rural Area","464","0.517917332565166","0.485716418048169","0.550118247082163","1"
"CDU/CSU","1996","vocational + Abi","Rural Area","20","","","","1"
"CDU/CSU","1996","vocational + Abi","Urban Area","48","0.288767674816946","0.220033948889529","0.357501400744363","1"
"CDU/CSU","1996","higher education","Rural Area","107","0.381079677654041","0.327191181989034","0.434968173319047","1"
"FDP","1996","vocational + Abi","Urban Area","6","","","","3"
"FDP","1996","inadequately","Urban Area","1","","","","3"
"FDP","1996","middle vocational","Urban Area","34","0.026510344836097","0.0192447085098359","0.0337759811623581","3"
"FDP","1996","in school","Rural Area","","","","","3"
"FDP","1996","inadequately","Rural Area","","","","","3"
"FDP","1996","general elemantary","Urban Area","9","","","","3"
"FDP","1996","general elemantary","Rural Area","1","","","","3"
"FDP","1996","middle vocational","Rural Area","12","","","","3"
"FDP","1996","vocational + Abi","Rural Area","1","","","","3"
"FDP","1996","higher vocational","Rural Area","4","","","","3"
"FDP","1996","higher education","Urban Area","30","0.0514769878198621","0.0347076592924248","0.0682463163472993","3"
"FDP","1996","higher vocational","Urban Area","6","","","","3"
"FDP","1996","higher education","Rural Area","10","","","","3"
"FDP","1996","in school","Urban Area","1","","","","3"
"NPD Combination","1996","in school","Urban Area","1","","","","6"
"NPD Combination","1996","in school","Rural Area","1","","","","6"
"NPD Combination","1996","inadequately","Urban Area","1","","","","6"
"NPD Combination","1996","inadequately","Rural Area","","","","","6"
"NPD Combination","1996","middle vocational","Urban Area","33","0.0192510282692581","0.0130365282505152","0.0254655282880009","6"
"NPD Combination","1996","vocational + Abi","Rural Area","","","","","6"
"NPD Combination","1996","higher vocational","Urban Area","3","","","","6"
"NPD Combination","1996","higher vocational","Rural Area","2","","","","6"
"NPD Combination","1996","higher education","Urban Area","2","","","","6"
"NPD Combination","1996","general elemantary","Urban Area","10","","","","6"
"NPD Combination","1996","general elemantary","Rural Area","6","","","","6"
"NPD Combination","1996","middle vocational","Rural Area","14","","","","6"
"NPD Combination","1996","vocational + Abi","Urban Area","","","","","6"
"NPD Combination","1996","higher education","Rural Area","1","","","","6"
"Other","1996","in school","Urban Area","1","","","","8"
"Other","1996","in school","Rural Area","2","","","","8"
"Other","1996","inadequately","Urban Area","1","","","","8"
"Other","1996","inadequately","Rural Area","","","","","8"
"Other","1996","general elemantary","Urban Area","3","","","","8"
"Other","1996","vocational + Abi","Rural Area","1","","","","8"
"Other","1996","higher vocational","Urban Area","4","","","","8"
"Other","1996","higher vocational","Rural Area","4","","","","8"
"Other","1996","higher education","Urban Area","","","","","8"
"Other","1996","general elemantary","Rural Area","","","","","8"
"Other","1996","middle vocational","Urban Area","18","","","","8"
"Other","1996","middle vocational","Rural Area","10","","","","8"
"Other","1996","vocational + Abi","Urban Area","","","","","8"
"Other","1996","higher education","Rural Area","5","","","","8"
"PDS/Linke","1996","general elemantary","Urban Area","10","","","","5"
"PDS/Linke","1996","general elemantary","Rural Area","8","","","","5"
"PDS/Linke","1996","middle vocational","Rural Area","58","0.0457182557600582","0.0322577815916404","0.0591787299284759","5"
"PDS/Linke","1996","inadequately","Rural Area","","","","","5"
"PDS/Linke","1996","in school","Urban Area","2","","","","5"
"PDS/Linke","1996","in school","Rural Area","3","","","","5"
"PDS/Linke","1996","inadequately","Urban Area","","","","","5"
"PDS/Linke","1996","middle vocational","Urban Area","48","0.0166218218410037","0.010839531536659","0.0224041121453485","5"
"PDS/Linke","1996","vocational + Abi","Urban Area","6","","","","5"
"PDS/Linke","1996","vocational + Abi","Rural Area","3","","","","5"
"PDS/Linke","1996","higher vocational","Urban Area","3","","","","5"
"PDS/Linke","1996","higher vocational","Rural Area","11","","","","5"
"PDS/Linke","1996","higher education","Urban Area","50","0.0446721761050907","0.0289945630316884","0.0603497891784929","5"
"PDS/Linke","1996","higher education","Rural Area","76","0.20135371973339","0.156857014050636","0.245850425416144","5"
"SPD","1996","in school","Urban Area","19","","","","2"
"SPD","1996","general elemantary","Rural Area","84","0.37891952876918","0.317026815656926","0.440812241881435","2"
"SPD","1996","inadequately","Rural Area","6","","","","2"
"SPD","1996","middle vocational","Urban Area","836","0.428174361750682","0.405795270956562","0.450553452544802","2"
"SPD","1996","in school","Rural Area","1","","","","2"
"SPD","1996","inadequately","Urban Area","54","0.598790364927874","0.487115532372609","0.710465197483139","2"
"SPD","1996","general elemantary","Urban Area","292","0.494006872670704","0.453388230333656","0.534625515007752","2"
"SPD","1996","middle vocational","Rural Area","313","0.341403398630951","0.310845682838292","0.371961114423611","2"
"SPD","1996","vocational + Abi","Urban Area","61","0.2955125589154","0.22631122683756","0.364713890993241","2"
"SPD","1996","vocational + Abi","Rural Area","14","","","","2"
"SPD","1996","higher vocational","Urban Area","92","0.35736010015978","0.297353099130803","0.417367101188758","2"
"SPD","1996","higher vocational","Rural Area","52","0.331566213293372","0.258159821210589","0.404972605376156","2"
"SPD","1996","higher education","Urban Area","205","0.296631393030968","0.261966870699249","0.331295915362688","2"
"SPD","1996","higher education","Rural Area","82","0.260303775822325","0.211614005174093","0.308993546470556","2"
"AfD","1997","in school","Urban Area","","","","","7"
"AfD","1997","general elemantary","Urban Area","","","","","7"
"AfD","1997","general elemantary","Rural Area","","","","","7"
"AfD","1997","higher education","Urban Area","","","","","7"
"AfD","1997","higher education","Rural Area","","","","","7"
"AfD","1997","middle vocational","Rural Area","","","","","7"
"AfD","1997","middle vocational","Urban Area","","","","","7"
"AfD","1997","vocational + Abi","Urban Area","","","","","7"
"AfD","1997","inadequately","Rural Area","","","","","7"
"AfD","1997","vocational + Abi","Rural Area","","","","","7"
"AfD","1997","in school","Rural Area","","","","","7"
"AfD","1997","higher vocational","Urban Area","","","","","7"
"AfD","1997","inadequately","Urban Area","","","","","7"
"AfD","1997","higher vocational","Rural Area","","","","","7"
"CDU/CSU","1997","in school","Rural Area","7","","","","1"
"CDU/CSU","1997","inadequately","Urban Area","9","","","","1"
"CDU/CSU","1997","general elemantary","Urban Area","203","0.395147265459571","0.354977779660498","0.435316751258644","1"
"CDU/CSU","1997","higher vocational","Urban Area","113","0.493521473733963","0.430531133593556","0.556511813874371","1"
"CDU/CSU","1997","higher vocational","Rural Area","53","0.399975776873644","0.314095324882095","0.485856228865193","1"
"CDU/CSU","1997","inadequately","Rural Area","6","","","","1"
"CDU/CSU","1997","higher education","Urban Area","200","0.352991268742017","0.31528248183781","0.390700055646224","1"
"CDU/CSU","1997","general elemantary","Rural Area","107","0.476584129566168","0.409667441866972","0.543500817265365","1"
"CDU/CSU","1997","middle vocational","Urban Area","664","0.383355959227747","0.360838536717346","0.405873381738147","1"
"CDU/CSU","1997","vocational + Abi","Rural Area","18","","","","1"
"CDU/CSU","1997","in school","Urban Area","19","","","","1"
"CDU/CSU","1997","middle vocational","Rural Area","381","0.485813012991618","0.452054200779692","0.519571825203544","1"
"CDU/CSU","1997","vocational + Abi","Urban Area","51","0.329685294183133","0.253169119251695","0.40620146911457","1"
"CDU/CSU","1997","higher education","Rural Area","92","0.352035409232888","0.295993257624029","0.408077560841746","1"
"FDP","1997","general elemantary","Rural Area","1","","","","3"
"FDP","1997","vocational + Abi","Urban Area","3","","","","3"
"FDP","1997","higher education","Rural Area","11","","","","3"
"FDP","1997","in school","Rural Area","1","","","","3"
"FDP","1997","inadequately","Urban Area","","","","","3"
"FDP","1997","inadequately","Rural Area","","","","","3"
"FDP","1997","general elemantary","Urban Area","8","","","","3"
"FDP","1997","higher vocational","Rural Area","4","","","","3"
"FDP","1997","middle vocational","Urban Area","31","0.0229932334047827","0.016051800857117","0.0299346659524484","3"
"FDP","1997","middle vocational","Rural Area","14","","","","3"
"FDP","1997","vocational + Abi","Rural Area","2","","","","3"
"FDP","1997","higher vocational","Urban Area","4","","","","3"
"FDP","1997","higher education","Urban Area","27","","","","3"
"FDP","1997","in school","Urban Area","1","","","","3"
"NPD Combination","1997","higher education","Urban Area","4","","","","6"
"NPD Combination","1997","in school","Urban Area","3","","","","6"
"NPD Combination","1997","vocational + Abi","Rural Area","","","","","6"
"NPD Combination","1997","higher vocational","Urban Area","6","","","","6"
"NPD Combination","1997","higher vocational","Rural Area","","","","","6"
