"party","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"CDU/CSU","1998","16-34 y.","indirect migration background","12","","","","2"
"CDU/CSU","1998","35-65 y.","no migration background","1022","0.361865242359416","0.344366635305658","0.379363849413175","2"
"CDU/CSU","1998","35-65 y.","direct migration background","165","0.382184648634429","0.337971131111582","0.426398166157276","2"
"CDU/CSU","1998","35-65 y.","indirect migration background","6","","","","2"
"CDU/CSU","1998","66 and older","no migration background","401","0.45942775691364","0.426941523388358","0.491913990438923","2"
"CDU/CSU","1998","66 and older","direct migration background","66","0.61323714954879","0.523443530947173","0.703030768150407","2"
"CDU/CSU","1998","66 and older","indirect migration background","3","","","","2"
"FDP","1998","16-34 y.","no migration background","20","","","","3"
"FDP","1998","16-34 y.","direct migration background","2","","","","3"
"FDP","1998","35-65 y.","direct migration background","7","","","","3"
"FDP","1998","16-34 y.","indirect migration background","4","","","","3"
"FDP","1998","35-65 y.","no migration background","77","0.0292339295927884","0.023099492233143","0.0353683669524339","3"
"FDP","1998","35-65 y.","indirect migration background","1","","","","3"
"FDP","1998","66 and older","no migration background","18","","","","3"
"FDP","1998","66 and older","direct migration background","","","","","3"
"FDP","1998","66 and older","indirect migration background","","","","","3"
"Grüne","1998","16-34 y.","indirect migration background","22","","","","4"
"Grüne","1998","16-34 y.","no migration background","189","0.172727996713441","0.150520170999389","0.194935822427494","4"
"Grüne","1998","16-34 y.","direct migration background","21","","","","4"
"Grüne","1998","35-65 y.","no migration background","251","0.0932686762816871","0.0826790396183693","0.103858312945005","4"
"Grüne","1998","35-65 y.","direct migration background","28","","","","4"
"Grüne","1998","35-65 y.","indirect migration background","3","","","","4"
"Grüne","1998","66 and older","no migration background","19","","","","4"
"Grüne","1998","66 and older","direct migration background","1","","","","4"
"Grüne","1998","66 and older","indirect migration background","","","","","4"
"NPD","1998","16-34 y.","no migration background","44","0.0379161202934128","0.026695446830092","0.0491367937567337","6"
"NPD","1998","35-65 y.","no migration background","38","0.0138832307596721","0.00962250789601959","0.0181439536233245","6"
"NPD","1998","35-65 y.","direct migration background","1","","","","6"
"NPD","1998","16-34 y.","direct migration background","","","","","6"
"NPD","1998","16-34 y.","indirect migration background","1","","","","6"
"NPD","1998","35-65 y.","indirect migration background","","","","","6"
"NPD","1998","66 and older","no migration background","7","","","","6"
"NPD","1998","66 and older","direct migration background","1","","","","6"
"NPD","1998","66 and older","indirect migration background","","","","","6"
"Other","1998","16-34 y.","no migration background","33","0.0341065107093296","0.0234434035515736","0.0447696178670857","8"
"Other","1998","16-34 y.","direct migration background","2","","","","8"
"Other","1998","16-34 y.","indirect migration background","","","","","8"
"Other","1998","35-65 y.","no migration background","32","0.0139130428269463","0.00964781227263062","0.0181782733812621","8"
"Other","1998","35-65 y.","direct migration background","3","","","","8"
"Other","1998","35-65 y.","indirect migration background","","","","","8"
"Other","1998","66 and older","no migration background","8","","","","8"
"Other","1998","66 and older","direct migration background","2","","","","8"
"Other","1998","66 and older","indirect migration background","","","","","8"
"PDS/Linke","1998","16-34 y.","direct migration background","","","","","5"
"PDS/Linke","1998","16-34 y.","no migration background","58","0.0380787551569239","0.02683499330939","0.0493225170044578","5"
"PDS/Linke","1998","16-34 y.","indirect migration background","3","","","","5"
"PDS/Linke","1998","35-65 y.","no migration background","123","0.0238495289841453","0.0182934024119567","0.029405655556334","5"
"PDS/Linke","1998","35-65 y.","direct migration background","10","","","","5"
"PDS/Linke","1998","35-65 y.","indirect migration background","","","","","5"
"PDS/Linke","1998","66 and older","no migration background","52","0.0367750951136975","0.0245062232802635","0.0490439669471315","5"
"PDS/Linke","1998","66 and older","direct migration background","5","","","","5"
"PDS/Linke","1998","66 and older","indirect migration background","","","","","5"
"SPD","1998","16-34 y.","no migration background","452","0.416294062129111","0.387334121135117","0.445254003123105","1"
"SPD","1998","16-34 y.","direct migration background","77","0.516004098748209","0.434662724121","0.597345473375418","1"
"SPD","1998","16-34 y.","indirect migration background","76","0.496383327143508","0.406171032439825","0.586595621847191","1"
"SPD","1998","35-65 y.","no migration background","1354","0.463986349195344","0.445826410828612","0.482146287562077","1"
"SPD","1998","35-65 y.","direct migration background","250","0.502486970986905","0.456993011894367","0.547980930079443","1"
"SPD","1998","35-65 y.","indirect migration background","12","","","","1"
"SPD","1998","66 and older","no migration background","399","0.435799336313788","0.403475421438338","0.468123251189239","1"
"SPD","1998","66 and older","direct migration background","38","0.329860595165678","0.243173057682401","0.416548132648954","1"
"SPD","1998","66 and older","indirect migration background","","","","","1"
"AfD","1999","16-34 y.","direct migration background","","","","","7"
"AfD","1999","16-34 y.","no migration background","","","","","7"
"AfD","1999","35-65 y.","no migration background","","","","","7"
"AfD","1999","35-65 y.","direct migration background","","","","","7"
"AfD","1999","16-34 y.","indirect migration background","","","","","7"
"AfD","1999","35-65 y.","indirect migration background","","","","","7"
"AfD","1999","66 and older","direct migration background","","","","","7"
"AfD","1999","66 and older","indirect migration background","","","","","7"
"AfD","1999","66 and older","no migration background","","","","","7"
"CDU/CSU","1999","16-34 y.","no migration background","452","0.361125818231725","0.334954964441812","0.387296672021637","2"
"CDU/CSU","1999","16-34 y.","direct migration background","58","0.392613232442662","0.313939027492029","0.471287437393295","2"
"CDU/CSU","1999","16-34 y.","indirect migration background","20","","","","2"
"CDU/CSU","1999","35-65 y.","no migration background","1185","0.399367838808997","0.382009019359499","0.416726658258495","2"
"CDU/CSU","1999","35-65 y.","direct migration background","168","0.392188707379555","0.347277773161434","0.437099641597677","2"
"CDU/CSU","1999","66 and older","indirect migration background","2","","","","2"
"CDU/CSU","1999","35-65 y.","indirect migration background","6","","","","2"
"CDU/CSU","1999","66 and older","no migration background","461","0.51002709936024","0.47828875286178","0.5417654458587","2"
"CDU/CSU","1999","66 and older","direct migration background","60","0.583319396192972","0.489020134456738","0.677618657929207","2"
"FDP","1999","16-34 y.","no migration background","28","","","","3"
"FDP","1999","16-34 y.","direct migration background","3","","","","3"
"FDP","1999","16-34 y.","indirect migration background","5","","","","3"
"FDP","1999","35-65 y.","no migration background","75","0.0279204793144433","0.0220814361983064","0.0337595224305801","3"
"FDP","1999","35-65 y.","direct migration background","5","","","","3"
"FDP","1999","35-65 y.","indirect migration background","1","","","","3"
"FDP","1999","66 and older","no migration background","17","","","","3"
"FDP","1999","66 and older","direct migration background","1","","","","3"
"FDP","1999","66 and older","indirect migration background","","","","","3"
"Grüne","1999","16-34 y.","direct migration background","14","","","","4"
"Grüne","1999","16-34 y.","no migration background","158","0.126045683626953","0.107961899764246","0.14412946748966","4"
"Grüne","1999","16-34 y.","indirect migration background","16","","","","4"
"Grüne","1999","35-65 y.","no migration background","190","0.0630203443505973","0.0544077336501783","0.0716329550510163","4"
"Grüne","1999","35-65 y.","direct migration background","25","","","","4"
"Grüne","1999","35-65 y.","indirect migration background","4","","","","4"
"Grüne","1999","66 and older","indirect migration background","","","","","4"
"Grüne","1999","66 and older","no migration background","12","","","","4"
"Grüne","1999","66 and older","direct migration background","1","","","","4"
"NPD","1999","16-34 y.","no migration background","44","0.0327062041785589","0.0230150561837236","0.0423973521733943","6"
"NPD","1999","16-34 y.","direct migration background","1","","","","6"
"NPD","1999","16-34 y.","indirect migration background","1","","","","6"
"NPD","1999","35-65 y.","no migration background","30","0.00680432491175245","0.00389066215977801","0.00971798766372689","6"
"NPD","1999","35-65 y.","direct migration background","","","","","6"
"NPD","1999","35-65 y.","indirect migration background","","","","","6"
"NPD","1999","66 and older","no migration background","2","","","","6"
"NPD","1999","66 and older","direct migration background","1","","","","6"
"NPD","1999","66 and older","indirect migration background","","","","","6"
"Other","1999","16-34 y.","no migration background","36","0.0230885860175488","0.0149056865957503","0.0312714854393474","8"
"Other","1999","16-34 y.","direct migration background","1","","","","8"
"Other","1999","16-34 y.","indirect migration background","4","","","","8"
"Other","1999","35-65 y.","no migration background","23","","","","8"
"Other","1999","35-65 y.","direct migration background","2","","","","8"
"Other","1999","35-65 y.","indirect migration background","","","","","8"
"Other","1999","66 and older","no migration background","5","","","","8"
