"party","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","1993","Hesse","indirect migration background","","","","","5"
"PDS/Linke","1993","Rhineland-Palatinate,Saarland","no migration background","2","","","","5"
"PDS/Linke","1993","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"PDS/Linke","1993","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"PDS/Linke","1993","Baden-Württemberg","no migration background","","","","","5"
"PDS/Linke","1993","Baden-Württemberg","direct migration background","","","","","5"
"PDS/Linke","1993","Baden-Württemberg","indirect migration background","","","","","5"
"PDS/Linke","1993","Bavaria","no migration background","4","","","","5"
"PDS/Linke","1993","Bavaria","direct migration background","1","","","","5"
"PDS/Linke","1993","Bavaria","indirect migration background","","","","","5"
"PDS/Linke","1993","Berlin","no migration background","15","","","","5"
"PDS/Linke","1993","Berlin","direct migration background","2","","","","5"
"PDS/Linke","1993","Berlin","indirect migration background","","","","","5"
"PDS/Linke","1993","Brandenburg","no migration background","27","","","","5"
"PDS/Linke","1993","Brandenburg","direct migration background","3","","","","5"
"PDS/Linke","1993","Brandenburg","indirect migration background","","","","","5"
"PDS/Linke","1993","Mecklenburg-Western Pomerania","no migration background","16","","","","5"
"PDS/Linke","1993","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"PDS/Linke","1993","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"PDS/Linke","1993","Saxony","no migration background","32","0.0989256537986291","0.0657436450261309","0.132107662571127","5"
"PDS/Linke","1993","Saxony","direct migration background","1","","","","5"
"PDS/Linke","1993","Saxony","indirect migration background","","","","","5"
"PDS/Linke","1993","Saxony-Anhalt","no migration background","22","","","","5"
"PDS/Linke","1993","Saxony-Anhalt","direct migration background","2","","","","5"
"PDS/Linke","1993","Saxony-Anhalt","indirect migration background","","","","","5"
"PDS/Linke","1993","Thuringia","direct migration background","","","","","5"
"PDS/Linke","1993","Thuringia","indirect migration background","","","","","5"
"PDS/Linke","1993","Thuringia","no migration background","14","","","","5"
"SPD","1993","Schleswig-Holstein","direct migration background","6","","","","1"
"SPD","1993","Schleswig-Holstein","no migration background","64","0.473687077575265","0.3891468374541","0.558227317696431","1"
"SPD","1993","Schleswig-Holstein","indirect migration background","1","","","","1"
"SPD","1993","Hamburg","no migration background","40","0.649906786450904","0.531174282060037","0.768639290841771","1"
"SPD","1993","Hamburg","direct migration background","11","","","","1"
"SPD","1993","Hamburg","indirect migration background","2","","","","1"
"SPD","1993","Lower Saxony","no migration background","183","0.433792441524462","0.384856403869729","0.482728479179195","1"
"SPD","1993","Lower Saxony","indirect migration background","3","","","","1"
"SPD","1993","Bremen","no migration background","24","","","","1"
"SPD","1993","Bremen","direct migration background","3","","","","1"
"SPD","1993","Lower Saxony","direct migration background","31","0.599150807495718","0.452672793081408","0.745628821910028","1"
"SPD","1993","Bremen","indirect migration background","","","","","1"
"SPD","1993","Berlin","no migration background","94","0.472610375584233","0.403932399416875","0.54128835175159","1"
"SPD","1993","Berlin","direct migration background","11","","","","1"
"SPD","1993","North Rhine-Westphalia","no migration background","424","0.478978298745672","0.445915918281506","0.512040679209839","1"
"SPD","1993","North Rhine-Westphalia","direct migration background","125","0.533249672915348","0.458474461402483","0.608024884428214","1"
"SPD","1993","North Rhine-Westphalia","indirect migration background","31","0.605301888128658","0.45747889741507","0.753124878842247","1"
"SPD","1993","Hesse","no migration background","128","0.430088751778931","0.373009032810072","0.487168470747791","1"
"SPD","1993","Hesse","direct migration background","53","0.610202860753771","0.50333194249917","0.717073779008371","1"
"SPD","1993","Bavaria","direct migration background","44","0.34708279737879","0.24818225168678","0.445983343070801","1"
"SPD","1993","Bavaria","indirect migration background","6","","","","1"
"SPD","1993","Bavaria","no migration background","161","0.306701713486239","0.267219580035383","0.346183846937096","1"
"SPD","1993","Brandenburg","no migration background","98","0.490829247454044","0.421196675395811","0.560461819512276","1"
"SPD","1993","Brandenburg","direct migration background","3","","","","1"
"SPD","1993","Brandenburg","indirect migration background","","","","","1"
"SPD","1993","Hesse","indirect migration background","3","","","","1"
"SPD","1993","Rhineland-Palatinate,Saarland","direct migration background","25","","","","1"
"SPD","1993","Rhineland-Palatinate,Saarland","indirect migration background","6","","","","1"
"SPD","1993","Baden-Württemberg","no migration background","147","0.320780548079725","0.27645517889469","0.36510591726476","1"
"SPD","1993","Baden-Württemberg","direct migration background","98","0.487876303022691","0.409688220457035","0.566064385588348","1"
"SPD","1993","Baden-Württemberg","indirect migration background","15","","","","1"
"SPD","1993","Saxony","direct migration background","4","","","","1"
"SPD","1993","Berlin","indirect migration background","2","","","","1"
"SPD","1993","Mecklenburg-Western Pomerania","no migration background","48","0.415918628936864","0.323390089711597","0.508447168162131","1"
"SPD","1993","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"SPD","1993","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"SPD","1993","Saxony","indirect migration background","1","","","","1"
"SPD","1993","Saxony","no migration background","95","0.329929986568271","0.277673659325961","0.382186313810582","1"
"SPD","1993","Saxony-Anhalt","no migration background","71","0.343565248426754","0.277249698642801","0.409880798210707","1"
"SPD","1993","Rhineland-Palatinate,Saarland","no migration background","110","0.45052164973457","0.385654174131655","0.515389125337484","1"
"SPD","1993","Saxony-Anhalt","direct migration background","3","","","","1"
"SPD","1993","Thuringia","indirect migration background","","","","","1"
"SPD","1993","Thuringia","no migration background","46","0.331427498623319","0.255844610767623","0.407010386479015","1"
"SPD","1993","Saxony-Anhalt","indirect migration background","","","","","1"
"SPD","1993","Thuringia","direct migration background","1","","","","1"
"AfD","1994","Schleswig-Holstein","direct migration background","","","","","7"
"AfD","1994","Schleswig-Holstein","indirect migration background","","","","","7"
"AfD","1994","Lower Saxony","indirect migration background","","","","","7"
"AfD","1994","Bremen","no migration background","","","","","7"
"AfD","1994","Schleswig-Holstein","no migration background","","","","","7"
"AfD","1994","Hamburg","no migration background","","","","","7"
"AfD","1994","Hamburg","direct migration background","","","","","7"
"AfD","1994","Lower Saxony","no migration background","","","","","7"
"AfD","1994","Lower Saxony","direct migration background","","","","","7"
"AfD","1994","Hamburg","indirect migration background","","","","","7"
"AfD","1994","Bremen","direct migration background","","","","","7"
"AfD","1994","Bremen","indirect migration background","","","","","7"
"AfD","1994","North Rhine-Westphalia","no migration background","","","","","7"
"AfD","1994","North Rhine-Westphalia","direct migration background","","","","","7"
"AfD","1994","North Rhine-Westphalia","indirect migration background","","","","","7"
"AfD","1994","Hesse","no migration background","","","","","7"
"AfD","1994","Hesse","direct migration background","","","","","7"
"AfD","1994","Thuringia","no migration background","","","","","7"
"AfD","1994","Thuringia","direct migration background","","","","","7"
"AfD","1994","Thuringia","indirect migration background","","","","","7"
"AfD","1994","Hesse","indirect migration background","","","","","7"
"AfD","1994","Rhineland-Palatinate,Saarland","no migration background","","","","","7"
"AfD","1994","Rhineland-Palatinate,Saarland","direct migration background","","","","","7"
"AfD","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","","","7"
"AfD","1994","Baden-Württemberg","no migration background","","","","","7"
"AfD","1994","Baden-Württemberg","direct migration background","","","","","7"
"AfD","1994","Saxony-Anhalt","no migration background","","","","","7"
"AfD","1994","Saxony-Anhalt","direct migration background","","","","","7"
"AfD","1994","Saxony-Anhalt","indirect migration background","","","","","7"
"AfD","1994","Bavaria","indirect migration background","","","","","7"
"AfD","1994","Mecklenburg-Western Pomerania","no migration background","","","","","7"
"AfD","1994","Bavaria","no migration background","","","","","7"
"AfD","1994","Bavaria","direct migration background","","","","","7"
"AfD","1994","Berlin","no migration background","","","","","7"
"AfD","1994","Berlin","direct migration background","","","","","7"
"AfD","1994","Baden-Württemberg","indirect migration background","","","","","7"
"AfD","1994","Brandenburg","indirect migration background","","","","","7"
"AfD","1994","Saxony","no migration background","","","","","7"
"AfD","1994","Saxony","direct migration background","","","","","7"
"AfD","1994","Saxony","indirect migration background","","","","","7"
"AfD","1994","Berlin","indirect migration background","","","","","7"
"AfD","1994","Brandenburg","no migration background","","","","","7"
"AfD","1994","Brandenburg","direct migration background","","","","","7"
"AfD","1994","Mecklenburg-Western Pomerania","direct migration background","","","","","7"
"AfD","1994","Mecklenburg-Western Pomerania","indirect migration background","","","","","7"
"CDU/CSU","1994","Schleswig-Holstein","no migration background","40","0.329301858664415","0.247567083380608","0.411036633948221","2"
"CDU/CSU","1994","Schleswig-Holstein","direct migration background","2","","","","2"
"CDU/CSU","1994","Schleswig-Holstein","indirect migration background","","","","","2"
